trial_id,parameters,auc,primary_metric
066,57149,0.9702223476903734,0.875210512153014
076,58405,0.9700111987961223,0.8732149930005654
014,36393,0.9681569699191381,0.8708415346146985
031,40327,0.9684385646817374,0.8689669560169437
087,15615,0.967190930083291,0.8685920402973928
064,25181,0.9679094228419753,0.8613144424186902
010,15103,0.9680794099153016,0.86003851956667
074,10115,0.9662465917830827,0.8597301211522006
099,15541,0.9678207389982217,0.8588442315890682
023,5237,0.9585687016017758,0.8559235171932116
068,15509,0.966936284667387,0.8557723414998443
085,12081,0.9632202178954598,0.8494804091418966
077,11057,0.9610275056029935,0.8461968730819585
043,6413,0.9615459304284997,0.8428861253972142
097,3909,0.9606742363041575,0.8248811003171665
005,5161,0.9533490909111735,0.8142715901566483
070,5045,0.9290872146754263,0.7807408213677772
072,3095,0.9425675428701097,0.771573527321983
104,4065,0.8937965588815888,0.7156445678038102
011,3331,0.9145599351344299,0.6913899395599579
062,1433,0.8548215251300466,0.4949915492787408
108,1211,0.7968821763907443,0.11537124215020211
051,2373,0.5,0.0
