trial_id,parameters,auc,primary_metric,bkg_rej_@99%
066,57149,0.9702223476903734,0.875210512153014,0.875210512153014
076,58405,0.9700111987961223,0.8732149930005654,0.8732149930005654
019,59073,0.9691687536610293,0.8713132027780045,0.8713132027780045
014,36393,0.9681569699191381,0.8708415346146985,0.8708415346146985
115,59269,0.9683602698640491,0.8704333602426068,0.8704333602426068
031,40327,0.9684385646817374,0.8689669560169437,0.8689669560169437
087,15615,0.967190930083291,0.8685920402973928,0.8685920402973928
067,46217,0.965582632522142,0.8683652767573419,0.8683652767573419
114,59083,0.9677149929945821,0.8683562062157398,0.8683562062157398
048,77133,0.9693254737155577,0.8679722199545868,0.8679722199545868
047,47951,0.9674060797048841,0.8671861063490768,0.8671861063490768
055,64177,0.9683969742186375,0.8670651657943829,0.8670651657943829
109,57077,0.9680073904377099,0.8658013369978321,0.8658013369978321
094,58069,0.9649960079511328,0.8613628186405677,0.8613628186405677
064,25181,0.9679094228419753,0.8613144424186902,0.8613144424186902
083,48293,0.9649620859266264,0.861111866989578,0.861111866989578
000,26205,0.9678630435328011,0.861024185087425,0.861024185087425
117,77133,0.9657832432262515,0.8606643869372107,0.8606643869372107
010,15103,0.9680794099153016,0.86003851956667,0.86003851956667
074,10115,0.9662465917830827,0.8597301211522006,0.8597301211522006
086,67577,0.9668799652276179,0.8596817449303231,0.8596817449303231
099,15541,0.9678207389982217,0.8588442315890682,0.8588442315890682
015,20529,0.9660524650814846,0.857184322475895,0.857184322475895
090,16901,0.9641985224519809,0.8566703251184462,0.8566703251184462
023,5237,0.9585687016017758,0.8559235171932116,0.8559235171932116
068,15509,0.966936284667387,0.8557723414998443,0.8557723414998443
078,26189,0.9664025699527036,0.855639306889681,0.855639306889681
093,49461,0.9662746272109972,0.8554276609189668,0.8554276609189668
024,46769,0.9654053212202467,0.8534895885299978,0.8534895885299978
098,48273,0.9655191778891261,0.8524011235377531,0.8524011235377531
105,78125,0.9664459266438906,0.850357228163427,0.850357228163427
063,25869,0.9649456271878565,0.8502453581503352,0.8502453581503352
037,30953,0.965007718382414,0.8498734659446515,0.8498734659446515
085,12081,0.9632202178954598,0.8494804091418966,0.8494804091418966
113,37923,0.9635842793573719,0.8485733549816926,0.8485733549816926
021,58209,0.9642669421955277,0.8471160212976316,0.8471160212976316
065,20681,0.9630291125914404,0.8462482728177033,0.8462482728177033
077,11057,0.9610275056029935,0.8461968730819585,0.8461968730819585
100,11225,0.9638760631316092,0.8455770527391524,0.8455770527391524
119,18383,0.960060211475252,0.8450963140342443,0.8450963140342443
043,6413,0.9615459304284997,0.8428861253972142,0.8428861253972142
069,60025,0.965216698693177,0.8420516355698265,0.8420516355698265
095,57553,0.9645142093740762,0.8414469327963573,0.8414469327963573
073,9839,0.9634965458643956,0.8401679864304697,0.8401679864304697
008,25813,0.9588550692217278,0.8393365201169495,0.8393365201169495
028,45625,0.9623663617679472,0.8386713470661333,0.8386713470661333
009,71025,0.9562269142679323,0.838214796472164,0.838214796472164
106,12427,0.9642146137426877,0.8377128931701845,0.8377128931701845
071,29443,0.9639256627877884,0.8361588070423684,0.8361588070423684
080,56481,0.9624643486616757,0.8360136783767359,0.8360136783767359
058,21569,0.9623852831080764,0.835726444559338,0.835726444559338
096,9803,0.9603202669525408,0.8347226379553789,0.8347226379553789
026,19037,0.9593748011595017,0.8345865798313484,0.8345865798313484
079,35513,0.9599784789041685,0.8338881481279914,0.8338881481279914
042,13761,0.9612029938021128,0.8338307013645119,0.8338307013645119
032,16413,0.9625795281481538,0.8330324937035324,0.8330324937035324
103,36495,0.9624422856566036,0.8326394369007774,0.8326394369007774
020,29095,0.9611145588211191,0.8315781835333388,0.8315781835333388
057,21569,0.9619661437685617,0.8309583631905327,0.8309583631905327
041,11577,0.9598435890903739,0.8304534363746859,0.8304534363746859
030,79069,0.9615696068272155,0.8304050601528083,0.8304050601528083
081,46233,0.9650887015861609,0.8296733697969105,0.8296733697969105
029,32149,0.9595042732329372,0.8273573581745233,0.8273573581745233
049,81997,0.9625592995814867,0.8267677729703907,0.8267677729703907
039,11913,0.9576846587816904,0.8266075267354214,0.8266075267354214
017,9861,0.9574832433119296,0.8265137978055337,0.8265137978055337
003,47031,0.9591025226565413,0.8261388820859827,0.8261388820859827
097,3909,0.9606742363041575,0.8248811003171665,0.8248811003171665
001,9933,0.9544733786111957,0.8240254458927077,0.8240254458927077
007,39613,0.9582138319589814,0.8237110004505036,0.8237110004505036
033,46735,0.964886609187388,0.8235870363819424,0.8235870363819424
054,36393,0.9558760834776732,0.8167962242358825,0.8167962242358825
110,39201,0.966208442985998,0.8162761798506989,0.8162761798506989
005,5161,0.9533490909111735,0.8142715901566483,0.8142715901566483
089,15061,0.9534424580790957,0.8048170622934562,0.8048170622934562
112,5549,0.9536182606133725,0.8044209819768339,0.8044209819768339
013,9729,0.9505171672705048,0.7988909751134574,0.7988909751134574
038,19037,0.950270899615594,0.7954774279572233,0.7954774279572233
092,11561,0.9523520245132194,0.7894848234721429,0.7894848234721429
034,5257,0.9515929702648538,0.7858838184561333,0.7858838184561333
107,10209,0.9504416510531106,0.7853547035293478,0.7853547035293478
070,5045,0.9290872146754263,0.7807408213677772,0.7807408213677772
072,3095,0.9425675428701097,0.771573527321983,0.771573527321983
102,5333,0.950856021301627,0.7667873048699738,0.7667873048699738
012,19037,0.933630942413149,0.7634614396158927,0.7634614396158927
118,9303,0.9246356653592621,0.749967497225926,0.749967497225926
035,30493,0.9366530170121652,0.7425659352786622,0.7425659352786622
053,7445,0.9380839933527435,0.7299185767715524,0.7299185767715524
104,4065,0.8937965588815888,0.7156445678038102,0.7156445678038102
059,39201,0.9191427552917704,0.693077060297937,0.693077060297937
011,3331,0.9145599351344299,0.6913899395599579,0.6913899395599579
061,21437,0.9157076101792054,0.6880277921394686,0.6880277921394686
022,24365,0.9002414592466498,0.6311887549472246,0.6311887549472246
082,4257,0.9198543861327066,0.6127936965782894,0.6127936965782894
091,6421,0.8798676677940289,0.5599850033712179,0.5599850033712179
002,8901,0.8772165295877918,0.5468478356175981,0.5468478356175981
060,6405,0.8569869298562358,0.5126307291808394,0.5126307291808394
050,11241,0.8609562638418659,0.4999591825627908,0.4999591825627908
062,1433,0.8548215251300466,0.4949915492787408,0.4949915492787408
040,9355,0.8341404783697016,0.3694673475619896,0.3694673475619896
108,1211,0.7968821763907443,0.11537124215020211,0.11537124215020211
101,16095,0.5,0.0,0.0
111,22901,0.5,0.0,0.0
044,12005,0.5,0.0,0.0
045,52213,0.5,0.0,0.0
116,40249,0.5,0.0,0.0
046,14241,0.5,0.0,0.0
004,40249,0.5,0.0,0.0
018,17647,0.5,0.0,0.0
051,2373,0.5,0.0,0.0
052,24365,0.5,0.0,0.0
025,29325,0.5,0.0,0.0
006,22223,0.5,0.0,0.0
088,15773,0.5,0.0,0.0
036,16279,0.5,0.0,0.0
056,15217,0.5,0.0,0.0
084,49505,0.5,0.0,0.0
075,23473,0.5,0.0,0.0
027,21701,0.5,0.0,0.0
016,23979,0.5,0.0,0.0
