trial_id,parameters,auc,primary_metric
084,49505,0.9813564181860285,0.9282562488472854
095,57553,0.9815802583268398,0.9281981973810322
110,39201,0.9815186694103367,0.9278244910670284
033,46735,0.9813267783872646,0.9272545587030335
081,46233,0.9809756606136235,0.9258205060757511
007,39613,0.9806081271903142,0.9256814244378531
016,23979,0.9805583842801264,0.9245557702250401
014,36393,0.9805147782005355,0.9242497906216647
006,22223,0.9803305073482184,0.9239178087990302
090,16901,0.9799822808089701,0.9233596681391179
111,22901,0.9796396238298027,0.9226053014292148
088,15773,0.9798013939023777,0.9219428495408795
074,10115,0.978869314929278,0.9202294242322542
046,14241,0.9782765350112878,0.9196047662672604
085,12081,0.9781829262847733,0.9180679141684882
073,9839,0.9784860884660684,0.91792701842227
100,11225,0.9778223416110426,0.9175787096247517
102,5333,0.9775667563252475,0.9171363695459589
077,11057,0.9770242261754591,0.9140865511079665
043,6413,0.9749266983944602,0.9100510671492194
005,5161,0.9737615305181805,0.9080059623693464
112,5549,0.9756544763083665,0.9069918758182385
072,3095,0.9710154628521229,0.9063091663869917
051,2373,0.9709648429207919,0.906003489135003
097,3909,0.9746719298544305,0.9046308138392276
011,3331,0.9700931077505035,0.890268518266559
062,1433,0.9618100148807863,0.8570089586715889
108,1211,0.962440939875215,0.8557248723321269
