trial_id,parameters,auc,primary_metric,bkg_rej_@95%,bkg_rej_@98%,bkg_rej_@99%
063,70513,0.9637747313360838,0.8807910116979752,0.9055877559782428,0.8829144254870125,0.8609606912962107
087,67625,0.9649024538778899,0.8804242594658661,0.905563567867304,0.8825243921981248,0.8605041407022413
031,58069,0.9635341125769425,0.8802954577751171,0.9037706241439676,0.8828358141264615,0.8596666273609864
001,37923,0.9646294664044829,0.8797887168509498,0.9054789094790183,0.8820164418684107,0.8591465829758028
038,39719,0.9639548438318273,0.8790778887407367,0.9041787985160594,0.8813966215256046,0.8584118691060376
047,57077,0.9640137179246605,0.8789732751609265,0.9046716312764369,0.8811577639300843,0.8584783864111193
066,62233,0.9627510351510367,0.877970073259741,0.9035045549236411,0.8798213708007172,0.8587232910343743
091,40721,0.9635235267771602,0.8774681699577616,0.9029421813443147,0.8794464550811663,0.8578071663325684
099,83981,0.963793551126348,0.8754617661553904,0.9030691689267433,0.878055638702187,0.8525795108559265
037,56285,0.9626813985963038,0.8748374105417834,0.9010403911217539,0.8770760202091668,0.8539007864159569
072,33013,0.9630947348663559,0.8740579486667815,0.902062338808917,0.8765741169071872,0.8512491647542941
046,57149,0.9621818973323442,0.8733954967784461,0.9018718574352741,0.8758605676344935,0.8505295684538657
080,48503,0.9628174448133534,0.8733679828022531,0.900230089405305,0.8761871071321669,0.850069994346029
053,58405,0.9630975731843882,0.8726577593948134,0.9004447588898866,0.8756670627469832,0.8482316979146824
081,41713,0.9611773433539252,0.8723696185232553,0.9006080286387234,0.8749686310436263,0.8491538696442231
004,22513,0.9619964440825297,0.8722731684308871,0.8993562938976419,0.8747902437254529,0.8499218421665291
013,57077,0.9622078960768674,0.8710716240200036,0.8994318817443256,0.8735596735814428,0.848183321692805
082,21363,0.9622516278585255,0.8707199893572312,0.8992807060509583,0.8732663927363102,0.8475272191835908
009,20755,0.9597279596434249,0.8707169658433638,0.8976419615348565,0.8732240635421674,0.8484796260518048
070,47767,0.963055382339766,0.8700124871122721,0.8993865290363154,0.8724288793950553,0.8468680931605093
017,40221,0.961837112084304,0.8687453324504673,0.8962511451558772,0.8707478056848108,0.8479837697775601
071,24859,0.9610212770086535,0.868302387668901,0.8973335631203873,0.8712587795283924,0.8434394284349385
069,11745,0.9607080200202804,0.8681926341155163,0.8970523763307241,0.8707629232541475,0.8447667510227036
092,34767,0.9625940423329412,0.8680526454234582,0.8989874252058258,0.8706933824351986,0.8433426759911834
060,67577,0.9622500473519174,0.8675474162562247,0.8958852999779283,0.8695777058181478,0.8462724609286421
097,29733,0.9608830269899626,0.8673914029406695,0.8973244925787852,0.870654076754923,0.8410054997717247
061,23209,0.961861824705756,0.8672707647373625,0.8958701824085916,0.8702307848134946,0.8426109856352856
089,37467,0.9598840243934815,0.8666953900484066,0.8952019858439081,0.8690637084606989,0.8441529777076322
049,11729,0.960544010205722,0.8665366555703706,0.8948028820134184,0.8691453433351172,0.8432731351722345
079,36473,0.9585889223569151,0.8665130721622055,0.8946124006397755,0.8689367208782703,0.8439806374171935
093,7215,0.960190672468027,0.8665076298372442,0.8954589845226325,0.8696139879845559,0.8411596989789594
033,68569,0.9620995966862806,0.8664211573406381,0.8962450981281426,0.8691362727935151,0.8420062828618163
068,58069,0.9603415829808144,0.8662878203790881,0.8953017618015305,0.8699616920793007,0.8389222987171231
044,22513,0.9612526259019588,0.8660671038667719,0.8969072476650914,0.8688278743790459,0.8409843351746533
040,72267,0.961748218056053,0.865781986509081,0.89673793088852,0.8681717718698316,0.8419397655567347
054,39729,0.9611661013994989,0.8648791652682914,0.8948693993185,0.8683410886464031,0.8377673164197967
000,22399,0.96031588718097,0.8647089414375598,0.8929857501791432,0.8679964080655256,0.8390644038688884
010,58013,0.9617431827286155,0.8645619986636067,0.8954952666890407,0.8673856582643216,0.8392125560483883
007,46127,0.9605075156151156,0.8642602519796458,0.8933274072461533,0.8672798352789646,0.839158132798776
023,26541,0.9598638609929672,0.8629819103165316,0.8917340154380617,0.865982747829873,0.8381029264590723
041,14347,0.9596772110252826,0.8626209027607704,0.8918549559927557,0.8658013369978321,0.8368723563150622
045,11761,0.9584862212220048,0.8624128850066971,0.8941377089626021,0.8665360508675973,0.8321193925155937
088,12081,0.9591660278473759,0.8611750584294053,0.8918821676175618,0.8648549771573527,0.832941788287512
056,15467,0.9590145302358638,0.8609455737268739,0.8933878775235002,0.8645798373954242,0.8320044989886346
003,74859,0.9599291252219919,0.8602961229481679,0.8917037802993883,0.8632827499463327,0.8341390997789812
005,7277,0.9584907010899204,0.8586056763449345,0.8906122917932763,0.861801228151333,0.8314179372983694
025,16627,0.9594240096587844,0.8573448710622511,0.890312963920409,0.8607218337006903,0.8290414553986352
018,20147,0.957750286683283,0.8572943783806665,0.8908602199303988,0.8620219446636492,0.8239649756153606
052,17587,0.9589364973306207,0.8564272346035116,0.8892154283865623,0.8594700989596089,0.8293831124656453
006,29021,0.9560681231346067,0.85627273304489,0.8875404017040525,0.8588502786168029,0.8316174892136143
055,9537,0.9570383314970976,0.8559879180385861,0.8881934806993992,0.8601141074133536,0.8254434738964931
086,15877,0.958724001553414,0.8537021415548722,0.8890854172902664,0.8578978717485888,0.8213254480091673
050,6237,0.9571720423552209,0.8533931384376293,0.8848706389591856,0.8573778273634052,0.8237079769366362
016,48273,0.9581782150157202,0.8520646064443175,0.8880453285198993,0.8557451298750381,0.8211924133990041
077,44649,0.9589048946488938,0.8497117079527485,0.8837579858560021,0.8534956355577324,0.8194448223836779
076,12081,0.9563461865288864,0.8478162671093092,0.8824427573237065,0.8516089629045084,0.817228586718913
020,18441,0.9576283144218214,0.8468587202675205,0.884665040016206,0.8505023568290596,0.8152028324277909
022,12791,0.9555917674465503,0.8461941519194778,0.8845229348644408,0.8506384149530901,0.8114748398293529
030,16175,0.9558216654616476,0.8461218899380482,0.8786905766143296,0.850130464623376,0.8158075352012601
051,57541,0.9556424450981716,0.8458884746674891,0.8832893412065634,0.8507744730771207,0.8100870469642409
095,16565,0.9552939314658414,0.8457406248393757,0.8830656011803798,0.8490661877420701,0.815438666509444
