fpr,tpr,thresholds
0.0,0.0,inf
0.13753662231171823,0.6038839869233479,0.7890625
0.14608107250083902,0.6551134891547045,0.78125
0.15014467513855254,0.6784313839650901,0.7734375
0.15292026086877647,0.6960144157571911,0.765625
0.15621891449805134,0.715859370678839,0.7578125
0.1587919247991631,0.7319257204239723,0.75
0.16177008595849926,0.7513689438245423,0.7421875
0.16411028569182531,0.7654441025521596,0.734375
0.1666772489652024,0.7802819689502289,0.7265625
0.1689237197686407,0.7945085047727451,0.71875
0.17125484896036475,0.8065779169929522,0.7109375
0.1735406254440786,0.819782657424901,0.703125
0.1757205789424353,0.829529013458006,0.6953125
0.1778582032466492,0.8407949626360575,0.6875
0.18009862702235283,0.8505558741590565,0.6796875
0.18236021539512792,0.8612425148393219,0.671875
0.18454016889348462,0.8706249836250739,0.6640625
0.18673523996117808,0.8785024147557734,0.65625
0.18861888910053487,0.8859926698552893,0.6484375
0.1905599850033712,0.8924087298006189,0.640625
0.19242246954565656,0.899363342872031,0.6328125
0.19441496518423781,0.905441715451817,0.625
0.19623814404624768,0.9108272467126426,0.6171875
0.19827296887897175,0.917263684343824,0.609375
0.20030779371169585,0.9218515747584517,0.6015625
0.2022549366422669,0.9265209759164864,0.59375
0.2038785635890319,0.9302238925455514,0.5859375
0.20596478815750088,0.9342353855603718,0.578125
0.2075974856458679,0.9376006148238931,0.5703125
0.20974115697781648,0.9418333512851041,0.5625
0.21128314905016313,0.9449307595345736,0.5546875
0.2133814676741015,0.9488956749817329,0.546875
0.21487206001070325,0.9512856864223479,0.5390625
0.21655615723481517,0.9538678303295653,0.53125
0.21833398338881482,0.9564907296084865,0.5234375
0.2203748552492736,0.958889474343038,0.515625
0.22185033001653862,0.9610786200231142,0.5078125
0.2237853788916403,0.9637073414979928,0.5
0.2255541345040379,0.9658207986306195,0.4921875
0.22728358443616,0.967389880441206,0.484375
0.2288679057026495,0.9689240290760466,0.4765625
0.23090575404924094,0.9704931108866331,0.46875
0.23257775721788349,0.9718351270548713,0.4609375
0.23436465391348518,0.9732237207907707,0.453125
0.23622411494190318,0.9745715591549665,0.4453125
0.238195445983413,0.9757505538363904,0.4375
0.24004281295636162,0.9768800598521744,0.4296875
0.2420050734562694,0.9778290777932713,0.421875
0.24394616935910576,0.9786238075414905,0.4140625
0.24597494716409518,0.9794156261917307,0.40625
0.24777998494290093,0.9801142897066487,0.3984375
0.2500657614266148,0.9808595307892277,0.390625
0.2517831173032675,0.981371884033501,0.3828125
0.26809799813146845,0.9876947888435081,0.375
0.2697518602169069,0.9882304308716119,0.3671875
0.2718078496467024,0.9886670955684356,0.359375
0.2736673106751204,0.9891386934410051,0.3515625
0.2758260995764057,0.9895578915499559,0.34375
0.2776250903274768,0.9899596230710337,0.3359375
0.27960549191058864,0.9903322436123233,0.328125
0.2812049307464149,0.9905680425486081,0.3203125
0.2831913793572614,0.9909115521101094,0.3125
0.28495408794192434,0.9912405061817166,0.3046875
0.2870070538578525,0.9915054160977896,0.296875
0.2886367278323522,0.9917470372300321,0.2890625
0.2907834226781681,0.9919857472642957,0.28125
0.2923344852921168,0.9921778797308981,0.2734375
0.2946414263729021,0.9923525456096276,0.265625
0.29661880444214656,0.9925359447822936,0.2578125
0.29880480496823797,0.9926873218771924,0.25
0.3009756879249927,0.9928707210498584,0.2421875
0.30323727629776775,0.9930220981447573,0.234375
0.3060461206805325,0.9931210754760373,0.2265625
0.30896683507638906,0.9932782747668938,0.21875
0.31193894920799053,0.9934092741759409,0.2109375
0.31514992093511235,0.9935868511526492,0.203125
0.3176564139311425,0.9936654507980776,0.1953125
0.32082203295025413,0.9938110056970187,0.1875
0.3234252783900393,0.9938546721667011,0.1796875
0.32703233043378355,0.9939798493797906,0.171875
0.32957208208235445,0.9940468046333035,0.1640625
0.3332789100837211,0.99415451525852,0.15625
0.33561003927544514,0.9941981817282024,0.1484375
0.33920802077758727,0.994270959177673,0.140625
0.3415572910525154,0.9943117145493766,0.1328125
0.3449950263196882,0.9943815809008684,0.125
0.3482029745329427,0.9944310695665084,0.1171875
0.351374640579789,0.9944922026240637,0.109375
0.35441629553033943,0.9945154914078943,0.1015625
0.357790537006298,0.9945446023876826,0.09375
0.3607868392488382,0.994570802269492,0.0859375
0.364363656153909,0.994588268857365,0.078125
0.3676018395058369,0.9946290242290685,0.0703125
0.37132378507654024,0.9946756017967296,0.0625
0.3738907483499173,0.994704712776518,0.0546875
0.37742825957471254,0.9947483792462003,0.046875
0.3804608439836609,0.9947629347360945,0.0390625
0.3842402363178439,0.994803690107798,0.03125
0.38767797158501666,0.9948473565774804,0.0234375
0.3918353031526179,0.9948881119491839,0.015625
0.39446273670334187,0.994902667439078,0.0078125
0.39832074039807586,0.994934689516845,0.0
0.4016435821382895,0.9949608893986545,-0.0078125
0.4054985623191561,0.9949987336723792,-0.015625
0.40918724923731864,0.9950394890440828,-0.0234375
0.41338086297132803,0.9950744222198287,-0.03125
0.4162199424927662,0.9950947999056804,-0.0390625
0.4206070611142858,0.9951297330814263,-0.046875
0.423830126896877,0.9951384663753627,-0.0546875
0.4277818595214987,0.995185043943024,-0.0625
0.4320812962408652,0.9952228882167488,-0.0703125
0.4364381797237113,0.9952665546864311,-0.078125
0.4400391847397208,0.9952985767641982,-0.0859375
0.44432955091748527,0.9953305988419652,-0.09375
0.44725026531334183,0.9953538876257958,-0.1015625
0.4507787059965351,0.995400465193457,-0.109375
0.45394130150177936,0.9954499538590971,-0.1171875
0.45836470228970705,0.9955110869166524,-0.125
