trial_id,parameters,auc,primary_metric
009,71025,0.9812018966629877,0.9155744222820879
114,59083,0.9809780343217132,0.9145766627058635
019,59073,0.9809106448451264,0.9145706156781288
115,59269,0.9810316058450896,0.9143257110548737
033,46735,0.9813372433117635,0.9141503472505677
084,49505,0.981053733403825,0.9140233596681391
081,46233,0.9811100321195049,0.9137542669339453
110,39201,0.9804457926308513,0.9115894310049253
059,39201,0.98054799630992,0.911368714492609
075,23473,0.9806610836781257,0.910295367069701
090,16901,0.9798901241902136,0.9098176518786604
014,36393,0.9806815697052615,0.9097753226845176
016,23979,0.9801624076159452,0.9093852893956298
111,22901,0.9796073489772856,0.9090738674672931
006,22223,0.9802710790299839,0.9090345617870177
036,16279,0.9789847007607664,0.906271070112263
100,11225,0.9788848561997358,0.9061198944188957
088,15773,0.9792670040047348,0.9054728624512837
099,15541,0.9785747794128733,0.9042392687934063
085,12081,0.9783841450813751,0.9030691689267433
073,9839,0.9782038506990685,0.901599741187213
044,12005,0.9780626936629504,0.9011673787041824
074,10115,0.9771646420671424,0.9002663715717132
096,9803,0.9757931570398131,0.892241965767776
043,6413,0.9749635252972515,0.8887437602232563
104,4065,0.9742640950118453,0.8869991927217974
040,9355,0.9734351548477677,0.8847799335431652
072,3095,0.9739520274600296,0.884646898933002
112,5549,0.9737480679597859,0.8833437644561757
097,3909,0.9728771972774577,0.8832349179569512
051,2373,0.9715274464899705,0.8788024466274215
011,3331,0.9696472041047205,0.8598147795404864
108,1211,0.9663873592438073,0.8523134416356001
062,1433,0.9512687293721585,0.7804717286335834
