trial_id,parameters,auc,primary_metric
854,595,0.9466733943515554,0.8132012662476076
850,501,0.9467375435660828,0.8126177280712098
855,267,0.9426695701841641,0.8088867119589044
847,391,0.9422852404123221,0.8077014945229046
833,281,0.944157375386754,0.8057815632171397
834,235,0.944958933992152,0.7997375589963143
838,193,0.9445982833523752,0.7989484218769369
829,199,0.9433686275502379,0.7983679072144064
836,121,0.9388993287785602,0.7975938876643658
831,155,0.9388890645906777,0.7920396926900506
849,85,0.9354657172485851,0.7884175230769697
858,105,0.9362614266878203,0.7746061117309314
830,91,0.9214100097877284,0.7440897862678046
824,61,0.8822279981596747,0.6729616225384818
826,79,0.8880494867896274,0.6688133615124825
851,67,0.8394530598560263,0.6410454101547737
839,65,0.8351328839364829,0.6314638947091531
822,45,0.8534839025694644,0.5528857928106887
828,19,0.7808397630276929,0.5144901902092573
835,43,0.8392737985471621,0.5091415941779217
827,31,0.854693929802508,0.4904774430747927
832,25,0.5,0.0
