trial_id,parameters,auc,primary_metric
084,49505,0.9813564181860285,0.9282562488472854
110,39201,0.9815186694103367,0.9278244910670284
016,23979,0.9805583842801264,0.9245557702250401
006,22223,0.9803305073482184,0.9239178087990302
090,16901,0.9799822808089701,0.9233596681391179
088,15773,0.9798013939023777,0.9219428495408795
074,10115,0.978869314929278,0.9202294242322542
073,9839,0.9784860884660684,0.91792701842227
102,5333,0.9775667563252475,0.9171363695459589
005,5161,0.9737615305181805,0.9080059623693464
072,3095,0.9710154628521229,0.9063091663869917
051,2373,0.9709648429207919,0.906003489135003
062,1433,0.9618100148807863,0.8570089586715889
108,1211,0.962440939875215,0.8557248723321269
