trial_id,parameters,auc,primary_metric,bkg_rej_@95%,bkg_rej_@98%,bkg_rej_@99%,model_name,val_accuracy,h5_file,output_dir,tarball,luts,luts_used,luts_available,luts_percent,registers,registers_used,registers_available,registers_percent,bram,bram_used,bram_available,bram_percent,dsp,dsp_used,dsp_available,dsp_percent,latency_min,latency_max,interval_min,interval_max,estimated_fmax,run_name,global_id,luts_plus_ff
425,99,0.8871210953879832,0.6702093178650365,0.7141721165504126,0.6756495263665527,0.6291871887670413,model_trial_425,,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/Model1_quantized_4w0i_pareto_roc_selected/pareto_secondary/model_trial_425.h5,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/Model1_quantized_4w0i_pareto_roc_selected/hls_outputs/hls_model_trial_425,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/Model1_quantized_4w0i_pareto_roc_selected/hls_outputs/hls_model_trial_425.tar.gz,1315,1315,53200,2.47,1322,1322,106400,1.24,0,0,140,0.0,0,0,220,0.0,,,,,232.43,model1_4bit,model1_4bit_425,2637
432,91,0.8896971746871727,0.6671960839448391,0.720845011655646,0.6709842444692373,0.6271130582540416,model_trial_432,,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/Model1_quantized_4w0i_pareto_roc_selected/pareto_secondary/model_trial_432.h5,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/Model1_quantized_4w0i_pareto_roc_selected/hls_outputs/hls_model_trial_432,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/Model1_quantized_4w0i_pareto_roc_selected/hls_outputs/hls_model_trial_432.tar.gz,1302,1302,53200,2.45,1233,1233,106400,1.16,0,0,140,0.0,0,0,220,0.0,,,,,231.54,model1_4bit,model1_4bit_432,2535
448,85,0.8612804738541142,0.6311742420806613,0.6778234328371747,0.6328698286574692,0.6019150936835772,model_trial_448,,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/Model1_quantized_4w0i_pareto_roc_selected/pareto_secondary/model_trial_448.h5,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/Model1_quantized_4w0i_pareto_roc_selected/hls_outputs/hls_model_trial_448,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/Model1_quantized_4w0i_pareto_roc_selected/hls_outputs/hls_model_trial_448.tar.gz,1310,1310,53200,2.46,1356,1356,106400,1.27,0,0,140,0.0,0,0,220,0.0,,,,,235.68,model1_4bit,model1_4bit_448,2666
437,65,0.8498245933547875,0.596635433768417,0.6444136046029976,0.5913267481201303,0.5913267481201303,model_trial_437,,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/Model1_quantized_4w0i_pareto_roc_selected/pareto_primary/model_trial_437.h5,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/Model1_quantized_4w0i_pareto_roc_selected/hls_outputs/hls_model_trial_437,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/Model1_quantized_4w0i_pareto_roc_selected/hls_outputs/hls_model_trial_437.tar.gz,970,970,53200,1.82,972,972,106400,0.91,0,0,140,0.0,0,0,220,0.0,,,,,235.68,model1_4bit,model1_4bit_437,1942
422,45,0.8625630065204126,0.5761084957716159,0.6568976933612706,0.5773157848588473,0.5314883851714787,model_trial_422,,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/Model1_quantized_4w0i_pareto_roc_selected/pareto_primary/model_trial_422.h5,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/Model1_quantized_4w0i_pareto_roc_selected/hls_outputs/hls_model_trial_422,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/Model1_quantized_4w0i_pareto_roc_selected/hls_outputs/hls_model_trial_422.tar.gz,680,680,53200,1.28,682,682,106400,0.64,0,0,140,0.0,0,0,220,0.0,,,,,235.68,model1_4bit,model1_4bit_422,1362
424,61,0.8482651098861732,0.5684771467704336,0.6234727475577566,0.5706610308368179,0.5333357521444272,model_trial_424,,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/Model1_quantized_4w0i_pareto_roc_selected/pareto_secondary/model_trial_424.h5,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/Model1_quantized_4w0i_pareto_roc_selected/hls_outputs/hls_model_trial_424,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/Model1_quantized_4w0i_pareto_roc_selected/hls_outputs/hls_model_trial_424.tar.gz,985,985,53200,1.85,1040,1040,106400,0.98,0,0,140,0.0,0,0,220,0.0,,,,,235.68,model1_4bit,model1_4bit_424,2025
438,43,0.8389477200302018,0.5057628174311621,0.5532697790718417,0.5087122552087585,0.4716863043892351,model_trial_438,,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/Model1_quantized_4w0i_pareto_roc_selected/pareto_primary/model_trial_438.h5,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/Model1_quantized_4w0i_pareto_roc_selected/hls_outputs/hls_model_trial_438,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/Model1_quantized_4w0i_pareto_roc_selected/hls_outputs/hls_model_trial_438.tar.gz,574,574,53200,1.08,572,572,106400,0.54,0,0,140,0.0,0,0,220,0.0,,,,,235.68,model1_4bit,model1_4bit_438,1146
427,31,0.8362945727620267,0.4506036445436157,0.5076812369799935,0.4528619070511367,0.4141609295491033,model_trial_427,,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/Model1_quantized_4w0i_pareto_roc_selected/pareto_primary/model_trial_427.h5,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/Model1_quantized_4w0i_pareto_roc_selected/hls_outputs/hls_model_trial_427,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/Model1_quantized_4w0i_pareto_roc_selected/hls_outputs/hls_model_trial_427.tar.gz,518,518,53200,0.97,538,538,106400,0.51,0,0,140,0.0,0,0,220,0.0,,,,,235.68,model1_4bit,model1_4bit_427,1056
428,19,0.8234921660593663,0.377924418200344,0.4497900169619128,0.380409444247916,0.3332940276530578,model_trial_428,,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/Model1_quantized_4w0i_pareto_roc_selected/pareto_primary/model_trial_428.h5,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/Model1_quantized_4w0i_pareto_roc_selected/hls_outputs/hls_model_trial_428,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/Model1_quantized_4w0i_pareto_roc_selected/hls_outputs/hls_model_trial_428.tar.gz,360,360,53200,0.68,374,374,106400,0.35,0,0,140,0.0,0,0,220,0.0,,,,,235.68,model1_4bit,model1_4bit_428,734
430,25,0.5722725727463376,0.0776172291914216,0.1698912442061915,0.0866115782440035,0.0,model_trial_430,,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/Model1_quantized_4w0i_pareto_roc_selected/pareto_secondary/model_trial_430.h5,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/Model1_quantized_4w0i_pareto_roc_selected/hls_outputs/hls_model_trial_430,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/Model1_quantized_4w0i_pareto_roc_selected/hls_outputs/hls_model_trial_430.tar.gz,460,460,53200,0.86,446,446,106400,0.42,0,0,140,0.0,0,0,220,0.0,,,,,235.68,model1_4bit,model1_4bit_430,906
657,501,0.9436402147718176,0.8372318521138897,0.8618042516652002,0.8411324873541532,0.8112934289973122,model_trial_657,,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/Model1_quantized_6w0i_pareto_roc_selected/pareto_primary/model_trial_657.h5,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/Model1_quantized_6w0i_pareto_roc_selected/hls_outputs/hls_model_trial_657,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/Model1_quantized_6w0i_pareto_roc_selected/hls_outputs/hls_model_trial_657.tar.gz,8380,8380,53200,15.75,8577,8577,106400,8.06,0,0,140,0.0,9,9,220,4.09,,,,,232.43,model1_6bit,model1_6bit_657,16957
655,595,0.9450458351848692,0.835295896184628,0.8626961882560674,0.8385564535391742,0.810183799407996,model_trial_655,,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/Model1_quantized_6w0i_pareto_roc_selected/pareto_secondary/model_trial_655.h5,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/Model1_quantized_6w0i_pareto_roc_selected/hls_outputs/hls_model_trial_655,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/Model1_quantized_6w0i_pareto_roc_selected/hls_outputs/hls_model_trial_655.tar.gz,9827,9827,53200,18.47,10326,10326,106400,9.7,0,0,140,0.0,9,9,220,4.09,,,,,238.27,model1_6bit,model1_6bit_655,20153
649,463,0.9449332982619983,0.8350600621029749,0.8625389655349655,0.839523977976725,0.805696904828854,model_trial_649,,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/Model1_quantized_6w0i_pareto_roc_selected/pareto_primary/model_trial_649.h5,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/Model1_quantized_6w0i_pareto_roc_selected/hls_outputs/hls_model_trial_649,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/Model1_quantized_6w0i_pareto_roc_selected/hls_outputs/hls_model_trial_649.tar.gz,7772,7772,53200,14.61,8321,8321,106400,7.82,0,0,140,0.0,5,5,220,2.27,,,,,232.43,model1_6bit,model1_6bit_649,16093
654,415,0.945077374405358,0.8347743400425106,0.8627657290750164,0.8374679885469295,0.8113508757607917,model_trial_654,,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/Model1_quantized_6w0i_pareto_roc_selected/pareto_primary/model_trial_654.h5,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/Model1_quantized_6w0i_pareto_roc_selected/hls_outputs/hls_model_trial_654,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/Model1_quantized_6w0i_pareto_roc_selected/hls_outputs/hls_model_trial_654.tar.gz,7535,7535,53200,14.16,7527,7527,106400,7.07,0,0,140,0.0,7,7,220,3.18,,,,,234.04,model1_6bit,model1_6bit_654,15062
647,265,0.9424836232448626,0.833537722870766,0.8617195932769146,0.8382964313465824,0.8027913080023341,model_trial_647,,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/Model1_quantized_6w0i_pareto_roc_selected/pareto_primary/model_trial_647.h5,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/Model1_quantized_6w0i_pareto_roc_selected/hls_outputs/hls_model_trial_647,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/Model1_quantized_6w0i_pareto_roc_selected/hls_outputs/hls_model_trial_647.tar.gz,4600,4600,53200,8.65,4933,4933,106400,4.64,0,0,140,0.0,4,4,220,1.82,,,,,238.27,model1_6bit,model1_6bit_647,9533
