trial_id,parameters,auc,primary_metric
076,58405,0.9700111987961223,0.8732149930005654
031,40327,0.9684385646817374,0.8689669560169437
064,25181,0.9679094228419753,0.8613144424186902
099,15541,0.9678207389982217,0.8588442315890682
068,15509,0.966936284667387,0.8557723414998443
085,12081,0.9632202178954598,0.8494804091418966
077,11057,0.9610275056029935,0.8461968730819585
043,6413,0.9615459304284997,0.8428861253972142
005,5161,0.9533490909111735,0.8142715901566483
070,5045,0.9290872146754263,0.7807408213677772
104,4065,0.8937965588815888,0.7156445678038102
011,3331,0.9145599351344299,0.6913899395599579
051,2373,0.5,0.0
