trial_id,model_name,auc,bkg_rej_95,bkg_rej_98,bkg_rej_99,weighted_bkg_rej,roc_csv,roc_plot,history_json,val_accuracy_plot,val_loss_plot,final_val_loss,final_val_accuracy,num_epochs_trained
00,model_trial_00,0.9508985597935286,0.870357772395923,0.8477177005572336,0.8226074178889221,0.8449596512074402,roc_analysis/model_trial_00_roc_data.csv,roc_analysis/model_trial_00_roc.png,roc_analysis/model_trial_00_history.json,roc_analysis/model_trial_00_val_accuracy.png,roc_analysis/model_trial_00_val_loss.png,0.2455899715423584,0.9144375920295715,20
09,model_trial_09,0.9507714428066701,0.870741758657076,0.8477025829878969,0.8216671050761775,0.844799404972471,roc_analysis/model_trial_09_roc_data.csv,roc_analysis/model_trial_09_roc.png,roc_analysis/model_trial_09_history.json,roc_analysis/model_trial_09_val_accuracy.png,roc_analysis/model_trial_09_val_loss.png,0.24509182572364807,0.9141790866851807,20
14,model_trial_14,0.9504444218647313,0.8700009977595762,0.8464931774409583,0.8213647536894428,0.8438182747225169,roc_analysis/model_trial_14_roc_data.csv,roc_analysis/model_trial_14_roc.png,roc_analysis/model_trial_14_history.json,roc_analysis/model_trial_14_val_accuracy.png,roc_analysis/model_trial_14_val_loss.png,0.2475089728832245,0.9137875437736511,20
03,model_trial_03,0.9502270986180378,0.8706752413519945,0.8466050474540502,0.8202218654475859,0.8437354304425517,roc_analysis/model_trial_03_roc_data.csv,roc_analysis/model_trial_03_roc.png,roc_analysis/model_trial_03_history.json,roc_analysis/model_trial_03_val_accuracy.png,roc_analysis/model_trial_03_val_loss.png,0.25371143221855164,0.9133718013763428,20
07,model_trial_07,0.9499008940242033,0.8687704276155662,0.8450811964649076,0.8167418009862702,0.841782240484246,roc_analysis/model_trial_07_roc_data.csv,roc_analysis/model_trial_07_roc.png,roc_analysis/model_trial_07_history.json,roc_analysis/model_trial_07_val_accuracy.png,roc_analysis/model_trial_07_val_loss.png,0.24655114114284515,0.9134670495986938,20
10,model_trial_10,0.9491648830796868,0.8687825216710356,0.8445913872183974,0.8180419119492292,0.8417006056098276,roc_analysis/model_trial_10_roc_data.csv,roc_analysis/model_trial_10_roc.png,roc_analysis/model_trial_10_history.json,roc_analysis/model_trial_10_val_accuracy.png,roc_analysis/model_trial_10_val_loss.png,0.26307573914527893,0.9133884310722351,20
02,model_trial_02,0.9489190344179543,0.8686646046302091,0.8442436831236526,0.8139601682283115,0.84062907229524,roc_analysis/model_trial_02_roc_data.csv,roc_analysis/model_trial_02_roc.png,roc_analysis/model_trial_02_history.json,roc_analysis/model_trial_02_val_accuracy.png,roc_analysis/model_trial_02_val_loss.png,0.26107943058013916,0.9109393954277039,20
12,model_trial_12,0.9494691265748377,0.8686948397688826,0.8432126648948876,0.812917055944077,0.8397017605921249,roc_analysis/model_trial_12_roc_data.csv,roc_analysis/model_trial_12_roc.png,roc_analysis/model_trial_12_history.json,roc_analysis/model_trial_12_val_accuracy.png,roc_analysis/model_trial_12_val_loss.png,0.25683197379112244,0.9107292294502258,20
04,model_trial_04,0.9490024539134315,0.86594041863573,0.8410810876184084,0.8104135864619143,0.8374335204888417,roc_analysis/model_trial_04_roc_data.csv,roc_analysis/model_trial_04_roc.png,roc_analysis/model_trial_04_history.json,roc_analysis/model_trial_04_val_accuracy.png,roc_analysis/model_trial_04_val_loss.png,0.2532845437526703,0.9099884629249573,20
05,model_trial_05,0.9491309969178185,0.8672919293344339,0.8406638427047146,0.8109941011244448,0.8373927030516325,roc_analysis/model_trial_05_roc_data.csv,roc_analysis/model_trial_05_roc.png,roc_analysis/model_trial_05_history.json,roc_analysis/model_trial_05_val_accuracy.png,roc_analysis/model_trial_05_val_loss.png,0.25390785932540894,0.9118434190750122,20
01,model_trial_01,0.9484917436277899,0.8670621422805156,0.8417009079612143,0.805687834287252,0.837034416658352,roc_analysis/model_trial_01_roc_data.csv,roc_analysis/model_trial_01_roc.png,roc_analysis/model_trial_01_history.json,roc_analysis/model_trial_01_val_accuracy.png,roc_analysis/model_trial_01_val_loss.png,0.26304933428764343,0.9112825393676758,20
08,model_trial_08,0.9475244805998942,0.864150498426261,0.8370567906609704,0.8011616340278345,0.8325871301108722,roc_analysis/model_trial_08_roc_data.csv,roc_analysis/model_trial_08_roc.png,roc_analysis/model_trial_08_history.json,roc_analysis/model_trial_08_val_accuracy.png,roc_analysis/model_trial_08_val_loss.png,0.2678476572036743,0.9067004323005676,20
06,model_trial_06,0.9471593709579864,0.8643228387166998,0.8377582458781947,0.79362401395654,0.8315878587777144,roc_analysis/model_trial_06_roc_data.csv,roc_analysis/model_trial_06_roc.png,roc_analysis/model_trial_06_history.json,roc_analysis/model_trial_06_val_accuracy.png,roc_analysis/model_trial_06_val_loss.png,0.2566346228122711,0.9098615050315857,20
11,model_trial_11,0.9428564948168763,0.8633160085988735,0.8345442506372056,0.7944101275620501,0.8293946018183412,roc_analysis/model_trial_11_roc_data.csv,roc_analysis/model_trial_11_roc.png,roc_analysis/model_trial_11_history.json,roc_analysis/model_trial_11_val_accuracy.png,roc_analysis/model_trial_11_val_loss.png,0.28323063254356384,0.9055575132369995,20
