trial_id,parameters,auc,primary_metric
501,415,0.9481562188891208,0.8424344124254326
403,265,0.9474443399258974,0.8415022631001297
301,331,0.9480031885086246,0.8413861601676236
304,155,0.9477502033418204,0.8398100023885758
400,163,0.94677298794725,0.8391454340405332
504,151,0.942616178426491,0.8359344623134115
406,85,0.9409371870209728,0.8348886288666962
502,105,0.9398590979685412,0.8344221006769647
307,91,0.9406843705859169,0.8227927592889904
303,65,0.9386913974613986,0.8163599311848243
507,67,0.9360521582006913,0.8018349705660924
305,43,0.9264776057016102,0.7927021445783862
204,61,0.904823543744537,0.7333959200703873
404,31,0.8478111893911907,0.6329085296349711
202,45,0.8623580405671712,0.6153156094950429
208,19,0.8233473449412263,0.27545299796517514
302,25,0.5304253079333663,0.06218672616941956
