model_type,weight_bits,integer_bits,test_accuracy,test_loss,roc_auc,model_path
non_quantized,N/A,N/A,0.9352385997772217,0.13756024837493896,0.9876307045590349,model2_results_20251027_145841/models/model2_unquantized.h5
quantized,16,0,0.9163239002227783,0.1915603131055832,0.9795781594967652,model2_results_20251027_145841/models/model2_quantized_16bit.h5
quantized,8,0,0.9156659245491028,0.18316777050495148,0.9804035243533775,model2_results_20251027_145841/models/model2_quantized_8bit.h5
quantized,6,0,0.9086557626724243,0.20339341461658478,0.975727052878939,model2_results_20251027_145841/models/model2_quantized_6bit.h5
quantized,4,0,0.9000832438468933,0.24512527883052826,0.9653513584047863,model2_results_20251027_145841/models/model2_quantized_4bit.h5
quantized,3,0,0.8796234130859375,0.27963685989379883,0.9505710988182042,model2_results_20251027_145841/models/model2_quantized_3bit.h5
quantized,2,0,0.8267415761947632,0.40977126359939575,0.9115207083656931,model2_results_20251027_145841/models/model2_quantized_2bit.h5
