trial_id,model_name,auc,bkg_rej_95,bkg_rej_98,bkg_rej_99,weighted_bkg_rej,roc_csv,roc_plot
099,model_trial_099,0.9603257227038231,0.8932790310242757,0.8698256339552701,0.8434757106013466,0.866900988991386,roc_analysis/model_trial_099_roc_data.csv,roc_analysis/model_trial_099_roc.png
102,model_trial_102,0.9586157835690969,0.8884958320861338,0.8672465766264237,0.8457221814047851,0.8650666231280669,roc_analysis/model_trial_102_roc_data.csv,roc_analysis/model_trial_102_roc.png
017,model_trial_017,0.9597297596224326,0.8903250579758784,0.8636969713461591,0.8383931837903374,0.8612990224979666,roc_analysis/model_trial_017_roc_data.csv,roc_analysis/model_trial_017_roc.png
021,model_trial_021,0.9575004254055106,0.8863551842680526,0.8645949549647609,0.8365730284421949,0.8611665925905769,roc_analysis/model_trial_021_roc_data.csv,roc_analysis/model_trial_021_roc.png
039,model_trial_039,0.9570901109581231,0.8853332365808896,0.8632222796689857,0.8388648519536435,0.8605618898171076,roc_analysis/model_trial_039_roc_data.csv,roc_analysis/model_trial_039_roc.png
070,model_trial_070,0.959249866953092,0.8867905702649506,0.8628836461158429,0.8374921766578682,0.8601960446391588,roc_analysis/model_trial_070_roc_data.csv,roc_analysis/model_trial_070_roc.png
028,model_trial_028,0.9535140439231787,0.8825727684200023,0.8620793914271287,0.8417220725582858,0.8600572653526475,roc_analysis/model_trial_028_roc_data.csv,roc_analysis/model_trial_028_roc.png
146,model_trial_146,0.9539208744701921,0.8833407409423083,0.8625117539101593,0.8377189401979193,0.8596360898709261,roc_analysis/model_trial_146_roc_data.csv,roc_analysis/model_trial_146_roc.png
065,model_trial_065,0.952974884943679,0.8802839684224212,0.861374912696037,0.8390492862995516,0.8588006929893783,roc_analysis/model_trial_065_roc_data.csv,roc_analysis/model_trial_065_roc.png
062,model_trial_062,0.958179344167758,0.8856960582449711,0.8606160107153331,0.831484454603451,0.8572977042459204,roc_analysis/model_trial_062_roc_data.csv,roc_analysis/model_trial_062_roc.png
042,model_trial_042,0.9553604915994884,0.8833528349977777,0.8598752498178333,0.832557802026359,0.8567595187775329,roc_analysis/model_trial_042_roc_data.csv,roc_analysis/model_trial_042_roc.png
143,model_trial_143,0.9563799899452352,0.8826332386973493,0.8593219467801089,0.8346137914561546,0.856711444907042,roc_analysis/model_trial_143_roc_data.csv,roc_analysis/model_trial_143_roc.png
007,model_trial_007,0.9550813495058603,0.8821434294508392,0.859349158404915,0.8341663114037873,0.8565920161092818,roc_analysis/model_trial_007_roc_data.csv,roc_analysis/model_trial_007_roc.png
111,model_trial_111,0.9530341694639772,0.8807435425302578,0.8593098527246396,0.8338246543367771,0.8563561820276289,roc_analysis/model_trial_111_roc_data.csv,roc_analysis/model_trial_111_roc.png
006,model_trial_006,0.9499975778279837,0.8798364883700539,0.8581276588025071,0.835124765299736,0.8556979630587075,roc_analysis/model_trial_006_roc_data.csv,roc_analysis/model_trial_006_roc.png
005,model_trial_005,0.9524015092910285,0.8817957253560944,0.858109517719303,0.8305562358461758,0.8549674821083567,roc_analysis/model_trial_005_roc_data.csv,roc_analysis/model_trial_005_roc.png
016,model_trial_016,0.9586588632230016,0.8846952751548796,0.8573989919604766,0.8308495166913084,0.8548187252260833,roc_analysis/model_trial_016_roc_data.csv,roc_analysis/model_trial_016_roc.png
056,model_trial_056,0.9552503778638126,0.8817201375094107,0.8571480403094869,0.8310430215788185,0.8543842462833455,roc_analysis/model_trial_056_roc_data.csv,roc_analysis/model_trial_056_roc.png
129,model_trial_129,0.9535215844428583,0.8799544054108804,0.856948488394242,0.8323461560556448,0.8543286136281864,roc_analysis/model_trial_129_roc_data.csv,roc_analysis/model_trial_129_roc.png
020,model_trial_020,0.9536607407770648,0.8813966215256046,0.8570119821854563,0.8264291394172479,0.8533338775658293,roc_analysis/model_trial_020_roc_data.csv,roc_analysis/model_trial_020_roc.png
013,model_trial_013,0.9576248541891432,0.8834677285247369,0.856319597509834,0.8239075288518811,0.8525519968797337,roc_analysis/model_trial_013_roc_data.csv,roc_analysis/model_trial_013_roc.png
116,model_trial_116,0.9525902973045656,0.8790927039586867,0.8551041449351607,0.8287391040119005,0.8522299926528614,roc_analysis/model_trial_116_roc_data.csv,roc_analysis/model_trial_116_roc.png
079,model_trial_079,0.95138387719658,0.8762385068679117,0.8545236302726302,0.8286786337345536,0.851526118624543,roc_analysis/model_trial_079_roc_data.csv,roc_analysis/model_trial_079_roc.png
060,model_trial_060,0.9515294314373691,0.8799876640634212,0.8546113121747833,0.8233844609528301,0.8509035771192565,roc_analysis/model_trial_060_roc_data.csv,roc_analysis/model_trial_060_roc.png
000,model_trial_000,0.9505713424801046,0.8754251816375955,0.852766968715702,0.8292137956890739,0.8503221554025657,roc_analysis/model_trial_000_roc_data.csv,roc_analysis/model_trial_000_roc.png
101,model_trial_101,0.9516035480565628,0.8785545184902991,0.8533112012118244,0.825670237436544,0.8503073401846157,roc_analysis/model_trial_101_roc_data.csv,roc_analysis/model_trial_101_roc.png
133,model_trial_133,0.9519075653876365,0.8737168963025449,0.8525069465231102,0.8286060694017373,0.8498477660767791,roc_analysis/model_trial_133_roc_data.csv,roc_analysis/model_trial_133_roc.png
015,model_trial_015,0.9580623630339236,0.8814056920672066,0.8527911568266408,0.8228553460260446,0.8496654481905781,roc_analysis/model_trial_015_roc_data.csv,roc_analysis/model_trial_015_roc.png
051,model_trial_051,0.9543966568085445,0.8768704212661871,0.853063273074702,0.8218152572556774,0.8491943847300456,roc_analysis/model_trial_051_roc_data.csv,roc_analysis/model_trial_051_roc.png
075,model_trial_075,0.9521096788670222,0.8782884492699725,0.8526188165362021,0.8209596028312184,0.8488539370685824,roc_analysis/model_trial_075_roc_data.csv,roc_analysis/model_trial_075_roc.png
008,model_trial_008,0.9514232309938572,0.8732663927363102,0.8511826474492126,0.8274662046737478,0.8486477334228294,roc_analysis/model_trial_008_roc_data.csv,roc_analysis/model_trial_008_roc.png
064,model_trial_064,0.9566554305126999,0.8816808318291351,0.8507230733413759,0.8207358628050347,0.8478214070828837,roc_analysis/model_trial_064_roc_data.csv,roc_analysis/model_trial_064_roc.png
096,model_trial_096,0.9504034327018879,0.8715913660538004,0.8505598035925392,0.8257609428525644,0.8477031876906704,roc_analysis/model_trial_096_roc_data.csv,roc_analysis/model_trial_096_roc.png
109,model_trial_109,0.9482970685560081,0.8721295515221881,0.8500639473182944,0.8259332831430031,0.8474443749036256,roc_analysis/model_trial_109_roc_data.csv,roc_analysis/model_trial_109_roc.png
022,model_trial_022,0.945005371839793,0.8737229433302796,0.8508258728128657,0.8216852461593815,0.8472874545339102,roc_analysis/model_trial_022_roc_data.csv,roc_analysis/model_trial_022_roc.png
076,model_trial_076,0.949419667160498,0.8717637063442392,0.8491447991026211,0.8264412334727174,0.8468659767008021,roc_analysis/model_trial_076_roc_data.csv,roc_analysis/model_trial_076_roc.png
067,model_trial_067,0.9545559397801757,0.879156197749901,0.8493957507536108,0.8210019320253612,0.8466930317075899,roc_analysis/model_trial_067_roc_data.csv,roc_analysis/model_trial_067_roc.png
130,model_trial_130,0.9412777394720966,0.866699320616434,0.850287687344478,0.8238924112825443,0.8466497954592869,roc_analysis/model_trial_130_roc_data.csv,roc_analysis/model_trial_130_roc.png
088,model_trial_088,0.9541160489267002,0.8770578791259627,0.8497495018760903,0.8204667700708409,0.8466237932400278,roc_analysis/model_trial_088_roc_data.csv,roc_analysis/model_trial_088_roc.png
040,model_trial_040,0.9522525367548168,0.8746239504627488,0.848951294215111,0.8244457143202687,0.8466174438609062,roc_analysis/model_trial_040_roc_data.csv,roc_analysis/model_trial_040_roc.png
126,model_trial_126,0.9499064874302419,0.8732149930005654,0.8495378559053761,0.8217426929228611,0.8463465370183919,roc_analysis/model_trial_126_roc_data.csv,roc_analysis/model_trial_126_roc.png
032,model_trial_032,0.9534788774751741,0.8743760223256264,0.84842822631606,0.8223232075853916,0.845802002170883,roc_analysis/model_trial_032_roc_data.csv,roc_analysis/model_trial_032_roc.png
139,model_trial_139,0.9508357634040203,0.8689457914198724,0.8473518553792847,0.8225590416670446,0.8445526862408955,roc_analysis/model_trial_139_roc_data.csv,roc_analysis/model_trial_139_roc.png
068,model_trial_068,0.9496740461068511,0.8707659467680149,0.8476269951412132,0.8204395584460348,0.8445034029648577,roc_analysis/model_trial_068_roc_data.csv,roc_analysis/model_trial_068_roc.png
066,model_trial_066,0.9489125315791016,0.8700221623566476,0.847799335431652,0.8200827838096879,0.8444783077997586,roc_analysis/model_trial_066_roc_data.csv,roc_analysis/model_trial_066_roc.png
135,model_trial_135,0.9482100678245864,0.8700100683011782,0.8471311388669684,0.8218394453666162,0.8443606931103189,roc_analysis/model_trial_135_roc_data.csv,roc_analysis/model_trial_135_roc.png
148,model_trial_148,0.9490935614151745,0.873097075959739,0.8471220683253664,0.8185105565986679,0.8439972667434639,roc_analysis/model_trial_148_roc_data.csv,roc_analysis/model_trial_148_roc.png
004,model_trial_004,0.951535030415235,0.8713162262918719,0.8477509592097744,0.8170169407481988,0.8439606822256689,roc_analysis/model_trial_004_roc_data.csv,roc_analysis/model_trial_004_roc.png
049,model_trial_049,0.9503337145626233,0.8701945026470864,0.8469134458685195,0.8176821137990149,0.8433952851324752,roc_analysis/model_trial_049_roc_data.csv,roc_analysis/model_trial_049_roc.png
086,model_trial_086,0.9487277791682485,0.8692995425423519,0.8457796281682646,0.8187070850000453,0.8427171109720295,roc_analysis/model_trial_086_roc_data.csv,roc_analysis/model_trial_086_roc.png
024,model_trial_024,0.9534826096715265,0.8729973000021165,0.8455679821975504,0.8171288107612906,0.842623079690755,roc_analysis/model_trial_024_roc_data.csv,roc_analysis/model_trial_024_roc.png
026,model_trial_026,0.9495023396243268,0.8697077169144436,0.8453926183932443,0.8187373201387188,0.8424930685944592,roc_analysis/model_trial_026_roc_data.csv,roc_analysis/model_trial_026_roc.png
082,model_trial_082,0.9483029816953406,0.8697772577333927,0.845398665420979,0.8176790902851476,0.842292609625054,roc_analysis/model_trial_082_roc_data.csv,roc_analysis/model_trial_082_roc.png
074,model_trial_074,0.9538815391161659,0.8750895715983201,0.845093290520377,0.811589733356312,0.8413922071953582,roc_analysis/model_trial_074_roc_data.csv,roc_analysis/model_trial_074_roc.png
002,model_trial_002,0.9473486071768003,0.8682564302581174,0.8443585766506119,0.8149186221242604,0.8408603711060921,roc_analysis/model_trial_002_roc_data.csv,roc_analysis/model_trial_002_roc.png
001,model_trial_001,0.9461847660490225,0.8693237306532906,0.8443978823308873,0.8137938749656075,0.8407696656900717,roc_analysis/model_trial_001_roc_data.csv,roc_analysis/model_trial_001_roc.png
149,model_trial_149,0.9433615437009901,0.8659101834970566,0.8435875806144385,0.8174069740370864,0.84058371958723,roc_analysis/model_trial_149_roc_data.csv,roc_analysis/model_trial_149_roc.png
147,model_trial_147,0.9477081258854819,0.8669926014615665,0.8441378601382955,0.8128868208054036,0.8401731264040442,roc_analysis/model_trial_147_roc_data.csv,roc_analysis/model_trial_147_roc.png
