trial_id,parameters,auc,primary_metric
008,11737,0.9687678674948899,0.8830178296612758
077,8185,0.9654773521705917,0.8770690661272718
079,5407,0.9646637667921661,0.8721897194481483
065,5141,0.9627065244014245,0.8696142903359426
109,3917,0.9565056352383804,0.862563455997291
106,3061,0.9567752975559242,0.861831765641393
027,2957,0.9569892582894585,0.8613141400673034
046,1729,0.9534366139865409,0.857921455156754
081,1563,0.9555997807442242,0.8570531019740522
103,1401,0.9553496486089156,0.8560293401785686
056,1339,0.9499534846363128,0.8484911154045008
029,1281,0.9536887036706679,0.8436293051058077
080,1251,0.944472173668687,0.8029279708291382
088,533,0.9052000696764424,0.8007259456795498
066,489,0.8934136041626541,0.7755917772516863
017,391,0.8677993522237405,0.7202185395823318
