trial_id,parameters,auc,primary_metric
112,10525,0.968636467290421,0.8858106494205435
008,11737,0.9687678674948899,0.8830178296612758
063,8833,0.965568665281443,0.8796290753187539
038,5803,0.9659241303372804,0.8775198720448931
077,8185,0.9654773521705917,0.8770690661272718
013,5143,0.9650452824438867,0.8761502202629852
079,5407,0.9646637667921661,0.8721897194481483
099,5139,0.962962252292172,0.8705899782609353
065,5141,0.9627065244014245,0.8696142903359426
024,4669,0.9616677745059397,0.8669611569173461
006,3261,0.9593304781470993,0.8651479556510986
064,2965,0.9582842983320197,0.864613096047965
010,1589,0.9552845086147255,0.863373455362353
109,3917,0.9565056352383804,0.862563455997291
106,3061,0.9567752975559242,0.861831765641393
027,2957,0.9569892582894585,0.8613141400673034
020,1527,0.9562217325371922,0.8592085650100835
046,1729,0.9534366139865409,0.857921455156754
022,1311,0.9566358188419204,0.8572553750517776
081,1563,0.9555997807442242,0.8570531019740522
096,1171,0.9521871335500691,0.8570364726477818
103,1401,0.9553496486089156,0.8560293401785686
056,1339,0.9499534846363128,0.8484911154045008
029,1281,0.9536887036706679,0.8436293051058077
033,489,0.9472780789651645,0.8408304383188053
080,1251,0.944472173668687,0.8029279708291382
088,533,0.9052000696764424,0.8007259456795498
015,405,0.9019022491336076,0.78346651911919
066,489,0.8934136041626541,0.7755917772516863
051,391,0.886439981334958,0.7755657750324271
031,377,0.8893477285119726,0.741871131791946
017,391,0.8677993522237405,0.7202185395823318
