trial_id,parameters,auc,primary_metric,bkg_rej_@99%
115,59269,0.9763266722839968,0.8964053443631119,0.8964053443631119
055,64177,0.9759690594601769,0.8962813802945507,0.8962813802945507
004,40249,0.9755651587206902,0.8960667108099691,0.8960667108099691
095,57553,0.9758304428435953,0.8959729818800815,0.8959729818800815
045,52213,0.9759704410356415,0.8948724228323673,0.8948724228323673
048,77133,0.9765100885350334,0.8945277422514898,0.8945277422514898
117,77133,0.9763535530729921,0.8941770146428777,0.8941770146428777
014,36393,0.9750640968651768,0.8933001956213472,0.8933001956213472
076,58405,0.9751397402335873,0.8931973961498574,0.8931973961498574
114,59083,0.9761426149757282,0.8931822785805207,0.8931822785805207
009,71025,0.9751886312164232,0.8931641374973166,0.8931641374973166
081,46233,0.9739697849373283,0.8930522674842248,0.8930522674842248
110,39201,0.9756097614625867,0.8929948207207452,0.8929948207207452
016,23979,0.9752124206697532,0.8922842949619189,0.8922842949619189
086,67577,0.9757825154440548,0.8914467816206639,0.8914467816206639
090,16901,0.9737366304611924,0.8881904571855319,0.8881904571855319
031,40327,0.9732431948647638,0.8877127419944911,0.8877127419944911
116,40249,0.9748194786630933,0.8872652619421239,0.8872652619421239
084,49505,0.9729677661951384,0.8870505924575423,0.8870505924575423
066,57149,0.9727201460260241,0.8869115108196444,0.8869115108196444
059,39201,0.9724295881406178,0.8866242770022464,0.8866242770022464
075,23473,0.9723109115898094,0.8864912423920832,0.8864912423920832
047,47951,0.973227399785921,0.8863007610184404,0.8863007610184404
101,16095,0.9729113486336183,0.8850369322218896,0.8850369322218896
067,46217,0.973963867533423,0.8850218146525529,0.8850218146525529
000,26205,0.9725754988457944,0.8847678394876958,0.8847678394876958
078,26189,0.9721697301043856,0.8835251752882165,0.8835251752882165
006,22223,0.9738930999846124,0.883504010691145,0.883504010691145
119,18383,0.9716776699676668,0.883494940149543,0.883494940149543
064,25181,0.9726625675909888,0.8833407409423083,0.8833407409423083
109,57077,0.9718921045441962,0.8831351419993287,0.8831351419993287
113,37923,0.9717124225600926,0.8828630257512676,0.8828630257512676
099,15541,0.9743188003952019,0.8828509316957982,0.8828509316957982
027,21701,0.9729876332055268,0.8822915816303392,0.8822915816303392
106,12427,0.973142354176213,0.8822915816303392,0.8822915816303392
010,15103,0.9726912070616507,0.8821041237705637,0.8821041237705637
100,11225,0.9721081390898769,0.8820406299793494,0.8820406299793494
094,58069,0.9715813727545357,0.8812454458322373,0.8812454458322373
007,39613,0.9712794425823973,0.880395838435513,0.880395838435513
025,29325,0.9719936637287779,0.8796943832182886,0.8796943832182886
074,10115,0.9707501732442358,0.879262020735258,0.879262020735258
085,12081,0.9723436840215799,0.8776928170381053,0.8776928170381053
063,25869,0.9713256230655567,0.8775900175666156,0.8775900175666156
087,15615,0.9730899290871377,0.8775718764834115,0.8775718764834115
083,48293,0.9717156537307949,0.8773934891652381,0.8773934891652381
073,9839,0.9704583455078706,0.8763352593116669,0.8763352593116669
068,15509,0.9703843734270854,0.8761024487438811,0.8761024487438811
