trial_id,parameters,auc,primary_metric
077,8185,0.97645304169985,0.8930371499148881
065,5141,0.9752097482998409,0.8879092703958686
099,5139,0.9753158525276328,0.8864065840037976
043,3975,0.9737060779477675,0.8814963974832271
049,3111,0.9697417748101734,0.8680568783428725
027,2957,0.9719683136016197,0.8673463525840461
087,2637,0.9709529842213148,0.8632132091273836
075,2271,0.9667477536480951,0.8561049280252524
010,1589,0.9629025366111776,0.8540368445399875
020,1527,0.961968760333356,0.8503511811356923
029,1281,0.9660359776425481,0.8494380799477537
088,533,0.957596956187444,0.8422239758602653
033,489,0.956192880317804,0.8363704530130828
051,391,0.9520147470303766,0.8280830015026864
031,377,0.912897693290551,0.7265987585452061
