trial_id,parameters,auc,primary_metric
851,415,0.9481562188891208,0.8424344124254326
843,265,0.9474443399258974,0.8415022631001297
831,331,0.9480031885086246,0.8413861601676236
834,155,0.9477502033418204,0.8398100023885758
840,163,0.94677298794725,0.8391454340405332
854,151,0.942616178426491,0.8359344623134115
846,85,0.9409371870209728,0.8348886288666962
852,105,0.9398590979685412,0.8344221006769647
837,91,0.9406843705859169,0.8227927592889904
833,65,0.9386913974613986,0.8163599311848243
857,67,0.9360521582006913,0.8018349705660924
835,43,0.9264776057016102,0.7927021445783862
636,65,0.913760774215633,0.7460281610081604
624,61,0.9103284458559805,0.743970962172818
646,55,0.8995400391470204,0.714067805321989
844,31,0.8478111893911907,0.6329085296349711
631,43,0.8624453095461924,0.6244296896967718
427,31,0.8362945727620267,0.4506036445436157
428,19,0.8234921660593663,0.37792441820034406
828,19,0.8233473449412263,0.27545299796517514
