trial_id,parameters,auc,primary_metric
099,10703,0.9743669682746215,0.9045053380137328
056,10363,0.9728943905192635,0.9014452396285915
032,8179,0.9714616906054725,0.8980737193151137
101,6721,0.9701105166435054,0.897357751231326
085,5951,0.971158469803436,0.8919520107878974
079,4189,0.9697575486712786,0.8905871966281773
065,2265,0.9686131269153941,0.8884051266701134
028,1785,0.9671452126925624,0.8787434881070082
126,1753,0.9644253331263077,0.877577016456986
059,1523,0.9661109895113071,0.8758563347150792
022,841,0.961896039811116,0.8691411104157029
081,419,0.9525434994090158,0.852544740446452
130,391,0.9474129111363727,0.8356318085752901
053,363,0.5187518883578887,0.023089970702150586
