trial_id,parameters,auc,primary_metric
070,13321,0.9722124712435052,0.8976809648637455
020,12407,0.9716000505706204,0.8965211449442313
039,10481,0.9723579498921053,0.8911247773937915
007,8351,0.9716499548901061,0.8895737147798428
129,4009,0.9678538456710624,0.8876416894186085
003,3039,0.9701230017096053,0.8837268436631684
148,1829,0.9666733560789988,0.877347834105841
006,1589,0.9576850166218943,0.8716530457366941
093,1251,0.9624462981080941,0.8675507421214786
045,739,0.9503217997609255,0.8439549375493209
145,511,0.9498940355391395,0.8435395067439476
123,405,0.947192195766761,0.8201722798201614
