trial_id,hp_tag,parameters,auc,primary_metric
hp4q_trial_006,hp4q,463,0.9056834153017189,0.728724893496724
hp3q_trial_003,hp3q,281,0.890163563619619,0.6760667712802464
hp3q_trial_006,hp3q,91,0.8597348010573974,0.6427044122137866
hp2q_trial_004,hp2q,61,0.8647715726175921,0.6208646644957837
hp4q_trial_004,hp4q,31,0.7529683139420451,0.5251408201583716
hp2q_trial_008,hp2q,19,0.8311355457461963,0.3314381948412807
