trial_id,hp_tag,parameters,auc,primary_metric
hp5q_trial_002,hp5q,595,0.884111751993619,0.6992625649677543
hp3q_trial_008,hp3q,331,0.8969978562300481,0.6747276569883988
hp4q_trial_007,hp4q,325,0.862589287960891,0.6338494471504892
hp3q_trial_000,hp3q,155,0.8526639868594303,0.633463646781016
hp2q_trial_005,hp2q,99,0.8606186053310594,0.6202403088821767
hp2q_trial_006,hp2q,79,0.8517750726260135,0.5934483478008472
hp4q_trial_008,hp4q,55,0.8371103277980824,0.5064137799668018
hp2q_trial_007,hp2q,31,0.8398083225480358,0.482230204298832
hp3q_trial_004,hp3q,25,0.5,0.0
