trial_id,parameters,auc,primary_metric
546,463,0.9056834153017189,0.728724893496724
552,595,0.884111751993619,0.6992625649677543
533,281,0.890163563619619,0.6760667712802464
538,331,0.8969978562300481,0.6747276569883988
536,91,0.8597348010573974,0.6427044122137866
547,325,0.862589287960891,0.6338494471504892
530,155,0.8526639868594303,0.633463646781016
524,61,0.8647715726175921,0.6208646644957837
525,99,0.8606186053310594,0.6202403088821767
526,79,0.8517750726260135,0.5934483478008472
544,31,0.7529683139420451,0.5251408201583716
548,55,0.8371103277980824,0.5064137799668018
527,31,0.8398083225480358,0.482230204298832
528,19,0.8311355457461963,0.3314381948412807
534,25,0.5,0.0
