trial_id,parameters,auc,primary_metric,bkg_rej_@99%
063,8833,0.9560008525998472,0.8339395478637363,0.8339395478637363
102,7051,0.9577483385092124,0.829694534393982,0.829694534393982
042,8797,0.9496326506257076,0.8296098760056962,0.8296098760056962
105,8475,0.9553536601462425,0.8287542215812373,0.8287542215812373
093,6271,0.9552455310049158,0.8268494078448091,0.8268494078448091
079,5407,0.9525084438719114,0.8262567991268092,0.8262567991268092
108,5305,0.9529830650670703,0.8262537756129419,0.8262537756129419
104,6513,0.9525927483371842,0.8250987933156155,0.8250987933156155
008,11737,0.9549573005023582,0.8247964419288809,0.8247964419288809
013,5143,0.9516586719760161,0.8247873713872789,0.8247873713872789
027,2957,0.9537776969907993,0.8244033851261259,0.8244033851261259
032,5821,0.9526696930266363,0.8231456033573098,0.8231456033573098
095,6097,0.9543328140856508,0.8224018189459426,0.8224018189459426
006,3261,0.9538034419589335,0.8221962200029631,0.8221962200029631
021,7727,0.9534110807889778,0.8210321671640347,0.8210321671640347
065,5141,0.9528536863388812,0.820633063333545,0.820633063333545
028,8085,0.951193655838493,0.8200979013790246,0.8200979013790246
000,9175,0.952710004789673,0.8199618432549941,0.8199618432549941
039,6645,0.9526422092644649,0.8198288086448309,0.8198288086448309
106,3061,0.951545887762747,0.8197441502565451,0.8197441502565451
026,8607,0.9541022344427406,0.8196353037573207,0.8196353037573207
003,6161,0.9511440222668439,0.8191061888305351,0.8191061888305351
044,13789,0.9543994982667287,0.8190608361225249,0.8190608361225249
109,3917,0.9504943107988434,0.8186466147226984,0.8186466147226984
020,1527,0.9467296473087758,0.8177758427289027,0.8177758427289027
001,6365,0.9504468320936571,0.8176972313683517,0.8176972313683517
064,2965,0.9517365526821596,0.8173555743013415,0.8173555743013415
081,1563,0.9470725505133409,0.8158921935895459,0.8158921935895459
112,10525,0.9521320886417768,0.8152844673022093,0.8152844673022093
055,7999,0.9501499358594274,0.8152753967606072,0.8152753967606072
067,2713,0.94921577306409,0.8128233270141894,0.8128233270141894
048,4927,0.9522328536055846,0.8127840213339138,0.8127840213339138
005,5667,0.9509506519167922,0.8123970115588935,0.8123970115588935
014,14399,0.9505793064083726,0.8123093296567405,0.8123093296567405
011,8957,0.9521139672085194,0.8120039547561385,0.8120039547561385
077,8185,0.9505758109986786,0.8113871579271998,0.8113871579271998
090,10363,0.951982311609592,0.8113297111637202,0.8113297111637202
038,5803,0.9488487153303862,0.8112783114279754,0.8112783114279754
010,1589,0.948372006802601,0.8103470691568326,0.8103470691568326
019,3261,0.9462452548793198,0.8103259045597613,0.8103259045597613
059,11125,0.9526573681768509,0.8100870469642409,0.8100870469642409
083,9477,0.9512231736741186,0.8100779764226389,0.8100779764226389
099,5139,0.9473131705248863,0.8097332958417613,0.8097332958417613
084,1489,0.9477816233965118,0.8095156028433125,0.8095156028433125
024,4669,0.9481800116928604,0.8087567008626085,0.8087567008626085
029,1281,0.9377761780878121,0.8083394559489148,0.8083394559489148
118,11269,0.9525943516567452,0.8083182913518433,0.8083182913518433
100,3615,0.9502162228181333,0.8070484155275578,0.8070484155275578
034,10021,0.9486295025486472,0.807024227416619,0.807024227416619
046,1729,0.9436078964371082,0.8070091098472822,0.8070091098472822
086,7653,0.9508664705116535,0.8069849217363435,0.8069849217363435
035,5185,0.9516371179955254,0.8056303875237724,0.8056303875237724
107,5567,0.9477147409287762,0.8050922020553848,0.8050922020553848
098,10621,0.9479495094110456,0.8041307246455686,0.8041307246455686
036,4053,0.9469529799150923,0.8031148239861402,0.8031148239861402
047,8475,0.9472142924176248,0.802685485016977,0.802685485016977
007,14399,0.9505220136997445,0.8025796620316199,0.8025796620316199
110,2801,0.9496703606836796,0.8025343093236097,0.8025343093236097
101,1853,0.9439659978128156,0.8017754073429058,0.8017754073429058
073,8373,0.9454008931225134,0.8016151611079364,0.8016151611079364
114,5845,0.9478361971631626,0.8013853740540181,0.8013853740540181
092,8379,0.9461885001925433,0.8009681291403243,0.8009681291403243
052,725,0.9450461359172722,0.8003966850193959,0.8003966850193959
075,2271,0.9450430761019678,0.7993082200271512,0.7993082200271512
076,7377,0.9502190006413886,0.7992961259716818,0.7992961259716818
023,11515,0.9455551000361473,0.7990391272929573,0.7990391272929573
068,11631,0.9472297078306077,0.7989484218769369,0.7989484218769369
009,2771,0.9426248199968188,0.7980595087999371,0.7980595087999371
050,9593,0.9487351010611297,0.7969135970442128,0.7969135970442128
111,3701,0.9455459478368807,0.7968591737946006,0.7968591737946006
012,5671,0.9483022420089966,0.7962454004795293,0.7962454004795293
078,1545,0.9460615009590995,0.7957283796082131,0.7957283796082131
089,2107,0.9483564878285937,0.7937056488309584,0.7937056488309584
096,1171,0.9401317830731923,0.7935242379989176,0.7935242379989176
041,3137,0.9483629486661993,0.7926383484357851,0.7926383484357851
062,6021,0.9482895119836158,0.7924176319234688,0.7924176319234688
045,7673,0.9467472060880434,0.7905884060337243,0.7905884060337243
049,3111,0.9445624037516256,0.7879821370800717,0.7879821370800717
094,2355,0.9422604810542552,0.786107558482317,0.786107558482317
061,1905,0.9456708367419127,0.7846351072289193,0.7846351072289193
103,1401,0.9404901098953585,0.7845050961326234,0.7845050961326234
087,2637,0.9392936598933928,0.7816236874170424,0.7816236874170424
113,5413,0.9392944468968452,0.7790657946852673,0.7790657946852673
074,8191,0.9421411698362188,0.7787392551875939,0.7787392551875939
119,2975,0.9461814467940854,0.7778745302215329,0.7778745302215329
057,711,0.9399214309182362,0.775038474213962,0.775038474213962
069,14381,0.9375608321495835,0.7735357878218908,0.7735357878218908
056,1339,0.934685618857916,0.769381479768157,0.769381479768157
002,8453,0.9404000666400371,0.767933216625698,0.767933216625698
082,1897,0.9409421274627985,0.7661191083052903,0.7661191083052903
018,4187,0.9365459474824505,0.7640026485981478,0.7640026485981478
117,9515,0.9367994871809007,0.7635521450319132,0.7635521450319132
