trial_id,parameters,auc,primary_metric
546,463,0.9056834153017189,0.693058919214733
552,595,0.884111751993619,0.6621072077547083
538,331,0.8969978562300481,0.6411421625985287
557,501,0.8812723383819475,0.630974085462643
533,281,0.890163563619619,0.6221454249699916
559,415,0.85825384142731,0.6108102714813102
530,155,0.8526639868594303,0.6046362561641889
525,99,0.8606186053310594,0.5994932590758327
542,391,0.857602516606803,0.5967509319981497
524,61,0.8647715726175921,0.5957047962000478
536,91,0.8597348010573974,0.5955112913125375
526,79,0.8517750726260135,0.5597400987479629
544,31,0.7529683139420451,0.5154244559942673
527,31,0.8398083225480358,0.46309045446436936
528,19,0.8311355457461963,0.28001366628268043
534,25,0.5,0.0
