fpr,tpr,thresholds
0.0,0.0,inf
0.0002358340816530155,0.010491593119691844,0.99609375
0.0003023513867346353,0.013185543975497444,0.9921875
0.00038700977502033313,0.01653862085438455,0.98828125
0.0004777151910407237,0.02144578386108768,0.984375
0.0006621495369488512,0.028877580947025014,0.98046875
0.0009554303820814474,0.03846211990651295,0.9765625
0.0013363931293670877,0.052034673657030725,0.97265625
0.0020983186239383685,0.07581461022370979,0.96875
0.0032230657825912117,0.10956911903876447,0.96484375
0.004870880840294974,0.15065564898213404,0.9609375
0.006654754022029322,0.19295460798630953,0.95703125
0.008314663135202469,0.2312625286855878,0.953125
0.010041089553457236,0.2656368578434485,0.94921875
0.012042655733640523,0.3018585539742578,0.9453125
0.014210515176527857,0.3393471024154852,0.94140625
0.016169752162568295,0.37376376076748874,0.9375
0.01801409562164957,0.4058160312752274,0.93359375
0.019949144496751236,0.4360965226567012,0.9296875
0.021769299844893737,0.46302696067315513,0.92578125
0.023580384651434205,0.4889142864053746,0.921875
0.025312858097423663,0.513561971451982,0.91796875
0.026918343960984577,0.5356366461974778,0.9140625
0.028469406574933256,0.5563749278136064,0.91015625
0.030135362715841097,0.5763029077132862,0.90625
0.03184969507862648,0.5952512691199459,0.90234375
0.03329493470721803,0.6129781309241975,0.8984375
0.03493972625105445,0.6292537060721229,0.89453125
0.03650892994820721,0.6453992701237524,0.890625
0.03797533417387019,0.6597307258549742,0.88671875
0.03938429163605359,0.6728860346917981,0.8828125
0.04073580233475741,0.6847109974269897,0.87890625
0.04194823139556329,0.6962396558031814,0.875
0.04314554288703245,0.7069428948935874,0.87109375
0.04442448925291996,0.7174163469300752,0.8671875
0.04559156560571565,0.7271974142909406,0.86328125
0.046816088721990924,0.737117563289704,0.859375
0.04796804750544988,0.7465993027777021,0.85546875
0.049192570621725155,0.7557061265461494,0.8515625
0.05045035239054124,0.7649641260079639,0.84765625
0.051720228214826705,0.7733967061839929,0.84375
0.05289637510922444,0.7813697122521852,0.83984375
0.05395762847666301,0.7892308483072857,0.8359375
0.05522750430094848,0.7964903051027844,0.83203125
0.05640667470921355,0.8037920910924258,0.828125
0.057516304298529664,0.8104317275451184,0.82421875
0.05861383983237639,0.8170653169700763,0.8203125
0.059744634018763926,0.8235265661045954,0.81640625
0.06071820548404945,0.8292863600218903,0.8125
0.06177945885148802,0.8349645190647667,0.80859375
0.06289513546853882,0.8405126670113472,0.8046875
0.0639110361279672,0.8458642865565503,0.80078125
0.06502066571728331,0.8512612588097636,0.796875
0.06621495369488511,0.8567066072848543,0.79296875
0.06731853625646654,0.8618012281513329,0.7890625
0.0684644480121908,0.8663999927435667,0.78515625
0.06942592542200694,0.8708536286701679,0.78125
0.07037833229022104,0.8748567610305344,0.77734375
0.07133073915843514,0.8786724355311256,0.7734375
0.07222569926316967,0.8822855346026045,0.76953125
0.0731146123401695,0.8858653750215425,0.765625
0.07402166650037341,0.889230545955899,0.76171875
0.07483196821682223,0.8926289755427963,0.7578125
0.07582972779304652,0.8957552888816325,0.75390625
0.07674887600871981,0.8987999673460503,0.75
0.07761662448864821,0.901844645810468,0.74609375
0.07847832594084193,0.9046716312764368,0.7421875
0.07931281576822952,0.9072930177994262,0.73828125
0.08029243426124974,0.9098539340450685,0.734375
0.08123879410172914,0.9125055557067312,0.73046875
0.08206118987364736,0.9149394843699451,0.7265625
0.08295614997838188,0.9173099192419446,0.72265625
0.08374528709775927,0.9195019667957707,0.71875
0.08457675341127951,0.9218149549042907,0.71484375
0.08539914918319773,0.9239495556946372,0.7109375
0.08623666252445267,0.9261022975681878,0.70703125
0.08696835288035049,0.9281915456505241,0.703125
0.08773934891652381,0.930232417510983,0.69921875
0.0885284860359012,0.9322430542327682,0.6953125
0.08922087071152351,0.933960410109421,0.69140625
0.0900221018863703,0.935759400860492,0.6875
0.09087775631082932,0.9375251329590223,0.68359375
0.09166991694407406,0.9391880655860628,0.6796875
0.09248324217439023,0.9409235625459196,0.67578125
0.09333889659884925,0.9424202019102561,0.671875
0.09399499910806342,0.9440226642599496,0.66796875
0.09482344190771631,0.9454860449717453,0.6640625
0.09554001469427739,0.9469373316280715,0.66015625
0.09630194018884868,0.9482132544800916,0.65625
0.09706991271115464,0.9496070943729383,0.65234375
0.09779555603931778,0.95090418182203,0.6484375
0.09853329342295028,0.9521166108828358,0.64453125
0.09923777215404199,0.9532111229028152,0.640625
0.09991503926032756,0.9543993638526823,0.63671875
0.10062858853302131,0.9556299339966923,0.6328125
0.10130887915317424,0.9568423630574981,0.62890625
0.10212522789735776,0.9579640867022836,0.625
0.10288412987806168,0.9592279154988345,0.62109375
0.10355837347047993,0.9603103334633444,0.6171875
0.10422052300742878,0.9613413516921095,0.61328125
0.10492197822465313,0.9622846880187216,0.609375
0.1054934223455816,0.963143365957048,0.60546875
0.10614952485479574,0.9639808792983029,0.6015625
0.10676329816986706,0.9647307107374048,0.59765625
0.1074768474425608,0.9656589294946801,0.59375
0.10806340913282599,0.9664722547249963,0.58984375
0.10876788786391768,0.9673218621217207,0.5859375
0.10935444955418289,0.9680565759914858,0.58203125
0.10991984664737665,0.9687096549868326,0.578125
0.11052454942084591,0.9692962166770978,0.57421875
0.11118065193006008,0.9699432486447099,0.5703125
