trial_id,parameters,auc,primary_metric
098,17739,0.9722561382932382,0.9007047810824784
027,12407,0.9722950632655073,0.8982732712303585
000,9175,0.9712237965978183,0.8961172034915539
022,5337,0.9706170070219378,0.8953359275082315
068,4823,0.9695737092036276,0.890030265373812
039,3225,0.9683458172893185,0.8868836944920647
003,2905,0.966492560026557,0.8832391508763655
069,2667,0.9655222548312857,0.8761069840146821
108,2271,0.9640868936272453,0.8748625057068824
081,1683,0.9646937402789308,0.874379952893654
065,1545,0.9565977421586322,0.8632764005672111
079,1523,0.9609946834132979,0.861602885641635
064,863,0.9574646024691922,0.8534345605776121
029,819,0.9525116755911116,0.8494864561696313
110,489,0.9530093835631703,0.8459011734257318
036,419,0.9486566287357221,0.8417417253984236
072,363,0.9165440902596145,0.7485113729474121
