trial_id,parameters,auc,primary_metric,bkg_rej_@95%,bkg_rej_@98%,bkg_rej_@99%,model_name,val_accuracy,h5_file,output_dir,tarball,luts,luts_used,luts_available,luts_percent,registers,registers_used,registers_available,registers_percent,bram,bram_used,bram_available,bram_percent,dsp,dsp_used,dsp_available,dsp_percent,latency_min,latency_max,interval_min,interval_max,estimated_fmax,run_name,global_id,luts_plus_ff
065,1545,0.9565977421586322,0.8632764005672111,0.8910597718456436,0.8662639346195361,0.8389283457448578,model_trial_065,,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/model2_5_10bit/model_trial_065.h5,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/model2_5_10bit/hls_outputs/hls_model_trial_065,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/model2_5_10bit/hls_outputs/hls_model_trial_065.tar.gz,69168,69168,53200,130.02,49657,49657,106400,46.67,0,0,140,0.0,220,220,220,100.0,,,,,143.88,model2_5_10bit,model2_5_10bit_065,118825
079,1523,0.960994683413298,0.861602885641635,0.8924354706552862,0.8652601280155772,0.8333862448260119,model_trial_079,,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/model2_5_10bit/model_trial_079.h5,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/model2_5_10bit/hls_outputs/hls_model_trial_079,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/model2_5_10bit/hls_outputs/hls_model_trial_079.tar.gz,65289,65289,53200,122.72,48460,48460,106400,45.55,0,0,140,0.0,220,220,220,100.0,,,,,143.88,model2_5_10bit,model2_5_10bit_079,113749
021,1599,0.957248915296542,0.8597476575326313,0.8886591018349705,0.8630076101844041,0.8338821011002567,model_trial_021,,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/model2_5_10bit/model_trial_021.h5,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/model2_5_10bit/hls_outputs/hls_model_trial_021,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/model2_5_10bit/hls_outputs/hls_model_trial_021.tar.gz,71705,71705,53200,134.78,51950,51950,106400,48.83,0,0,140,0.0,220,220,220,100.0,,,,,143.88,model2_5_10bit,model2_5_10bit_021,123655
064,863,0.9574646024691922,0.8534345605776121,0.8858623515076752,0.857253863294844,0.8238531056022689,model_trial_064,,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/model2_5_10bit/model_trial_064.h5,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/model2_5_10bit/hls_outputs/hls_model_trial_064,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/model2_5_10bit/hls_outputs/hls_model_trial_064.tar.gz,33439,33439,53200,62.86,26262,26262,106400,24.68,0,0,140,0.0,220,220,220,100.0,,,,,143.88,model2_5_10bit,model2_5_10bit_064,59701
070,1489,0.9591467429718036,0.8498541154559005,0.8852878838728794,0.8529665206309469,0.8212438131347489,model_trial_070,,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/model2_5_10bit/model_trial_070.h5,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/model2_5_10bit/hls_outputs/hls_model_trial_070,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/model2_5_10bit/hls_outputs/hls_model_trial_070.tar.gz,62917,62917,53200,118.27,47507,47507,106400,44.65,0,0,140,0.0,220,220,220,100.0,,,,,143.88,model2_5_10bit,model2_5_10bit_070,110424
029,819,0.9525116755911116,0.8494864561696313,0.878832681766095,0.853072343616304,0.8222627373080447,model_trial_029,,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/model2_5_10bit/model_trial_029.h5,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/model2_5_10bit/hls_outputs/hls_model_trial_029,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/model2_5_10bit/hls_outputs/hls_model_trial_029.tar.gz,28442,28442,53200,53.46,24075,24075,106400,22.63,0,0,140,0.0,220,220,220,100.0,,,,,143.88,model2_5_10bit,model2_5_10bit_029,52517
110,489,0.9530093835631704,0.8459011734257318,0.8749988661822997,0.8507744730771207,0.814295778267587,model_trial_110,,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/model2_5_10bit/model_trial_110.h5,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/model2_5_10bit/hls_outputs/hls_model_trial_110,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/model2_5_10bit/hls_outputs/hls_model_trial_110.tar.gz,12977,12977,53200,24.39,13083,13083,106400,12.3,0,0,140,0.0,220,220,220,100.0,,,,,143.88,model2_5_10bit,model2_5_10bit_110,26060
036,419,0.948656628735722,0.8417417253984236,0.8730577702794634,0.8451839959363974,0.8140357560749952,model_trial_036,,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/model2_5_10bit/model_trial_036.h5,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/model2_5_10bit/hls_outputs/hls_model_trial_036,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/model2_5_10bit/hls_outputs/hls_model_trial_036.tar.gz,9659,9659,53200,18.16,10152,10152,106400,9.54,0,0,140,0.0,220,220,220,100.0,,,,,143.88,model2_5_10bit,model2_5_10bit_036,19811
055,489,0.941904374337838,0.8140593394831606,0.8495922791549884,0.8181295938513822,0.7820469793584708,model_trial_055,,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/model2_5_10bit/model_trial_055.h5,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/model2_5_10bit/hls_outputs/hls_model_trial_055,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/model2_5_10bit/hls_outputs/hls_model_trial_055.tar.gz,13799,13799,53200,25.94,13239,13239,106400,12.44,0,0,140,0.0,220,220,220,100.0,,,,,143.88,model2_5_10bit,model2_5_10bit_055,27038
096,419,0.9297897580490212,0.8049358863884429,0.8412987806168573,0.809319074441935,0.7714132810870137,model_trial_096,,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/model2_5_10bit/model_trial_096.h5,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/model2_5_10bit/hls_outputs/hls_model_trial_096,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/model2_5_10bit/hls_outputs/hls_model_trial_096.tar.gz,8956,8956,53200,16.83,10204,10204,106400,9.59,0,0,140,0.0,220,220,220,100.0,,,,,143.88,model2_5_10bit,model2_5_10bit_096,19160
072,363,0.9165440902596144,0.7485113729474121,0.7880426073574187,0.7534657027704458,0.7114056013617907,model_trial_072,,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/model2_5_10bit/model_trial_072.h5,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/model2_5_10bit/hls_outputs/hls_model_trial_072,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/model2_5_10bit/hls_outputs/hls_model_trial_072.tar.gz,7412,7412,53200,13.93,8482,8482,106400,7.97,0,0,140,0.0,220,220,220,100.0,,,,,143.88,model2_5_10bit,model2_5_10bit_072,15894
071,363,0.4775721142930189,0.01961776737689,0.0219688517601386,0.0219688517601386,0.0102134298438959,model_trial_071,,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/model2_5_10bit/model_trial_071.h5,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/model2_5_10bit/hls_outputs/hls_model_trial_071,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/model2_5_10bit/hls_outputs/hls_model_trial_071.tar.gz,7230,7230,53200,13.59,8591,8591,106400,8.07,0,0,140,0.0,220,220,220,100.0,,,,,143.88,model2_5_10bit,model2_5_10bit_071,15821
134,13923,0.9698922212066664,0.8922969937201617,0.9175548238651996,0.8951143039417551,0.869807492872066,model_trial_134,,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/model2_5_6bit_new/model_trial_134.h5,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/model2_5_6bit_new/hls_outputs/hls_model_trial_134,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/model2_5_6bit_new/hls_outputs/hls_model_trial_134.tar.gz,174665,174665,53200,328.32,199137,199137,106400,187.16,0,0,140,0.0,220,220,220,100.0,,,,,232.43,model2_5_6bit_new,model2_5_6bit_new_134,373802
101,15349,0.9694431988185926,0.890841474144421,0.9166054405108528,0.8939895567831022,0.8669412017258217,model_trial_101,,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/model2_5_6bit_new/model_trial_101.h5,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/model2_5_6bit_new/hls_outputs/hls_model_trial_101,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/model2_5_6bit_new/hls_outputs/hls_model_trial_101.tar.gz,185157,185157,53200,348.04,209769,209769,106400,197.15,0,0,140,0.0,220,220,220,100.0,,,,,232.43,model2_5_6bit_new,model2_5_6bit_new_101,394926
118,9901,0.968136062686548,0.8882463921920778,0.9133400455341188,0.8911928064558068,0.8653871155980057,model_trial_118,,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/model2_5_6bit_new/model_trial_118.h5,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/model2_5_6bit_new/hls_outputs/hls_model_trial_118,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/model2_5_6bit_new/hls_outputs/hls_model_trial_118.tar.gz,126061,126061,53200,236.96,150611,150611,106400,141.55,0,0,140,0.0,169,169,220,76.82,,,,,232.43,model2_5_6bit_new,model2_5_6bit_new_118,276672
088,11035,0.9674854279178716,0.8882215993783655,0.9126355668030272,0.891631215966572,0.8640809576073121,model_trial_088,,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/model2_5_6bit_new/model_trial_088.h5,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/model2_5_6bit_new/hls_outputs/hls_model_trial_088,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/model2_5_6bit_new/hls_outputs/hls_model_trial_088.tar.gz,141698,141698,53200,266.35,161185,161185,106400,151.49,0,0,140,0.0,194,194,220,88.18,,,,,232.43,model2_5_6bit_new,model2_5_6bit_new_088,302883
000,9175,0.9674674365655256,0.8872815889170075,0.9127111546497108,0.890137600116103,0.8645707668538222,model_trial_000,,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/model2_5_6bit_new/model_trial_000.h5,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/model2_5_6bit_new/hls_outputs/hls_model_trial_000,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/model2_5_6bit_new/hls_outputs/hls_model_trial_000.tar.gz,120797,120797,53200,227.06,137758,137758,106400,129.47,0,0,140,0.0,153,153,220,69.55,,,,,232.43,model2_5_6bit_new,model2_5_6bit_new_000,258555
075,10363,0.9669975700998548,0.8865003129336853,0.9124178738045782,0.8897657079104193,0.8621126500796696,model_trial_075,,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/model2_5_6bit_new/model_trial_075.h5,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/model2_5_6bit_new/hls_outputs/hls_model_trial_075,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/model2_5_6bit_new/hls_outputs/hls_model_trial_075.tar.gz,134319,134319,53200,252.48,152752,152752,106400,143.56,0,0,140,0.0,199,199,220,90.45,,,,,232.43,model2_5_6bit_new,model2_5_6bit_new_075,287071
009,9599,0.9667285731288698,0.8853114672810447,0.9118645707668538,0.8889281945691644,0.8593763700297211,model_trial_009,,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/model2_5_6bit_new/model_trial_009.h5,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/model2_5_6bit_new/hls_outputs/hls_model_trial_009,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/model2_5_6bit_new/hls_outputs/hls_model_trial_009.tar.gz,128590,128590,53200,241.71,146372,146372,106400,137.57,0,0,140,0.0,220,220,220,100.0,,,,,232.43,model2_5_6bit_new,model2_5_6bit_new_009,274962
067,9561,0.9665638915046156,0.8841208075200837,0.9100746505573848,0.887343873302675,0.8598631557623639,model_trial_067,,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/model2_5_6bit_new/model_trial_067.h5,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/model2_5_6bit_new/hls_outputs/hls_model_trial_067,/home/youeric/PixelML/SmartpixReal/Muon_Collider_Smart_Pixels/eric/model2_5_6bit_new/hls_outputs/hls_model_trial_067.tar.gz,122958,122958,53200,231.12,145074,145074,106400,136.35,0,0,140,0.0,205,205,220,93.18,,,,,232.43,model2_5_6bit_new,model2_5_6bit_new_067,268032
