trial_id,model_name,auc,bkg_rej_95,bkg_rej_98,bkg_rej_99,weighted_bkg_rej,roc_csv,roc_plot
119,model_trial_119,0.959633252051113,0.9001454310170194,0.8757093919411262,0.8504932862874576,0.8805185930985271,roc_analysis/model_trial_119_roc_data.csv,roc_analysis/model_trial_119_roc.png
009,model_trial_009,0.9548428045177284,0.8995165401326113,0.8753919229850547,0.8471643975195092,0.879806555582767,roc_analysis/model_trial_009_roc_data.csv,roc_analysis/model_trial_009_roc.png
145,model_trial_145,0.9598059642827292,0.8977356904647443,0.8749958426684323,0.8469769396597338,0.879015906706456,roc_analysis/model_trial_145_roc_data.csv,roc_analysis/model_trial_145_roc.png
098,model_trial_098,0.9602723796939245,0.8965323319455405,0.8748416434611977,0.8484342733437947,0.8787081129947603,roc_analysis/model_trial_098_roc_data.csv,roc_analysis/model_trial_098_roc.png
134,model_trial_134,0.9594192866736277,0.8970493528168567,0.8738408603711061,0.8475514072945296,0.8781744627971736,roc_analysis/model_trial_134_roc_data.csv,roc_analysis/model_trial_134_roc.png
143,model_trial_143,0.9579310807062815,0.896039499185163,0.8728249597116777,0.8491024699084783,0.8774170725734034,roc_analysis/model_trial_143_roc_data.csv,roc_analysis/model_trial_143_roc.png
075,model_trial_075,0.9605453154439545,0.8965928022228874,0.8725074907556063,0.8437115446829997,0.8768534895885299,roc_analysis/model_trial_075_roc_data.csv,roc_analysis/model_trial_075_roc.png
130,model_trial_130,0.9612633069484477,0.8985490156950605,0.8718181295938514,0.8410024762578574,0.8767558300906146,roc_analysis/model_trial_130_roc_data.csv,roc_analysis/model_trial_130_roc.png
128,model_trial_128,0.9591622280166286,0.8965534965426118,0.870478712950617,0.8421241999026429,0.875465696723418,roc_analysis/model_trial_128_roc_data.csv,roc_analysis/model_trial_128_roc.png
132,model_trial_132,0.961905940628105,0.8972489047321015,0.8696925993451069,0.8434091932962651,0.875331150356321,roc_analysis/model_trial_132_roc_data.csv,roc_analysis/model_trial_132_roc.png
011,model_trial_011,0.9541357475298682,0.8944914600850817,0.8709352635445863,0.8431098654233977,0.8752195826946161,roc_analysis/model_trial_011_roc_data.csv,roc_analysis/model_trial_011_roc.png
053,model_trial_053,0.9572468136618262,0.8936055705219492,0.8700917031755966,0.8408694416476941,0.874223637226712,roc_analysis/model_trial_053_roc_data.csv,roc_analysis/model_trial_053_roc.png
006,model_trial_006,0.9587544883750418,0.894249578975694,0.8690364968358928,0.8400319283064392,0.8736999646248877,roc_analysis/model_trial_006_roc_data.csv,roc_analysis/model_trial_006_roc.png
027,model_trial_027,0.9577207388036704,0.8933878775235002,0.8687371689630254,0.8442769417761935,0.8736863588124848,roc_analysis/model_trial_027_roc_data.csv,roc_analysis/model_trial_027_roc.png
023,model_trial_023,0.958085191111663,0.8927589866390923,0.8689730030446785,0.8437992265851527,0.87359142047705,roc_analysis/model_trial_023_roc_data.csv,roc_analysis/model_trial_023_roc.png
118,model_trial_118,0.958941927727575,0.8920484608802658,0.8680599018567399,0.8439201671398466,0.8728424960921082,roc_analysis/model_trial_118_roc_data.csv,roc_analysis/model_trial_118_roc.png
000,model_trial_000,0.957721921763378,0.8925201290435718,0.867999431579393,0.8426502913155611,0.8728207267922634,roc_analysis/model_trial_000_roc_data.csv,roc_analysis/model_trial_000_roc.png
101,model_trial_101,0.9532052497992782,0.8919486849226435,0.8678996556217705,0.8405005729558779,0.8723744561454432,roc_analysis/model_trial_101_roc_data.csv,roc_analysis/model_trial_101_roc.png
146,model_trial_146,0.9564922462244483,0.8929676090959391,0.8671498241826686,0.8381029264590723,0.8719904698842902,roc_analysis/model_trial_146_roc_data.csv,roc_analysis/model_trial_146_roc.png
147,model_trial_147,0.9555780714564779,0.89098418399896,0.8661067118984341,0.8383236429713885,0.8707916466358874,roc_analysis/model_trial_147_roc_data.csv,roc_analysis/model_trial_147_roc.png
067,model_trial_067,0.9548478790353601,0.8902827287817355,0.8655624794023118,0.8370658612025724,0.870128892396165,roc_analysis/model_trial_067_roc_data.csv,roc_analysis/model_trial_067_roc.png
078,model_trial_078,0.9552868374602361,0.8895449913981031,0.8636848772906897,0.8360650781124808,0.8686809316050929,roc_analysis/model_trial_078_roc_data.csv,roc_analysis/model_trial_078_roc.png
043,model_trial_043,0.9577936345847868,0.8910658188733782,0.8618435573454758,0.832872247468563,0.8677131048161553,roc_analysis/model_trial_043_roc_data.csv,roc_analysis/model_trial_043_roc.png
046,model_trial_046,0.958927992121508,0.8899713068533989,0.8613477010712309,0.8305622828739104,0.8668562409861492,roc_analysis/model_trial_046_roc_data.csv,roc_analysis/model_trial_046_roc.png
068,model_trial_068,0.9558361361596719,0.8854602241633182,0.8609879029210168,0.8368511917179908,0.8659159281734046,roc_analysis/model_trial_068_roc_data.csv,roc_analysis/model_trial_068_roc.png
008,model_trial_008,0.9583206061727128,0.8896205792447867,0.8595849924865681,0.8320105460163694,0.8658382238670138,roc_analysis/model_trial_008_roc_data.csv,roc_analysis/model_trial_008_roc.png
115,model_trial_115,0.9540108717293716,0.8860437623397159,0.8603922706891495,0.8358504086278992,0.8656335319781944,roc_analysis/model_trial_115_roc_data.csv,roc_analysis/model_trial_115_roc.png
042,model_trial_042,0.9546088168454527,0.8860709739645221,0.8590558775597824,0.8293861359795127,0.8641934323231772,roc_analysis/model_trial_042_roc_data.csv,roc_analysis/model_trial_042_roc.png
088,model_trial_088,0.9526743597815892,0.8840482431872674,0.8592947351553029,0.8328057301634814,0.86407188706571,roc_analysis/model_trial_088_roc_data.csv,roc_analysis/model_trial_088_roc.png
026,model_trial_026,0.9547661089424311,0.8846075932527264,0.8589893602547007,0.8326273428453079,0.8640386284131691,roc_analysis/model_trial_026_roc_data.csv,roc_analysis/model_trial_026_roc.png
149,model_trial_149,0.9545081655213232,0.884822262737308,0.8589923837685681,0.8292017016336045,0.8637622792456936,roc_analysis/model_trial_149_roc_data.csv,roc_analysis/model_trial_149_roc.png
052,model_trial_052,0.9536867933658248,0.8861556323528078,0.8583151166622826,0.8287028218454924,0.8637060418877611,roc_analysis/model_trial_052_roc_data.csv,roc_analysis/model_trial_052_roc.png
022,model_trial_022,0.9535880954676359,0.8833558585116451,0.8581155647470378,0.8326485074423794,0.8631409471459541,roc_analysis/model_trial_022_roc_data.csv,roc_analysis/model_trial_022_roc.png
105,model_trial_105,0.9533406334899636,0.8854662711910528,0.8576801787501398,0.8288751621359312,0.8631355048209928,roc_analysis/model_trial_105_roc_data.csv,roc_analysis/model_trial_105_roc.png
074,model_trial_074,0.9542633842690184,0.8827572027659105,0.8583241872038846,0.8329327177459099,0.8631149449266949,roc_analysis/model_trial_074_roc_data.csv,roc_analysis/model_trial_074_roc.png
028,model_trial_028,0.956638789667968,0.8831714241657369,0.8578857776931194,0.8318170411288591,0.8628645979784786,roc_analysis/model_trial_028_roc_data.csv,roc_analysis/model_trial_028_roc.png
140,model_trial_140,0.9552098719004288,0.8815598912744413,0.85787368363765,0.8343114400694198,0.8626233215718644,roc_analysis/model_trial_140_roc_data.csv,roc_analysis/model_trial_140_roc.png
120,model_trial_120,0.9548053037483731,0.883416328788992,0.8570815230044053,0.8293831124656453,0.8622121236859053,roc_analysis/model_trial_120_roc_data.csv,roc_analysis/model_trial_120_roc.png
109,model_trial_109,0.952801830723456,0.8802174511173395,0.8576499436114664,0.8314058432429,0.8617957858263716,roc_analysis/model_trial_109_roc_data.csv,roc_analysis/model_trial_109_roc.png
005,model_trial_005,0.9529739564871202,0.8818320075225025,0.8560293401785688,0.8339365243498689,0.8615608587988789,roc_analysis/model_trial_005_roc_data.csv,roc_analysis/model_trial_005_roc.png
103,model_trial_103,0.9496791203090962,0.8780405211328501,0.855787459069181,0.8341935230285934,0.8603039840842229,roc_analysis/model_trial_103_roc_data.csv,roc_analysis/model_trial_103_roc.png
057,model_trial_057,0.9520575780820582,0.8781009914101972,0.8551736857541097,0.8310672096897572,0.8596412298445006,roc_analysis/model_trial_057_roc_data.csv,roc_analysis/model_trial_057_roc.png
003,model_trial_003,0.9523279715796537,0.8798727705364621,0.8546717824521302,0.8267738199981254,0.8594422826320293,roc_analysis/model_trial_003_roc_data.csv,roc_analysis/model_trial_003_roc.png
084,model_trial_084,0.9538595212067845,0.8799150997306049,0.8538886923604875,0.8261116704611766,0.8589189123815917,roc_analysis/model_trial_084_roc_data.csv,roc_analysis/model_trial_084_roc.png
087,model_trial_087,0.9506184346997704,0.8777623578570544,0.8538705512772834,0.8289840086351556,0.8585494389870019,roc_analysis/model_trial_087_roc_data.csv,roc_analysis/model_trial_087_roc.png
039,model_trial_039,0.9515914239296814,0.8796127483438703,0.8535228471825386,0.8253527684804727,0.8585328096607314,roc_analysis/model_trial_039_roc_data.csv,roc_analysis/model_trial_039_roc.png
081,model_trial_081,0.9502556504066972,0.8751772535004732,0.8536256466540284,0.8298305925180126,0.8577116232943602,roc_analysis/model_trial_081_roc_data.csv,roc_analysis/model_trial_081_roc.png
094,model_trial_094,0.9539226881296583,0.880710283877717,0.8518145618474879,0.8223957719182079,0.8575413994636287,roc_analysis/model_trial_094_roc_data.csv,roc_analysis/model_trial_094_roc.png
069,model_trial_069,0.9510105861880185,0.8772241723886667,0.8521531954006307,0.8287421275257679,0.8573333817095552,roc_analysis/model_trial_069_roc_data.csv,roc_analysis/model_trial_069_roc.png
108,model_trial_108,0.9458908143357826,0.8746995383094325,0.8531690960600591,0.8283430236952782,0.857145621498393,roc_analysis/model_trial_108_roc_data.csv,roc_analysis/model_trial_108_roc.png
077,model_trial_077,0.9537101227388927,0.8792862088461969,0.8512038120462839,0.8229006987340548,0.8567982197550349,roc_analysis/model_trial_077_roc_data.csv,roc_analysis/model_trial_077_roc.png
135,model_trial_135,0.9455483441613781,0.8752921470274323,0.8523618178574777,0.8263384340012275,0.856638578222839,roc_analysis/model_trial_135_roc_data.csv,roc_analysis/model_trial_135_roc.png
017,model_trial_017,0.9532290384618567,0.8779830743693706,0.850060923804427,0.8196050686186472,0.8553919834553321,roc_analysis/model_trial_017_roc_data.csv,roc_analysis/model_trial_017_roc.png
090,model_trial_090,0.9531592771877822,0.8793345850680744,0.8491599166719578,0.8203397824884124,0.8553303037724382,roc_analysis/model_trial_090_roc_data.csv,roc_analysis/model_trial_090_roc.png
021,model_trial_021,0.9502962220801612,0.8764199176999525,0.8494169153506823,0.8233058495922791,0.8549067094796231,roc_analysis/model_trial_021_roc_data.csv,roc_analysis/model_trial_021_roc.png
089,model_trial_089,0.9524230614111961,0.8766103990735954,0.8489119885348354,0.8212498601624836,0.8544552988592283,roc_analysis/model_trial_089_roc_data.csv,roc_analysis/model_trial_089_roc.png
083,model_trial_083,0.9530337901043624,0.8760631430636057,0.8489936234092538,0.8201765127395757,0.8542327682385915,roc_analysis/model_trial_083_roc_data.csv,roc_analysis/model_trial_083_roc.png
100,model_trial_100,0.9512276279591654,0.875140971334065,0.8485552138984885,0.8176276905494027,0.8534381887942528,roc_analysis/model_trial_100_roc_data.csv,roc_analysis/model_trial_100_roc.png
007,model_trial_007,0.9522698489978709,0.876982291279279,0.8471402094085705,0.8153933138014338,0.8529181444090692,roc_analysis/model_trial_007_roc_data.csv,roc_analysis/model_trial_007_roc.png
060,model_trial_060,0.9510777717786952,0.874215776090657,0.846874140188244,0.8223050665021875,0.8526197235903623,roc_analysis/model_trial_060_roc_data.csv,roc_analysis/model_trial_060_roc.png
037,model_trial_037,0.9458348209141819,0.8704394072703414,0.8476874654185601,0.8223232075853916,0.8519766221907776,roc_analysis/model_trial_037_roc_data.csv,roc_analysis/model_trial_037_roc.png
