trial_id,parameters,auc,primary_metric
115,59269,0.9810316058450896,0.9269056452027417
114,59083,0.9809780343217132,0.9266882545556794
095,57553,0.9814167158692856,0.9265588481621572
084,49505,0.981053733403825,0.9263166647013826
007,39613,0.9804178868770448,0.9251571471332554
059,39201,0.98054799630992,0.9246739896172533
014,36393,0.9806815697052615,0.9242098802386158
016,23979,0.9801624076159452,0.9237478873196852
111,22901,0.9796073489772856,0.9230582238065435
006,22223,0.9802710790299839,0.9230180110721077
036,16279,0.9789847007607664,0.9205592895951817
056,15217,0.9787275872996589,0.9192482939823003
085,12081,0.9783841450813751,0.9188709594516555
044,12005,0.9780626936629504,0.9167493597709385
074,10115,0.9771646420671424,0.9165724842096987
043,6413,0.9749635252972515,0.9082629610480708
034,5257,0.9731810171766163,0.9072954366105199
005,5161,0.974506341562707,0.9060276772459416
097,3909,0.9728771972774577,0.9049863790700277
011,3331,0.9696472041047205,0.8866034147565618
062,1433,0.9512687293721585,0.8111616037926958
