Signal Type: Mean Signal AUC (0.3-3 kHz)
Validation Loss,Adjusted ROC AUC,Model Size (b),binary_type,dropout,kernel_height_0,kernel_height_1,kernel_width_0,kernel_width_1,n_conv_layers,n_dense_layers,n_dense_units_0,n_dense_units_1,n_dense_units_2,n_dense_units_3,n_filters_0,n_filters_1,q_activation_bits,q_activation_ints,shortcut,stride_height_0,stride_height_1,stride_width_0,stride_width_1,use_bias_conv
3.650846004486084,0.3295915559074992,58016,bnn,0.04248877760291653,2,,2,,1,1,5,,,,8,,19,1,False,1,,1,,True
3.742802143096924,0.49351493588617773,58016,bnn,0.04248877760291653,2,,2,,1,1,5,,,,8,,19,1,False,1,,1,,True
3.3664016723632812,0.2940659664762158,58016,bnn,0.04248877760291653,2,,2,,1,1,5,,,,8,,19,1,False,1,,1,,True
4.79387092590332,0.24643723190758346,56631,bwn,0.2747545163263368,1,,1,,1,2,5,2,,,7,,16,4,False,1,,1,,False
6.899242877960205,0.5516971532780455,64608,ban,0.21868547992896226,,,,,0,1,3,,,,,,24,3,False,,,,,True
4.547445297241211,0.18959962584996934,54952,bwn,0.23202902203004694,1,,4,,1,3,7,3,3,,2,,28,14,False,1,,1,,False
3.179802894592285,0.20976860009729936,66114,bwn,0.04188129106581551,1,,1,,1,1,7,,,,2,,9,1,False,1,,1,,True
3.5511720180511475,0.3208577234038181,66114,bwn,0.04188129106581551,1,,1,,1,1,7,,,,2,,9,1,False,1,,1,,True
2.9683921337127686,0.18502000778551952,66114,bwn,0.04188129106581551,1,,1,,1,1,7,,,,2,,9,1,False,1,,1,,True
2.9968016147613525,0.20112634048504405,66114,bwn,0.04188129106581551,1,,1,,1,1,7,,,,2,,9,1,False,1,,1,,True
3.3423447608947754,0.2492775364449963,66114,bwn,0.04188129106581551,1,,1,,1,1,7,,,,2,,9,1,False,1,,1,,True
3.09625244140625,0.20950505228675864,66114,bwn,0.04188129106581551,1,,1,,1,1,7,,,,2,,9,1,False,1,,1,,True
5.929319381713867,0.6107459950530081,66656,bnn,0.12734457687568468,,,,,0,2,8,3,,,,,7,6,True,,,,,True
3.674105167388916,0.3343442467311505,66056,bnn,0.07136768425886764,2,,1,,1,1,7,,,,4,,3,3,False,2,,1,,False
5.5677642822265625,0.2951422018590809,53392,bwn,0.1290075877775218,4,,3,,1,4,8,2,2,1,8,,7,4,False,3,,3,,True
4.483756065368652,0.17925901872805325,51306,bwn,0.3722970397149932,3,,2,,1,1,7,,,,7,,7,2,False,2,,2,,True
