Signal Type: Mean Signal AUC (0.3-3 kHz)
Validation Loss,Adjusted ROC AUC,Model Size (b),dropout,kernel_height_0,kernel_height_1,kernel_width_0,kernel_width_1,n_conv_layers,n_dense_layers,n_dense_units_0,n_dense_units_1,n_dense_units_2,n_dense_units_3,n_filters_0,n_filters_1,q_activation_bits,q_activation_ints,q_bias_conv_bits,q_bias_conv_ints,q_bias_dense_bits,q_bias_dense_ints,q_kernel_conv_bits,q_kernel_conv_ints,q_kernel_dense_bits,q_kernel_dense_ints,shortcut,stride_height_0,stride_height_1,stride_width_0,stride_width_1,use_bias_conv
4.693671226501465,0.28740066400304715,60652,0.06235672338866605,2,1,3,3,2,2,4,4,,,6,2,6,2,28,21,15,8,2,1,22,17,True,2,1,2,1,True
5.4346394538879395,0.4840078569968209,60652,0.06235672338866605,2,1,3,3,2,2,4,4,,,6,2,6,2,28,21,15,8,2,1,22,17,True,2,1,2,1,True
4.771061420440674,0.309726221149986,60652,0.06235672338866605,2,1,3,3,2,2,4,4,,,6,2,6,2,28,21,15,8,2,1,22,17,True,2,1,2,1,True
5.110766887664795,0.23690042272640346,53472,0.07028490403100235,,,,,0,1,2,,,,,,20,9,,,23,21,,,30,15,False,,,,,
3.9722394943237305,0.17050018485393723,63744,0.04350238291084285,2,,3,,1,1,3,,,,4,,8,7,5,4,17,6,15,8,30,14,False,2,,3,,True
10.45205020904541,0.5318912376181499,51840,0.23037102229501877,,,,,0,2,2,1,,,,,6,4,,,23,17,,,28,17,True,,,,,
9.897284507751465,0.5168646010717839,51840,0.23037102229501877,,,,,0,2,2,1,,,,,6,4,,,23,17,,,28,17,True,,,,,
3.774873733520508,0.17200562914973885,87872,0.05220717686504256,2,4,1,2,2,2,4,2,,,5,5,6,5,12,6,8,5,4,3,13,6,True,1,4,1,1,True
3.4092655181884766,0.08743781982788403,87872,0.05220717686504256,2,4,1,2,2,2,4,2,,,5,5,6,5,12,6,8,5,4,3,13,6,True,1,4,1,1,True
3.685636043548584,0.13333665550365814,87872,0.05220717686504256,2,4,1,2,2,2,4,2,,,5,5,6,5,12,6,8,5,4,3,13,6,True,1,4,1,1,True
4.9560675621032715,0.22411137130637432,50369,0.09156001043777601,4,1,1,1,2,2,3,2,,,3,3,29,12,,,3,2,31,21,16,1,True,2,1,1,1,False
9.028983116149902,0.3299854988910856,50448,0.45771117898113306,,,,,0,1,2,,,,,,23,7,,,23,15,,,27,6,False,,,,,
3.4642343521118164,0.12147515158009277,61104,0.013814480942360208,2,4,4,2,2,1,5,,,,8,5,9,8,1,1,29,7,29,2,16,5,True,1,3,3,2,True
4.961523056030273,0.32646836955879005,56256,0.04866209146806777,,,,,0,2,3,3,,,,,3,3,,,1,1,,,26,13,True,,,,,
5.848556995391846,0.46754720941356986,56256,0.04866209146806777,,,,,0,2,3,3,,,,,3,3,,,1,1,,,26,13,True,,,,,
7.118720054626465,0.6340603104526498,56256,0.04866209146806777,,,,,0,2,3,3,,,,,3,3,,,1,1,,,26,13,True,,,,,
5.519507884979248,0.4221588154816619,56256,0.04866209146806777,,,,,0,2,3,3,,,,,3,3,,,1,1,,,26,13,True,,,,,
5.358096122741699,0.38430701474111356,56256,0.04866209146806777,,,,,0,2,3,3,,,,,3,3,,,1,1,,,26,13,True,,,,,
6.342814922332764,0.5776831824604709,56256,0.04866209146806777,,,,,0,2,3,3,,,,,3,3,,,1,1,,,26,13,True,,,,,
6.292458534240723,0.5280390480026923,56256,0.04866209146806777,,,,,0,2,3,3,,,,,3,3,,,1,1,,,26,13,True,,,,,
5.504724025726318,0.3899629797708173,56256,0.04866209146806777,,,,,0,2,3,3,,,,,3,3,,,1,1,,,26,13,True,,,,,
13.03780460357666,0.5395364893942107,54918,0.17942145387586805,1,,2,,1,1,1,,,,7,,30,17,,,27,2,15,5,4,2,True,1,,2,,False
3.7137906551361084,0.1396372939106334,88802,0.004792423177187366,1,,2,,1,4,4,3,3,3,1,,16,11,19,13,29,24,30,25,10,3,False,1,,2,,True
3.8838534355163574,0.11184769792654825,54764,0.02519758835483593,1,,4,,1,4,1,1,1,1,8,,23,9,26,7,25,3,22,11,22,16,True,1,,3,,True
3.637284517288208,0.1251019570281284,90756,0.022750069771701575,2,2,3,3,2,3,3,3,2,,2,8,8,8,22,9,11,3,5,1,21,15,True,2,2,1,1,True
19.590269088745117,0.3897284523899042,51008,0.20406681737542742,,,,,0,3,2,2,2,,,,18,16,,,21,18,,,28,10,True,,,,,
3.804982900619507,0.1371704671107045,63308,0.024322197223948128,1,,4,,1,3,3,1,1,,3,,16,6,27,23,17,2,5,4,20,1,True,1,,3,,True
5.490877151489258,0.2617543588772456,52752,0.25971188901696673,4,,4,,1,1,4,,,,3,,15,2,22,2,28,5,17,4,5,2,False,3,,2,,True
4.046688079833984,0.13716608535511093,54252,0.062216442377004855,1,4,3,4,2,3,4,4,4,,3,5,26,14,,,13,7,12,11,23,2,True,1,2,2,3,False
4.605881214141846,0.17475973396905733,54252,0.062216442377004855,1,4,3,4,2,3,4,4,4,,3,5,26,14,,,13,7,12,11,23,2,True,1,2,2,3,False
6.733323097229004,0.325176641871493,52512,0.3303841483274013,,,,,0,1,3,,,,,,29,12,,,11,6,,,15,6,True,,,,,
6.603419780731201,0.3144437314494044,52512,0.3303841483274013,,,,,0,1,3,,,,,,29,12,,,11,6,,,15,6,True,,,,,
6.685125827789307,0.3212665394183492,52512,0.3303841483274013,,,,,0,1,3,,,,,,29,12,,,11,6,,,15,6,True,,,,,
6.891368389129639,0.32951524972503266,52512,0.3303841483274013,,,,,0,1,3,,,,,,29,12,,,11,6,,,15,6,True,,,,,
6.660676956176758,0.3153986873743809,52512,0.3303841483274013,,,,,0,1,3,,,,,,29,12,,,11,6,,,15,6,True,,,,,
5.259068965911865,0.46493940577275267,80832,0.16258580269031747,,,,,0,1,4,,,,,,16,1,,,5,1,,,15,2,True,,,,,
22.241592407226562,0.47156361061043556,50196,0.35300595162479026,4,3,2,2,2,4,2,2,1,1,7,8,14,3,4,2,17,15,3,1,30,22,False,2,3,1,1,True
3.7486209869384766,0.10147722406820171,56068,0.045808385434942256,1,1,2,4,2,1,2,,,,5,5,14,10,29,15,8,6,9,7,20,10,True,1,1,1,2,True
3.731106996536255,0.08705013609551174,60712,0.16111457060164103,1,3,4,4,2,1,4,,,,4,1,11,8,17,6,4,1,5,2,22,16,True,1,1,1,1,True

Signal Type: VBHF to 2C AUC (0.3-3 kHz)
Validation Loss,Adjusted ROC AUC,Model Size (b),dropout,kernel_height_0,kernel_height_1,kernel_width_0,kernel_width_1,n_conv_layers,n_dense_layers,n_dense_units_0,n_dense_units_1,n_dense_units_2,n_dense_units_3,n_filters_0,n_filters_1,q_activation_bits,q_activation_ints,q_bias_conv_bits,q_bias_conv_ints,q_bias_dense_bits,q_bias_dense_ints,q_kernel_conv_bits,q_kernel_conv_ints,q_kernel_dense_bits,q_kernel_dense_ints,shortcut,stride_height_0,stride_height_1,stride_width_0,stride_width_1,use_bias_conv
6.292959213256836,0.38745104834278843,50046,0.139336111288685,1,,2,,1,1,2,,,,3,,28,27,,,13,1,17,4,20,4,False,1,,2,,False
7.262689113616943,0.5078317090280907,50046,0.139336111288685,1,,2,,1,1,2,,,,3,,28,27,,,13,1,17,4,20,4,False,1,,2,,False
6.684208869934082,0.4066261647469795,50046,0.139336111288685,1,,2,,1,1,2,,,,3,,28,27,,,13,1,17,4,20,4,False,1,,2,,False
7.480235576629639,0.5270537281911613,50046,0.139336111288685,1,,2,,1,1,2,,,,3,,28,27,,,13,1,17,4,20,4,False,1,,2,,False
7.160687446594238,0.4108899248017099,50046,0.139336111288685,1,,2,,1,1,2,,,,3,,28,27,,,13,1,17,4,20,4,False,1,,2,,False
7.249937057495117,0.4248177832715981,50046,0.139336111288685,1,,2,,1,1,2,,,,3,,28,27,,,13,1,17,4,20,4,False,1,,2,,False
6.844149112701416,0.4071398929959923,50046,0.139336111288685,1,,2,,1,1,2,,,,3,,28,27,,,13,1,17,4,20,4,False,1,,2,,False
6.9851555824279785,0.5998650852279213,51248,0.19064318242366818,,,,,0,2,3,2,,,,,15,12,,,13,2,,,12,2,True,,,,,
17.663541793823242,0.606906393136859,51248,0.19064318242366818,,,,,0,2,3,2,,,,,15,12,,,13,2,,,12,2,True,,,,,
10.704504013061523,0.5836125990312963,50004,0.10454299601535322,,,,,0,3,2,1,1,,,,28,27,,,17,12,,,32,19,True,,,,,
10.610220909118652,0.5055374037438851,50004,0.10454299601535322,,,,,0,3,2,1,1,,,,28,27,,,17,12,,,32,19,True,,,,,
8.143044471740723,0.4221353881999167,50004,0.10454299601535322,,,,,0,3,2,1,1,,,,28,27,,,17,12,,,32,19,True,,,,,
9.27763843536377,0.46048762120568476,50004,0.10454299601535322,,,,,0,3,2,1,1,,,,28,27,,,17,12,,,32,19,True,,,,,
8.453524589538574,0.45027960279586426,50004,0.10454299601535322,,,,,0,3,2,1,1,,,,28,27,,,17,12,,,32,19,True,,,,,
6.301808834075928,0.7694187558600366,75208,0.12804607391554224,,,,,0,2,3,1,,,,,6,4,,,10,8,,,27,2,True,,,,,
4.22161340713501,0.4380283739672068,50058,0.06605977503939658,3,2,3,4,2,2,3,2,,,6,6,8,5,,,5,5,15,14,25,20,True,1,1,3,1,False
3.800130605697632,0.3832397841096285,50058,0.06605977503939658,3,2,3,4,2,2,3,2,,,6,6,8,5,,,5,5,15,14,25,20,True,1,1,3,1,False
3.950411558151245,0.40381540951499173,50058,0.06605977503939658,3,2,3,4,2,2,3,2,,,6,6,8,5,,,5,5,15,14,25,20,True,1,1,3,1,False
4.546473026275635,0.5790408784367761,60984,0.019391466747716635,,,,,0,2,3,1,,,,,21,18,,,8,3,,,22,10,True,,,,,
4.825876235961914,0.6017598377235704,60984,0.019391466747716635,,,,,0,2,3,1,,,,,21,18,,,8,3,,,22,10,True,,,,,
7.4604291915893555,0.6065304672165975,53296,0.20574830532748706,,,,,0,2,3,2,,,,,22,21,,,3,3,,,23,5,True,,,,,
24.840604782104492,0.6430737404595458,51336,0.4995829916393905,2,3,3,1,2,4,1,1,1,1,3,6,29,4,1,1,28,14,30,1,19,5,False,1,1,2,1,True
4.688473701477051,0.46039142357115626,56528,0.01669182370491812,2,2,4,3,2,1,4,,,,2,6,30,13,,,5,2,20,1,27,3,False,2,1,3,1,False
3.9101741313934326,0.43426885363380646,56528,0.01669182370491812,2,2,4,3,2,1,4,,,,2,6,30,13,,,5,2,20,1,27,3,False,2,1,3,1,False
4.028164863586426,0.4343440677538528,56528,0.01669182370491812,2,2,4,3,2,1,4,,,,2,6,30,13,,,5,2,20,1,27,3,False,2,1,3,1,False
4.054782390594482,0.551787953813928,57921,0.013660817167134132,3,,3,,1,3,2,2,1,,7,,6,4,2,2,8,3,13,13,13,3,True,1,,2,,True
4.687018871307373,0.5817882702181217,57921,0.013660817167134132,3,,3,,1,3,2,2,1,,7,,6,4,2,2,8,3,13,13,13,3,True,1,,2,,True
3.786477565765381,0.39225145537526934,68288,0.025617001714802412,1,,4,,1,3,2,1,1,,8,,29,8,,,5,1,22,21,25,15,True,1,,3,,False
5.4346394538879395,0.7067081903969452,60652,0.06235672338866605,2,1,3,3,2,2,4,4,,,6,2,6,2,28,21,15,8,2,1,22,17,True,2,1,2,1,True
3.9722394943237305,0.4728301727981947,63744,0.04350238291084285,2,,3,,1,1,3,,,,4,,8,7,5,4,17,6,15,8,30,14,False,2,,3,,True
3.8294875621795654,0.4130314918025313,63744,0.04350238291084285,2,,3,,1,1,3,,,,4,,8,7,5,4,17,6,15,8,30,14,False,2,,3,,True
10.45205020904541,0.6929434587540223,51840,0.23037102229501877,,,,,0,2,2,1,,,,,6,4,,,23,17,,,28,17,True,,,,,
9.897284507751465,0.6836030776974095,51840,0.23037102229501877,,,,,0,2,2,1,,,,,6,4,,,23,17,,,28,17,True,,,,,
3.774873733520508,0.48427211431605677,87872,0.05220717686504256,2,4,1,2,2,2,4,2,,,5,5,6,5,12,6,8,5,4,3,13,6,True,1,4,1,1,True
3.4092655181884766,0.3515452777909797,87872,0.05220717686504256,2,4,1,2,2,2,4,2,,,5,5,6,5,12,6,8,5,4,3,13,6,True,1,4,1,1,True
3.685636043548584,0.4497931110707948,87872,0.05220717686504256,2,4,1,2,2,2,4,2,,,5,5,6,5,12,6,8,5,4,3,13,6,True,1,4,1,1,True
3.6313705444335938,0.38193080215127,87872,0.05220717686504256,2,4,1,2,2,2,4,2,,,5,5,6,5,12,6,8,5,4,3,13,6,True,1,4,1,1,True
4.9560675621032715,0.5025048030625946,50369,0.09156001043777601,4,1,1,1,2,2,3,2,,,3,3,29,12,,,3,2,31,21,16,1,True,2,1,1,1,False
9.028983116149902,0.5403345337946093,50448,0.45771117898113306,,,,,0,1,2,,,,,,23,7,,,23,15,,,27,6,False,,,,,
3.4642343521118164,0.362337898892074,61104,0.013814480942360208,2,4,4,2,2,1,5,,,,8,5,9,8,1,1,29,7,29,2,16,5,True,1,3,3,2,True
4.961523056030273,0.5490438792667164,56256,0.04866209146806777,,,,,0,2,3,3,,,,,3,3,,,1,1,,,26,13,True,,,,,
5.848556995391846,0.6446219918042158,56256,0.04866209146806777,,,,,0,2,3,3,,,,,3,3,,,1,1,,,26,13,True,,,,,
5.519507884979248,0.6042327523261486,56256,0.04866209146806777,,,,,0,2,3,3,,,,,3,3,,,1,1,,,26,13,True,,,,,
5.358096122741699,0.5886975057013873,56256,0.04866209146806777,,,,,0,2,3,3,,,,,3,3,,,1,1,,,26,13,True,,,,,
6.342814922332764,0.7136484180741438,56256,0.04866209146806777,,,,,0,2,3,3,,,,,3,3,,,1,1,,,26,13,True,,,,,
5.68103551864624,0.6104025740919473,56256,0.04866209146806777,,,,,0,2,3,3,,,,,3,3,,,1,1,,,26,13,True,,,,,
6.292458534240723,0.6763965581568973,56256,0.04866209146806777,,,,,0,2,3,3,,,,,3,3,,,1,1,,,26,13,True,,,,,
5.504724025726318,0.5980623064752301,56256,0.04866209146806777,,,,,0,2,3,3,,,,,3,3,,,1,1,,,26,13,True,,,,,
3.8838534355163574,0.38926181444021185,54764,0.02519758835483593,1,,4,,1,4,1,1,1,1,8,,23,9,26,7,25,3,22,11,22,16,True,1,,3,,True
3.8924155235290527,0.41873494053012644,71192,0.14853878965389078,4,2,1,1,2,1,4,,,,5,1,18,5,4,2,21,18,16,6,28,1,True,2,1,1,1,True
3.637284517288208,0.4059739429522057,90756,0.022750069771701575,2,2,3,3,2,3,3,3,2,,2,8,8,8,22,9,11,3,5,1,21,15,True,2,2,1,1,True
3.6096017360687256,0.39259238922576556,90756,0.022750069771701575,2,2,3,3,2,3,3,3,2,,2,8,8,8,22,9,11,3,5,1,21,15,True,2,2,1,1,True
3.5635533332824707,0.3780781195265085,90756,0.022750069771701575,2,2,3,3,2,3,3,3,2,,2,8,8,8,22,9,11,3,5,1,21,15,True,2,2,1,1,True
19.590269088745117,0.589111433747931,51008,0.20406681737542742,,,,,0,3,2,2,2,,,,18,16,,,21,18,,,28,10,True,,,,,
3.804982900619507,0.39711064889560665,63308,0.024322197223948128,1,,4,,1,3,3,1,1,,3,,16,6,27,23,17,2,5,4,20,1,True,1,,3,,True
5.490877151489258,0.5409634726497757,52752,0.25971188901696673,4,,4,,1,1,4,,,,3,,15,2,22,2,28,5,17,4,5,2,False,3,,2,,True
6.733323097229004,0.5356335505237715,52512,0.3303841483274013,,,,,0,1,3,,,,,,29,12,,,11,6,,,15,6,True,,,,,
6.603419780731201,0.526779096014794,52512,0.3303841483274013,,,,,0,1,3,,,,,,29,12,,,11,6,,,15,6,True,,,,,
6.685125827789307,0.5321526868891063,52512,0.3303841483274013,,,,,0,1,3,,,,,,29,12,,,11,6,,,15,6,True,,,,,
6.891368389129639,0.5372588745437631,52512,0.3303841483274013,,,,,0,1,3,,,,,,29,12,,,11,6,,,15,6,True,,,,,
6.660676956176758,0.5282681417859615,52512,0.3303841483274013,,,,,0,1,3,,,,,,29,12,,,11,6,,,15,6,True,,,,,
5.259068965911865,0.6233427043288805,80832,0.16258580269031747,,,,,0,1,4,,,,,,16,1,,,5,1,,,15,2,True,,,,,
22.241592407226562,0.6102153839351301,50196,0.35300595162479026,4,3,2,2,2,4,2,2,1,1,7,8,14,3,4,2,17,15,3,1,30,22,False,2,3,1,1,True
3.7486209869384766,0.38421244916825553,56068,0.045808385434942256,1,1,2,4,2,1,2,,,,5,5,14,10,29,15,8,6,9,7,20,10,True,1,1,1,2,True
3.731106996536255,0.3167710989747768,60712,0.16111457060164103,1,3,4,4,2,1,4,,,,4,1,11,8,17,6,4,1,5,2,22,16,True,1,1,1,1,True
13.681528091430664,0.7212502996648333,62544,0.39802648194899265,,,,,0,1,2,,,,,,18,3,,,31,12,,,31,3,False,,,,,

Signal Type: TT AUC (0.3-3 kHz)
Validation Loss,Adjusted ROC AUC,Model Size (b),dropout,kernel_height_0,kernel_height_1,kernel_width_0,kernel_width_1,n_conv_layers,n_dense_layers,n_dense_units_0,n_dense_units_1,n_dense_units_2,n_dense_units_3,n_filters_0,n_filters_1,q_activation_bits,q_activation_ints,q_bias_conv_bits,q_bias_conv_ints,q_bias_dense_bits,q_bias_dense_ints,q_kernel_conv_bits,q_kernel_conv_ints,q_kernel_dense_bits,q_kernel_dense_ints,shortcut,stride_height_0,stride_height_1,stride_width_0,stride_width_1,use_bias_conv
5.346504211425781,0.6458252809305686,54744,0.4859040656564572,4,,2,,1,1,4,,,,3,,5,5,10,2,10,10,31,3,21,15,True,3,,2,,True
6.292959213256836,0.4800230165598905,50046,0.139336111288685,1,,2,,1,1,2,,,,3,,28,27,,,13,1,17,4,20,4,False,1,,2,,False
7.262689113616943,0.5790616314340155,50046,0.139336111288685,1,,2,,1,1,2,,,,3,,28,27,,,13,1,17,4,20,4,False,1,,2,,False
6.684208869934082,0.48968778335588414,50046,0.139336111288685,1,,2,,1,1,2,,,,3,,28,27,,,13,1,17,4,20,4,False,1,,2,,False
7.480235576629639,0.5975280264613326,50046,0.139336111288685,1,,2,,1,1,2,,,,3,,28,27,,,13,1,17,4,20,4,False,1,,2,,False
7.160687446594238,0.4971669827918709,50046,0.139336111288685,1,,2,,1,1,2,,,,3,,28,27,,,13,1,17,4,20,4,False,1,,2,,False
7.249937057495117,0.5191210399183938,50046,0.139336111288685,1,,2,,1,1,2,,,,3,,28,27,,,13,1,17,4,20,4,False,1,,2,,False
6.844149112701416,0.49420191476265507,50046,0.139336111288685,1,,2,,1,1,2,,,,3,,28,27,,,13,1,17,4,20,4,False,1,,2,,False
7.917389392852783,0.6841185320864986,51248,0.19064318242366818,,,,,0,2,3,2,,,,,15,12,,,13,2,,,12,2,True,,,,,
6.9851555824279785,0.674961734110485,51248,0.19064318242366818,,,,,0,2,3,2,,,,,15,12,,,13,2,,,12,2,True,,,,,
10.704504013061523,0.654638361934835,50004,0.10454299601535322,,,,,0,3,2,1,1,,,,28,27,,,17,12,,,32,19,True,,,,,
8.143044471740723,0.5222591389919753,50004,0.10454299601535322,,,,,0,3,2,1,1,,,,28,27,,,17,12,,,32,19,True,,,,,
8.453524589538574,0.5552589021231955,50004,0.10454299601535322,,,,,0,3,2,1,1,,,,28,27,,,17,12,,,32,19,True,,,,,
9.933199882507324,0.6055989812539062,50004,0.10454299601535322,,,,,0,3,2,1,1,,,,28,27,,,17,12,,,32,19,True,,,,,
20.990497589111328,0.8211154526628136,52310,0.3940956896550864,1,,2,,1,3,4,3,2,,1,,9,3,3,2,5,1,16,12,19,4,False,1,,2,,True
4.22161340713501,0.6149765734421655,50058,0.06605977503939658,3,2,3,4,2,2,3,2,,,6,6,8,5,,,5,5,15,14,25,20,True,1,1,3,1,False
3.800130605697632,0.5904497369771289,50058,0.06605977503939658,3,2,3,4,2,2,3,2,,,6,6,8,5,,,5,5,15,14,25,20,True,1,1,3,1,False
11.072111129760742,0.7265492064310166,54576,0.19596323695316836,4,,1,,1,2,3,1,,,1,,14,5,20,17,11,5,18,1,23,2,False,1,,1,,True
24.840604782104492,0.820605971327665,51336,0.4995829916393905,2,3,3,1,2,4,1,1,1,1,3,6,29,4,1,1,28,14,30,1,19,5,False,1,1,2,1,True
4.054782390594482,0.7736231777229171,57921,0.013660817167134132,3,,3,,1,3,2,2,1,,7,,6,4,2,2,8,3,13,13,13,3,True,1,,2,,True
3.8665084838867188,0.640150294776252,57921,0.013660817167134132,3,,3,,1,3,2,2,1,,7,,6,4,2,2,8,3,13,13,13,3,True,1,,2,,True
4.687018871307373,0.7757563766497027,57921,0.013660817167134132,3,,3,,1,3,2,2,1,,7,,6,4,2,2,8,3,13,13,13,3,True,1,,2,,True
3.786477565765381,0.49767886083792434,68288,0.025617001714802412,1,,4,,1,3,2,1,1,,8,,29,8,,,5,1,22,21,25,15,True,1,,3,,False
5.4346394538879395,0.8540395118952471,60652,0.06235672338866605,2,1,3,3,2,2,4,4,,,6,2,6,2,28,21,15,8,2,1,22,17,True,2,1,2,1,True
3.8054141998291016,0.6539032931528983,84760,0.025901096380774535,2,4,1,1,2,1,2,,,,4,8,30,5,,,30,27,1,1,19,4,True,1,4,1,1,False
10.45205020904541,0.7264460531226907,51840,0.23037102229501877,,,,,0,2,2,1,,,,,6,4,,,23,17,,,28,17,True,,,,,
9.897284507751465,0.7244367611967005,51840,0.23037102229501877,,,,,0,2,2,1,,,,,6,4,,,23,17,,,28,17,True,,,,,
3.774873733520508,0.6988058597107196,87872,0.05220717686504256,2,4,1,2,2,2,4,2,,,5,5,6,5,12,6,8,5,4,3,13,6,True,1,4,1,1,True
3.4092655181884766,0.6154850837046931,87872,0.05220717686504256,2,4,1,2,2,2,4,2,,,5,5,6,5,12,6,8,5,4,3,13,6,True,1,4,1,1,True
3.685636043548584,0.676175339024573,87872,0.05220717686504256,2,4,1,2,2,2,4,2,,,5,5,6,5,12,6,8,5,4,3,13,6,True,1,4,1,1,True
3.6313705444335938,0.6186982679585531,87872,0.05220717686504256,2,4,1,2,2,2,4,2,,,5,5,6,5,12,6,8,5,4,3,13,6,True,1,4,1,1,True
8.377476692199707,0.6755241312523568,50240,0.10910245180579203,3,4,2,4,2,4,4,4,3,1,6,2,28,20,27,23,22,14,19,14,5,1,True,1,3,1,1,True
4.9560675621032715,0.6336942018697146,50369,0.09156001043777601,4,1,1,1,2,2,3,2,,,3,3,29,12,,,3,2,31,21,16,1,True,2,1,1,1,False
3.4642343521118164,0.4826725782852676,61104,0.013814480942360208,2,4,4,2,2,1,5,,,,8,5,9,8,1,1,29,7,29,2,16,5,True,1,3,3,2,True
5.848556995391846,0.6921325333361701,56256,0.04866209146806777,,,,,0,2,3,3,,,,,3,3,,,1,1,,,26,13,True,,,,,
5.358096122741699,0.6460211281121085,56256,0.04866209146806777,,,,,0,2,3,3,,,,,3,3,,,1,1,,,26,13,True,,,,,
6.342814922332764,0.7423770973105077,56256,0.04866209146806777,,,,,0,2,3,3,,,,,3,3,,,1,1,,,26,13,True,,,,,
6.292458534240723,0.6957821250124049,56256,0.04866209146806777,,,,,0,2,3,3,,,,,3,3,,,1,1,,,26,13,True,,,,,
6.254097938537598,0.7704448701051615,56992,0.16193108227836572,4,3,1,4,2,4,4,3,3,3,4,4,8,2,,,8,6,25,5,28,20,False,2,1,1,3,False
6.434072494506836,0.8295998992656002,56992,0.16193108227836572,4,3,1,4,2,4,4,3,3,3,4,4,8,2,,,8,6,25,5,28,20,False,2,1,1,3,False
5.868651866912842,0.7552574310395402,56992,0.16193108227836572,4,3,1,4,2,4,4,3,3,3,4,4,8,2,,,8,6,25,5,28,20,False,2,1,1,3,False
4.682211399078369,0.6234071797921708,50496,0.10022877544401343,4,,4,,1,1,3,,,,6,,11,4,2,2,15,14,27,9,16,6,False,3,,2,,True
4.391224384307861,0.6184783941713283,50496,0.10022877544401343,4,,4,,1,1,3,,,,6,,11,4,2,2,15,14,27,9,16,6,False,3,,2,,True
3.8924155235290527,0.6593632072820689,71192,0.14853878965389078,4,2,1,1,2,1,4,,,,5,1,18,5,4,2,21,18,16,6,28,1,True,2,1,1,1,True
3.9725120067596436,0.6725710844243772,71192,0.14853878965389078,4,2,1,1,2,1,4,,,,5,1,18,5,4,2,21,18,16,6,28,1,True,2,1,1,1,True
4.03147554397583,0.7005760167886264,71192,0.14853878965389078,4,2,1,1,2,1,4,,,,5,1,18,5,4,2,21,18,16,6,28,1,True,2,1,1,1,True
4.015007972717285,0.6984409931335664,71192,0.14853878965389078,4,2,1,1,2,1,4,,,,5,1,18,5,4,2,21,18,16,6,28,1,True,2,1,1,1,True
3.999645233154297,0.6852323724252064,71192,0.14853878965389078,4,2,1,1,2,1,4,,,,5,1,18,5,4,2,21,18,16,6,28,1,True,2,1,1,1,True
3.952951192855835,0.6644411664575355,71192,0.14853878965389078,4,2,1,1,2,1,4,,,,5,1,18,5,4,2,21,18,16,6,28,1,True,2,1,1,1,True
3.623466968536377,0.49131084707263334,71184,0.024322197223948128,2,,3,,1,3,2,2,1,,6,,16,13,12,3,17,4,16,14,20,7,False,1,,3,,True
5.490877151489258,0.6842122788516986,52752,0.25971188901696673,4,,4,,1,1,4,,,,3,,15,2,22,2,28,5,17,4,5,2,False,3,,2,,True
11.951164245605469,0.7650157472413862,52104,0.44716094963784636,4,3,2,3,2,3,5,3,2,,8,4,13,3,6,2,5,1,24,9,16,3,True,2,1,2,2,True
11.120906829833984,0.7610081885813776,52104,0.44716094963784636,4,3,2,3,2,3,5,3,2,,8,4,13,3,6,2,5,1,24,9,16,3,True,2,1,2,2,True
22.241592407226562,0.7975646608896155,50196,0.35300595162479026,4,3,2,2,2,4,2,2,1,1,7,8,14,3,4,2,17,15,3,1,30,22,False,2,3,1,1,True
3.7486209869384766,0.47381462381159245,56068,0.045808385434942256,1,1,2,4,2,1,2,,,,5,5,14,10,29,15,8,6,9,7,20,10,True,1,1,1,2,True
3.731106996536255,0.42507672796252227,60712,0.16111457060164103,1,3,4,4,2,1,4,,,,4,1,11,8,17,6,4,1,5,2,22,16,True,1,1,1,1,True

Signal Type: SUSY ggHbb AUC (0.3-3 kHz)
Validation Loss,Adjusted ROC AUC,Model Size (b),dropout,kernel_height_0,kernel_height_1,kernel_width_0,kernel_width_1,n_conv_layers,n_dense_layers,n_dense_units_0,n_dense_units_1,n_dense_units_2,n_dense_units_3,n_filters_0,n_filters_1,q_activation_bits,q_activation_ints,q_bias_conv_bits,q_bias_conv_ints,q_bias_dense_bits,q_bias_dense_ints,q_kernel_conv_bits,q_kernel_conv_ints,q_kernel_dense_bits,q_kernel_dense_ints,shortcut,stride_height_0,stride_height_1,stride_width_0,stride_width_1,use_bias_conv
6.292959213256836,0.3176053205113305,50046,0.139336111288685,1,,2,,1,1,2,,,,3,,28,27,,,13,1,17,4,20,4,False,1,,2,,False
7.262689113616943,0.48910939984346785,50046,0.139336111288685,1,,2,,1,1,2,,,,3,,28,27,,,13,1,17,4,20,4,False,1,,2,,False
6.684208869934082,0.3327676335013222,50046,0.139336111288685,1,,2,,1,1,2,,,,3,,28,27,,,13,1,17,4,20,4,False,1,,2,,False
7.480235576629639,0.5113742119960962,50046,0.139336111288685,1,,2,,1,1,2,,,,3,,28,27,,,13,1,17,4,20,4,False,1,,2,,False
7.249937057495117,0.3545507997078521,50046,0.139336111288685,1,,2,,1,1,2,,,,3,,28,27,,,13,1,17,4,20,4,False,1,,2,,False
6.844149112701416,0.33874922818744746,50046,0.139336111288685,1,,2,,1,1,2,,,,3,,28,27,,,13,1,17,4,20,4,False,1,,2,,False
7.917389392852783,0.6940486310518323,51248,0.19064318242366818,,,,,0,2,3,2,,,,,15,12,,,13,2,,,12,2,True,,,,,
6.9851555824279785,0.6691282108169422,51248,0.19064318242366818,,,,,0,2,3,2,,,,,15,12,,,13,2,,,12,2,True,,,,,
