Signal Type: Mean Signal AUC (0.3-3 kHz)
Validation Loss,Adjusted ROC AUC,Model Size (b),dropout,kernel_height_0,kernel_height_1,kernel_width_0,kernel_width_1,n_conv_layers,n_dense_layers,n_dense_units_0,n_dense_units_1,n_dense_units_2,n_dense_units_3,n_filters_0,n_filters_1,q_activation_bits,q_activation_ints,q_bias_conv_bits,q_bias_conv_ints,q_bias_dense_bits,q_bias_dense_ints,q_kernel_conv_bits,q_kernel_conv_ints,q_kernel_dense_bits,q_kernel_dense_ints,shortcut,stride_height_0,stride_height_1,stride_width_0,stride_width_1,use_bias_conv
3.3167922496795654,0.3827100102699579,64896,0.0,2,,2,,1,1,4,,,,4,,10,6,,,8,3,12,3,8,1,False,2,,2,,False
3.3773746490478516,0.5131154697278009,64896,0.0,2,,2,,1,1,4,,,,4,,10,6,,,8,3,12,3,8,1,False,2,,2,,False
4.201663494110107,0.5843419185353749,64896,0.0,2,,2,,1,1,4,,,,4,,10,6,,,8,3,12,3,8,1,False,2,,2,,False
3.4441142082214355,0.5238179398790046,64896,0.0,2,,2,,1,1,4,,,,4,,10,6,,,8,3,12,3,8,1,False,2,,2,,False
4.549588203430176,0.5865301271328118,64896,0.0,2,,2,,1,1,4,,,,4,,10,6,,,8,3,12,3,8,1,False,2,,2,,False
4.652541160583496,0.5916159577382913,64896,0.0,2,,2,,1,1,4,,,,4,,10,6,,,8,3,12,3,8,1,False,2,,2,,False
4.802883148193359,0.5939570891214205,64896,0.0,2,,2,,1,1,4,,,,4,,10,6,,,8,3,12,3,8,1,False,2,,2,,False
3.8950607776641846,0.5831331699196647,64896,0.0,2,,2,,1,1,4,,,,4,,10,6,,,8,3,12,3,8,1,False,2,,2,,False
4.6266255378723145,0.5934242446883757,77056,0.007930348143124155,,,,,0,2,3,3,,,,,28,21,,,20,15,,,17,1,False,,,,,
4.938552379608154,0.6849358018571334,64512,0.01350809865292607,,,,,0,2,4,4,,,,,10,2,,,5,5,,,10,1,False,,,,,
12.273171424865723,0.41671387059681353,50008,0.18397007612798266,4,1,2,4,2,4,3,3,2,1,2,6,25,25,,,24,17,25,13,15,6,False,2,1,1,4,False
11.32709789276123,0.3258554489068919,50008,0.18397007612798266,4,1,2,4,2,4,3,3,2,1,2,6,25,25,,,24,17,25,13,15,6,False,2,1,1,4,False
11.767000198364258,0.3795484572660452,50008,0.18397007612798266,4,1,2,4,2,4,3,3,2,1,2,6,25,25,,,24,17,25,13,15,6,False,2,1,1,4,False
11.598085403442383,0.6886302362893079,57504,0.3231396123076062,,,,,0,1,2,,,,,,6,3,,,30,7,,,27,10,False,,,,,
11.878826141357422,0.7124626784546247,57504,0.3231396123076062,,,,,0,1,2,,,,,,6,3,,,30,7,,,27,10,False,,,,,
12.001777648925781,0.7265548285896973,57504,0.3231396123076062,,,,,0,1,2,,,,,,6,3,,,30,7,,,27,10,False,,,,,
4.23444938659668,0.6865020238482912,96192,0.07736094846235897,4,,4,,1,1,5,,,,3,,7,1,,,12,12,28,13,29,20,True,2,,4,,False
5.1359076499938965,0.6242450663094753,50448,0.033103317131582044,,,,,0,1,2,,,,,,22,7,,,31,24,,,19,6,True,,,,,
4.946931838989258,0.6099526949036002,50448,0.033103317131582044,,,,,0,1,2,,,,,,22,7,,,31,24,,,19,6,True,,,,,
4.73290491104126,0.5804498232608741,60448,0.03522106767749955,4,,1,,1,2,3,2,,,3,,4,4,1,1,10,1,3,2,13,2,True,2,,1,,True
6.793661117553711,0.6608973782353297,54480,0.1644614894865417,,,,,0,1,2,,,,,,23,3,,,28,20,,,26,18,False,,,,,
6.164080619812012,0.6582303674384581,54480,0.1644614894865417,,,,,0,1,2,,,,,,23,3,,,28,20,,,26,18,False,,,,,
5.742300033569336,0.6576861736231416,53712,0.019830282109757458,,,,,0,3,3,2,2,,,,7,3,,,12,12,,,14,1,True,,,,,
6.8870038986206055,0.6870525410538523,53712,0.019830282109757458,,,,,0,3,3,2,2,,,,7,3,,,12,12,,,14,1,True,,,,,
3.8523759841918945,0.561694122343192,50052,0.031395356971571586,3,1,4,2,2,3,3,3,1,,7,4,16,4,6,3,15,6,27,22,18,11,True,2,1,2,1,True
6.020172595977783,0.596243625544243,50052,0.031395356971571586,3,1,4,2,2,3,3,3,1,,7,4,16,4,6,3,15,6,27,22,18,11,True,2,1,2,1,True
3.696948766708374,0.4682085162027824,50052,0.031395356971571586,3,1,4,2,2,3,3,3,1,,7,4,16,4,6,3,15,6,27,22,18,11,True,2,1,2,1,True
15.526651382446289,0.06758623924422794,50002,0.15094715330751496,1,3,2,2,2,4,1,1,1,1,5,4,29,21,,,17,11,13,9,15,15,True,1,1,1,1,False
16.702964782714844,0.2707871378124539,50002,0.15094715330751496,1,3,2,2,2,4,1,1,1,1,5,4,29,21,,,17,11,13,9,15,15,True,1,1,1,1,False
7.6293864250183105,0.7287496075739208,57792,0.4982528918300209,4,,2,,1,1,4,,,,3,,6,4,,,15,14,24,8,7,1,False,2,,2,,False

Signal Type: TT AUC (0.3-3 kHz)
Validation Loss,Adjusted ROC AUC,Model Size (b),dropout,kernel_height_0,kernel_height_1,kernel_width_0,kernel_width_1,n_conv_layers,n_dense_layers,n_dense_units_0,n_dense_units_1,n_dense_units_2,n_dense_units_3,n_filters_0,n_filters_1,q_activation_bits,q_activation_ints,q_bias_conv_bits,q_bias_conv_ints,q_bias_dense_bits,q_bias_dense_ints,q_kernel_conv_bits,q_kernel_conv_ints,q_kernel_dense_bits,q_kernel_dense_ints,shortcut,stride_height_0,stride_height_1,stride_width_0,stride_width_1,use_bias_conv
3.3167922496795654,0.5820955551585314,64896,0.0,2,,2,,1,1,4,,,,4,,10,6,,,8,3,12,3,8,1,False,2,,2,,False
3.3773746490478516,0.6654824195021435,64896,0.0,2,,2,,1,1,4,,,,4,,10,6,,,8,3,12,3,8,1,False,2,,2,,False
5.50009298324585,0.7982789640007825,64896,0.0,2,,2,,1,1,4,,,,4,,10,6,,,8,3,12,3,8,1,False,2,,2,,False
3.4441142082214355,0.7078201140954272,64896,0.0,2,,2,,1,1,4,,,,4,,10,6,,,8,3,12,3,8,1,False,2,,2,,False
4.938552379608154,0.7737742332173644,64512,0.01350809865292607,,,,,0,2,4,4,,,,,10,2,,,5,5,,,10,1,False,,,,,
15.344639778137207,0.5365558459075077,50008,0.18397007612798266,4,1,2,4,2,4,3,3,2,1,2,6,25,25,,,24,17,25,13,15,6,False,2,1,1,4,False
