Signal Type: Mean Signal AUC (0.3-3 kHz)
Validation Loss,Adjusted ROC AUC,Model Size (b),binary_type,dropout,kernel_height_0,kernel_height_1,kernel_width_0,kernel_width_1,n_conv_layers,n_dense_layers,n_dense_units_0,n_dense_units_1,n_dense_units_2,n_dense_units_3,n_filters_0,n_filters_1,q_activation_bits,q_activation_ints,shortcut,stride_height_0,stride_height_1,stride_width_0,stride_width_1,use_bias_conv
4.120628833770752,0.24706147108776397,50076,bnn,0.4799452802265767,2,,1,,1,4,9,8,1,1,7,,24,17,False,1,,1,,False
4.187667369842529,0.2815012274685415,50076,bnn,0.4799452802265767,2,,1,,1,4,9,8,1,1,7,,24,17,False,1,,1,,False
3.72845721244812,0.16196389971707154,50076,bnn,0.4799452802265767,2,,1,,1,4,9,8,1,1,7,,24,17,False,1,,1,,False
5.850240707397461,0.2904693328705157,50076,bnn,0.4799452802265767,2,,1,,1,4,9,8,1,1,7,,24,17,False,1,,1,,False
3.4837646484375,0.20054261496839676,57230,bwn,0.03149947316983909,,,,,0,0,,,,,,,15,9,False,,,,,False
3.141505002975464,0.24424493360499397,81573,bwn,0.4835478502349338,2,,1,,1,1,2,,,,8,,28,18,False,2,,1,,False
4.047102928161621,0.36098702507805874,55712,bwn,0.2297474751816801,4,2,1,4,2,4,2,2,1,1,2,5,7,5,False,4,1,1,3,True
2.8292713165283203,0.12868294843966244,82696,bwn,0.0524786371475624,4,2,2,4,2,4,1,1,1,1,2,8,27,27,True,2,1,1,4,False
3.0771124362945557,0.14377806229213122,64852,ban,0.4053123198377858,2,2,2,4,2,1,4,,,,1,4,26,26,False,1,1,2,4,False
3.07419490814209,0.10361466691016433,64852,ban,0.4053123198377858,2,2,2,4,2,1,4,,,,1,4,26,26,False,1,1,2,4,False
3.144632577896118,0.18896152831719976,64852,ban,0.4053123198377858,2,2,2,4,2,1,4,,,,1,4,26,26,False,1,1,2,4,False
3.3403689861297607,0.072198893320688,52072,ban,0.06096676322666089,2,,2,,1,3,5,1,1,,1,,7,5,False,1,,1,,False
