trial_id,parameters,auc,primary_metric
009,71025,0.9812018966629877,0.9276636401292854
019,59073,0.9809106448451264,0.927036261001811
033,46735,0.9813372433117635,0.9269945365104417
115,59269,0.9810316058450896,0.9269056452027417
114,59083,0.9809780343217132,0.9266882545556794
095,57553,0.9814167158692856,0.9265588481621572
081,46233,0.9811100321195049,0.9263535515705643
084,49505,0.981053733403825,0.9263166647013826
110,39201,0.9804457926308513,0.9252829253101369
007,39613,0.9804178868770448,0.9251571471332554
059,39201,0.98054799630992,0.9246739896172533
075,23473,0.9806610836781257,0.9244085250997004
014,36393,0.9806815697052615,0.9242098802386158
016,23979,0.9801624076159452,0.9237478873196852
090,16901,0.9798901241902136,0.9233058495922792
111,22901,0.9796073489772856,0.9230582238065435
006,22223,0.9802710790299839,0.9230180110721077
088,15773,0.9792670040047348,0.9211645970714244
036,16279,0.9789847007607664,0.9205592895951817
100,11225,0.9788848561997358,0.9205254262398674
056,15217,0.9787275872996589,0.9192482939823003
085,12081,0.9783841450813751,0.9188709594516555
073,9839,0.9782038506990685,0.9176778808796006
044,12005,0.9780626936629504,0.9167493597709385
074,10115,0.9771646420671424,0.9165724842096987
096,9803,0.9757931570398131,0.9097762297386778
104,4065,0.9742640950118453,0.9094935311920808
043,6413,0.9749635252972515,0.9082629610480708
034,5257,0.9731810171766163,0.9072954366105199
005,5161,0.974506341562707,0.9060276772459416
072,3095,0.9739520274600296,0.9058111936530397
097,3909,0.9728771972774577,0.9049863790700277
051,2373,0.9715274464899705,0.9037923934438126
011,3331,0.9696472041047205,0.8866034147565618
108,1211,0.9663873592438073,0.8780761985964849
062,1433,0.9512687293721585,0.8111616037926958
