trial_id,parameters,auc,primary_metric
844,463,0.9453927641922844,0.8322926398601926
855,415,0.9457238933763477,0.830477322134238
853,267,0.9435744956321258,0.829645553469331
841,265,0.9443396288079657,0.8290529447513311
829,199,0.9423803923155735,0.8140381748860891
820,171,0.942817347849116,0.8090052337025043
821,145,0.9402394193614917,0.8038066039589891
836,91,0.9236097431721106,0.792310297181178
859,67,0.9303591925138055,0.7776051351359522
843,31,0.7560465446929263,0.5223171605576569
834,25,0.5,0.0
