fpr,tpr,thresholds
0.0,0.0,inf
0.026879038280709075,0.12602005799099597,0.828125
0.03677197565466634,0.16045788094007093,0.8203125
0.04543131937074629,0.19109817047175887,0.8125
0.04742079149546019,0.19965471471634905,0.8046875
0.05437184987648946,0.22164170755969173,0.796875
0.05555404379862188,0.22534248853332367,0.7890625
0.06167968289386559,0.24600518230276863,0.78125
0.06277721842771232,0.2503015955082678,0.7734375
0.07013040415309865,0.2744624948222325,0.765625
0.08265379859164725,0.31348698830807187,0.7578125
0.08303173782506554,0.31410983216474525,0.75
0.09057238141022733,0.3347906670173943,0.7421875
0.09594516555250181,0.34911909923474865,0.734375
0.10092489289202125,0.36152760014633806,0.7265625
0.1566270888701431,0.4934979334282717,0.71875
0.19340511155254414,0.5726716675586032,0.7109375
0.2176415987131925,0.6218279560139203,0.703125
0.21993342222464105,0.6267169779374193,0.6953125
0.22549366422669098,0.6368487729068969,0.6875
0.22576880398861948,0.6373960289168866,0.6796875
0.2283720494284047,0.6420371227032633,0.671875
0.2289646581464046,0.6432344341947325,0.6640625
0.2341771960537097,0.6526496563776489,0.65625
0.2566570216574298,0.6898963237094887,0.6484375
0.26118322191684734,0.6977846713893954,0.640625
0.26535567105378527,0.7050017989907511,0.6328125
0.2975591172548913,0.7548504721216904,0.625
0.3027051378571148,0.7617924599611177,0.6171875
0.3993729232239124,0.8930159853178167,0.609375
0.4328371747077018,0.9359196470954614,0.6015625
0.4374268687583336,0.9422478616198173,0.59375
0.43807692423981304,0.9433907498616743,0.5859375
0.44233100825116933,0.9491717083760405,0.578125
0.4460529538218727,0.9544961162964374,0.5703125
0.4766720787564892,0.9903580142770325,0.5625
0.4766781257842239,0.9903701083325018,0.546875
0.47670836092289737,0.99040639049891,0.5390625
0.47672045497836674,0.9904094140127774,0.5234375
0.4767234784922341,0.9904336021237161,0.5078125
0.4769774536570912,0.9907873532461957,0.5
0.47698652419869325,0.9907934002739304,0.4921875
0.477010712309632,0.9908115413571345,0.484375
0.47702582987896874,0.9908236354126038,0.4765625
0.47703187690670346,0.9908296824403385,0.46875
0.47703187690670346,0.9908327059542058,0.4609375
0.4770772296147136,0.990868988120614,0.453125
0.47708630015631565,0.9908720116344814,0.4453125
0.47713769989206056,0.990878058662216,0.4375
0.4771407234059279,0.9908810821760834,0.4296875
0.4771860761139381,0.9908961997454201,0.4140625
0.47801754242745836,0.991183433562818,0.40625
0.478023589455193,0.991183433562818,0.3984375
0.47803568351066245,0.9911864570766854,0.390625
0.4781294124405502,0.9912076216737568,0.3828125
0.47815964757922363,0.9912106451876241,0.375
0.47860712763159086,0.9912922800620425,0.3671875
0.478634339256397,0.9912983270897772,0.359375
0.4787703973804276,0.9913376327700527,0.3515625
0.47919066580798875,0.9914253146722057,0.34375
0.47920578337732544,0.9914404322415424,0.328125
0.4792602066269377,0.9914555498108792,0.3203125
0.4792813712240091,0.9914646203524813,0.3125
0.479411382320305,0.9914918319772874,0.3046875
0.4795202288195295,0.9915643963101036,0.296875
0.4795988401800805,0.991576490365573,0.2890625
0.4796260518048866,0.9915795138794404,0.28125
0.4797500158734478,0.991646031184522,0.2734375
0.47976513344278454,0.9916490546983894,0.265625
0.4798165331785294,0.9916520782122568,0.2578125
0.4814129485004883,0.99212676988943,0.25
0.48149458337490664,0.9921358404310321,0.2421875
0.4815097009442434,0.9921418874587669,0.234375
0.48153388905518213,0.9921539815142362,0.2265625
0.4823200026606922,0.992265851527328,0.21875
0.4834780084718859,0.9925863439972668,0.2109375
0.4836261606513858,0.9926165791359403,0.203125
0.483741054178345,0.992631696705277,0.1953125
0.4846360142830795,0.9927496137461035,0.1875
0.48529211679229367,0.9928403191621238,0.1796875
0.48615986527222205,0.9928645072730626,0.171875
0.48697621401640556,0.9929975418832259,0.1640625
0.4876565046365585,0.9930428945912361,0.15625
0.48795885602329314,0.9930822002715115,0.1484375
0.48866333475438484,0.993191046770736,0.140625
0.48926501401398675,0.9932968697560931,0.1328125
0.4899453046341397,0.9934147867969196,0.125
0.49082817068340484,0.9936022446566951,0.1171875
0.4910549342234558,0.9936385268231033,0.109375
0.4912030864029558,0.9936445738508379,0.1015625
0.49202850568874135,0.993741326294593,0.09375
0.49317744095833294,0.9940164660565216,0.0859375
0.4942900940615164,0.9943097469016542,0.078125
0.4997021838840664,0.9944609225950215,0.0703125
0.5040530203391778,0.9949144496751234,0.0625
0.5079382356587179,0.9950142256327459,0.0546875
0.5246371027480717,0.9958215038353273,0.046875
0.5369730393268449,0.9961026906249906,0.0390625
0.5904741172095386,0.9968797336888986,0.03125
0.5927991993735279,0.9969764861326537,0.0234375
0.6236390408204607,0.9974753659207658,0.015625
0.6328305229771937,0.9975842124199903,0.0078125
1.0,1.0,0.0
