trial_id,parameters,auc,primary_metric,bkg_rej_@99%
647,325,0.9287623360759086,0.7553584224514046,0.7553584224514046
645,463,0.9353190089265165,0.7518481228514154,0.7518481228514154
648,211,0.934858840511775,0.7513038903552931,0.7513038903552931
652,595,0.9252362768117752,0.7290266401806852,0.7290266401806852
631,193,0.9200855602150756,0.7284007728101445,0.7284007728101445
639,281,0.925249169754824,0.727690247051318,0.727690247051318
635,331,0.927681249983788,0.7178608034685752,0.7178608034685752
636,235,0.9249380805820415,0.7170595722937283,0.7170595722937283
650,501,0.9218570972296789,0.6977302481397831,0.6977302481397831
641,391,0.901222216554417,0.6853791939916732,0.6853791939916732
646,121,0.9123092667796532,0.6789481799958276,0.6789481799958276
638,121,0.9189085294798742,0.6710628558297882,0.6710628558297882
637,91,0.887792023784351,0.6679335189770848,0.6679335189770848
651,337,0.8992736995079563,0.6665850317922484,0.6665850317922484
658,267,0.9072320055327578,0.666188951475626,0.666188951475626
643,163,0.9055723556626721,0.6584517794890866,0.6584517794890866
630,155,0.9091979307408893,0.6493086735542313,0.6493086735542313
621,145,0.9061858491659747,0.6415231253458145,0.6415231253458145
625,99,0.8978741739196837,0.6348472067267137,0.6348472067267137
629,199,0.8757380214748297,0.6288787903525719,0.6288787903525719
623,121,0.8563298925187426,0.5984289821945268,0.5984289821945268
649,85,0.8405670320104542,0.5694092960957365,0.5694092960957365
657,105,0.8635562322884979,0.557130806280443,0.557130806280443
620,171,0.8721796353879777,0.5553136744461679,0.5553136744461679
654,151,0.8584379301736652,0.5404712448713647,0.5404712448713647
642,55,0.8161392349696828,0.5399481769723137,0.5399481769723137
626,79,0.8573291703378914,0.5076630958967894,0.5076630958967894
624,61,0.8584960926266938,0.4889324274885787,0.4889324274885787
622,45,0.8217202626205626,0.41723584315219464,0.41723584315219464
655,37,0.7815369484700827,0.38589409840328237,0.38589409840328237
627,31,0.8296201966523233,0.37483106116266207,0.37483106116266207
634,65,0.8179686896791498,0.3408135066411482,0.3408135066411482
628,19,0.8235910679074565,0.30507254921524696,0.30507254921524696
653,67,0.8193488329191555,0.24861145125642115,0.24861145125642115
633,43,0.5,0.0,0.0
644,31,0.5,0.0,0.0
632,25,0.5,0.0,0.0
