trial_id,parameters,auc,primary_metric
008,175903,0.9748297515720967,0.9163928874859785
060,118095,0.9768811158368125,0.9152678379759388
057,145833,0.9757030536965174,0.91420567755434
024,136003,0.9756204223243429,0.9136206276210086
048,52883,0.9754950808854697,0.9108293196186743
026,100867,0.9745282757895515,0.9107957586147468
081,77827,0.9745476688335329,0.9098445611520797
018,70464,0.9739921931260092,0.90963805515494
086,53949,0.9726083356026871,0.9074620322246109
036,36445,0.9665110392360267,0.9070623236913475
095,20885,0.9717710737706955,0.9057080918301631
051,40245,0.9700287087910486,0.9046214409462389
117,20413,0.968959190461265,0.9026207818202158
032,39773,0.9706763935857492,0.901432238518962
063,39389,0.9694163463138192,0.8986620951136992
038,20413,0.962697253296897,0.8756011501446751
