trial_id,parameters,auc,primary_metric
1250,595,0.9483668152537439,0.8447643322116096
1248,391,0.9483133456321853,0.8437354304425517
1253,337,0.9466767401812286,0.8422626768377675
1249,325,0.9478586989256306,0.8416761151475021
1230,235,0.9469903913249546,0.8403188597724504
1246,211,0.9460150863266436,0.839163877475124
1235,155,0.9454894997468668,0.8379290744116998
1259,151,0.9416017040862654,0.83779664450431
1240,121,0.9453236419505695,0.8353926486283829
1254,105,0.9427749683485497,0.834347722235828
1241,85,0.9407643510847369,0.8329284848264956
1222,45,0.907107502139662,0.6978687250749076
1227,31,0.8633605236404839,0.5982563395527013
1234,25,0.823645691774844,0.2819242246954565
