trial_id,parameters,auc,primary_metric
1456,337,0.9472569428534312,0.83978369781793
1447,325,0.9473296876330026,0.8385984803819303
1455,205,0.9427403915132198,0.8373240692868439
1446,163,0.9420134984914054,0.8370625353373183
1421,145,0.9434789686338325,0.8232871038063017
1423,121,0.9311142883925999,0.7737613419563949
1425,99,0.915405386377715,0.739663059614623
1443,85,0.8804502612600391,0.6303264487922574
1449,31,0.8466076840344567,0.5718931127377616
1434,25,0.4678728611060517,0.007410330137479148
