bit_width,slope,intercept,r_squared,r_value,p_value,std_err,n_models
10,6.20649335161552,16514.43138290796,0.9229579067700412,0.9607069827840543,1.0985044296679214e-17,0.3329817145923966,31
3,6.850877150165971,9943.359439508578,0.8800738859745296,0.9381225324948387,1.5127526592530365e-12,0.5162236205237412,26
4,5.774011928666535,13998.998116616614,0.7514829360327132,0.8668811545031494,1.0191908164399758e-08,0.6777828899231362,26
6,5.910207686326896,14428.262640890724,0.9531701592440874,0.9763043374092361,8.255229511802881e-19,0.2569166142842776,28
8,6.175665497753465,16097.045885525196,0.905450256458061,0.9515514996352331,6.528710520058278e-17,0.36435188170555344,32
