trial_id,parameters,auc,primary_metric
081,41713,0.9690546674136716,0.8912868377370813
013,57077,0.968453602897102,0.8911713395073485
091,40721,0.9687777909511406,0.8911144974466425
079,36473,0.9688141029375656,0.89107307530666
038,39719,0.968913871609304,0.891067330630312
006,29021,0.9687539405322394,0.8908390553333273
001,37923,0.9682807862360058,0.8896381156252173
092,34767,0.9680464090477575,0.889456100090403
004,22513,0.968251839121864,0.8894246555461827
049,11729,0.9681835180988454,0.88930915731645
009,20755,0.9684555170140072,0.8891425617023592
032,14241,0.967939605896177,0.8886394489948328
069,11745,0.9674304484271274,0.8886330996157114
064,9729,0.9673532421269042,0.8874787220211585
050,6237,0.9666533101073711,0.8861238854572007
093,7215,0.9661241344298429,0.8852165289456099
043,6909,0.9666827376647694,0.8844839315355519
021,2221,0.9644786225616478,0.8798773058072631
036,4091,0.9640172654599634,0.8773049002089248
024,1231,0.9615332752959727,0.8759273872909618
085,2287,0.9516010983631938,0.86786730402339
084,1337,0.9582202251941879,0.863236792535549
057,1145,0.9564153433534107,0.8534572369316172
