0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.658212 20.274797 12.839204 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.4 0.7807692 0.0 0.0 0.0 0.0 0.0 16.087132 25.685081 0.0 0.0 0.0 0.0 0.0 0.0 -0.061764706
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.658212 20.274797 12.839204 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.4 0.7807692 0.0 0.0 0.0 0.0 0.0 16.087132 25.685081 0.0 0.0 0.0 0.0 0.0 0.0 -0.061764706
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.658212 20.274797 12.839204 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.4 0.7807692 0.0 0.0 0.0 0.0 0.0 16.087132 25.685081 0.0 0.0 0.0 0.0 0.0 0.0 -0.061764706
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.658212 20.274797 12.839204 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.4 0.7807692 0.0 0.0 0.0 0.0 0.0 16.087132 25.685081 0.0 0.0 0.0 0.0 0.0 0.0 -0.061764706
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.658212 20.274797 12.839204 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.4 0.7807692 0.0 0.0 0.0 0.0 0.0 16.087132 25.685081 0.0 0.0 0.0 0.0 0.0 0.0 -0.061764706
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.658212 20.274797 12.839204 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 -0.4 0.7807692 0.0 0.0 0.0 0.0 0.0 16.087132 25.685081 0.0 0.0 0.0 0.0 0.0 0.0 -0.061764706
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 19.838182 15.867762 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.6 0.83846146 0.0 0.0 0.0 0.0 0.0 0.0 20.564835 15.141109 0.0 0.0 0.0 0.0 0.0 -0.7382353
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 19.838182 15.867762 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.6 0.83846146 0.0 0.0 0.0 0.0 0.0 0.0 20.564835 15.141109 0.0 0.0 0.0 0.0 0.0 -0.7382353
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 19.838182 15.867762 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.6 0.83846146 0.0 0.0 0.0 0.0 0.0 0.0 20.564835 15.141109 0.0 0.0 0.0 0.0 0.0 -0.7382353
0.0 0.0 0.0 1.0 18.5395 10.794415 22.038193 10.593391 19.683409 10.669771 19.706003 13.814583 16.957645 16.583876 12.4868355 19.702024 8.459432 0.0 0.0 0.0 0.0 -0.6 0.59615386 0.0 0.0 0.0 17.578373 29.639774 23.545403 27.781944 30.228067 31.762993 29.93602 10.556506 0.0 0.0 -0.0029411765
0.0 0.0 0.0 1.0 18.5395 10.794415 22.038193 10.593391 19.683409 10.669771 19.706003 13.814583 16.957645 16.583876 12.4868355 19.702024 8.459432 0.0 0.0 0.0 0.0 -0.6 0.59615386 0.0 0.0 0.0 17.578373 29.639774 23.545403 27.781944 30.228067 31.762993 29.93602 10.556506 0.0 0.0 -0.0029411765
0.0 0.0 0.0 1.0 18.5395 10.794415 22.038193 10.593391 19.683409 10.669771 19.706003 13.814583 16.957645 16.583876 12.4868355 19.702024 8.459432 0.0 0.0 0.0 0.0 -0.6 0.59615386 0.0 0.0 0.0 17.578373 29.639774 23.545403 27.781944 30.228067 31.762993 29.93602 10.556506 0.0 0.0 -0.0029411765
0.0 0.0 0.0 1.0 18.5395 10.794415 22.038193 10.593391 19.683409 10.669771 19.706003 13.814583 16.957645 16.583876 12.4868355 19.702024 8.459432 0.0 0.0 0.0 0.0 -0.6 0.59615386 0.0 0.0 0.0 17.578373 29.639774 23.545403 27.781944 30.228067 31.762993 29.93602 10.556506 0.0 0.0 -0.0029411765
