trial_id,model_name,auc,bkg_rej_95,bkg_rej_98,bkg_rej_99,weighted_bkg_rej,roc_csv,roc_plot
20,model_trial_20,0.955630466711824,0.882726967627237,0.8534412123081203,0.809651660967343,0.8476118775718766,roc_analysis/model_trial_20_roc_data.csv,roc_analysis/model_trial_20_roc.png
28,model_trial_28,0.9492669003379415,0.8698105163859334,0.8486187076897028,0.8262447050713398,0.8462630880356533,roc_analysis/model_trial_28_roc_data.csv,roc_analysis/model_trial_28_roc.png
08,model_trial_08,0.9482724534575304,0.8699586685654334,0.8496104202381924,0.8211168255523205,0.8459465261337421,roc_analysis/model_trial_08_roc_data.csv,roc_analysis/model_trial_08_roc.png
21,model_trial_21,0.9497207828951342,0.8699677391070354,0.848026098971703,0.8243671029597177,0.845488463782839,roc_analysis/model_trial_21_roc_data.csv,roc_analysis/model_trial_21_roc.png
07,model_trial_07,0.9497561033568531,0.8691060376548417,0.8466957528700705,0.8222445962248406,0.8440465500195016,roc_analysis/model_trial_07_roc_data.csv,roc_analysis/model_trial_07_roc.png
06,model_trial_06,0.9385452102582963,0.8695625882488109,0.8469315869517235,0.8196050686186472,0.8437293834148171,roc_analysis/model_trial_06_roc_data.csv,roc_analysis/model_trial_06_roc.png
17,model_trial_17,0.945611875364738,0.867161918238138,0.8438748144318364,0.822510665445167,0.8419306950151327,roc_analysis/model_trial_17_roc_data.csv,roc_analysis/model_trial_17_roc.png
00,model_trial_00,0.9415486517621117,0.869081849543903,0.8448362918416525,0.816215709573352,0.8415367311582175,roc_analysis/model_trial_00_roc_data.csv,roc_analysis/model_trial_00_roc.png
02,model_trial_02,0.9432760743535945,0.8686404165192704,0.8453019129772239,0.8135066411482096,0.8412767089656257,roc_analysis/model_trial_02_roc_data.csv,roc_analysis/model_trial_02_roc.png
26,model_trial_26,0.9462324667268458,0.8683350416186684,0.8460396503608564,0.8085329608364249,0.8407678515817513,roc_analysis/model_trial_26_roc_data.csv,roc_analysis/model_trial_26_roc.png
13,model_trial_13,0.9444136729431265,0.8646917074085161,0.8430735832569896,0.819332952370586,0.8404872694948614,roc_analysis/model_trial_13_roc_data.csv,roc_analysis/model_trial_13_roc.png
01,model_trial_01,0.9475758344034884,0.8694295536386478,0.8426744794264999,0.812348635337016,0.8392848180298178,roc_analysis/model_trial_01_roc_data.csv,roc_analysis/model_trial_01_roc.png
29,model_trial_29,0.945255943143871,0.8655836439993831,0.8422451404573367,0.8098754009935266,0.8381050429187793,roc_analysis/model_trial_29_roc_data.csv,roc_analysis/model_trial_29_roc.png
24,model_trial_24,0.9473492649266597,0.8649517296011078,0.8415225206430409,0.8126993629456282,0.838100809999365,roc_analysis/model_trial_24_roc_data.csv,roc_analysis/model_trial_24_roc.png
04,model_trial_04,0.9479691390040027,0.8654445623614853,0.8388860165507149,0.8095065323017104,0.835665974281991,roc_analysis/model_trial_04_roc_data.csv,roc_analysis/model_trial_04_roc.png
16,model_trial_16,0.9472054463077599,0.8636939478322917,0.8380605972649293,0.8105526680998123,0.8351223464886421,roc_analysis/model_trial_16_roc_data.csv,roc_analysis/model_trial_16_roc.png
15,model_trial_15,0.9510415081378125,0.8705482537695659,0.8368753798289296,0.8068790987509864,0.8342434110074046,roc_analysis/model_trial_15_roc_data.csv,roc_analysis/model_trial_15_roc.png
18,model_trial_18,0.9432162865359495,0.8628292228662306,0.8376524228928376,0.8013279272905385,0.8329052037697171,roc_analysis/model_trial_18_roc_data.csv,roc_analysis/model_trial_18_roc.png
23,model_trial_23,0.9478618502487123,0.8674491520555359,0.8393788493110923,0.7840727336495928,0.8311246564532367,roc_analysis/model_trial_23_roc_data.csv,roc_analysis/model_trial_23_roc.png
05,model_trial_05,0.9445299417835298,0.8626175768955164,0.8336432435047363,0.8043363235885481,0.8306792928605766,roc_analysis/model_trial_05_roc_data.csv,roc_analysis/model_trial_05_roc.png
25,model_trial_25,0.9417656217714151,0.8614444535149861,0.8353605993813891,0.7868029666718066,0.8282574582528324,roc_analysis/model_trial_25_roc_data.csv,roc_analysis/model_trial_25_roc.png
11,model_trial_11,0.9435655398271986,0.8622396376620981,0.8280678839333496,0.7821890845102362,0.8223092994216018,roc_analysis/model_trial_11_roc_data.csv,roc_analysis/model_trial_11_roc.png
12,model_trial_12,0.9436084314696447,0.8555848836400688,0.8144650950441584,0.7803598586204916,0.8117560266190161,roc_analysis/model_trial_12_roc_data.csv,roc_analysis/model_trial_12_roc.png
03,model_trial_03,0.9283458572907413,0.8446881396621526,0.8141506496019544,0.7834922189870623,0.8110727124849958,roc_analysis/model_trial_03_roc_data.csv,roc_analysis/model_trial_03_roc.png
14,model_trial_14,0.9385422773334722,0.8465143420380298,0.8124544583223731,0.7746937936330844,0.8083083137560809,roc_analysis/model_trial_14_roc_data.csv,roc_analysis/model_trial_14_roc.png
09,model_trial_09,0.878974844976391,0.6956712351961203,0.6607708146253413,0.6396122645816515,0.6600291466736812,roc_analysis/model_trial_09_roc_data.csv,roc_analysis/model_trial_09_roc.png
10,model_trial_10,0.8569491672932766,0.7087297915891891,0.6640180685188712,0.6044246101934747,0.6565705491608237,roc_analysis/model_trial_10_roc_data.csv,roc_analysis/model_trial_10_roc.png
19,model_trial_19,0.8646175372924678,0.6766744975675831,0.6501159517568127,0.618054610707472,0.6463595381280215,roc_analysis/model_trial_19_roc_data.csv,roc_analysis/model_trial_19_roc.png
22,model_trial_22,0.5772258135390602,0.01896952600373103,0.0059170166383968326,0.003897309375009428,0.006818326122252771,roc_analysis/model_trial_22_roc_data.csv,roc_analysis/model_trial_22_roc.png
27,model_trial_27,0.4979402771991519,0.0,0.0,0.0,0.0,roc_analysis/model_trial_27_roc_data.csv,roc_analysis/model_trial_27_roc.png
