trial_id,parameters,auc,primary_metric
657,501,0.9436402147718175,0.8372318521138897
655,595,0.9450458351848693,0.835295896184628
649,463,0.9449332982619985,0.8350600621029749
654,415,0.9450773744053581,0.8347743400425106
647,265,0.9424836232448626,0.833537722870766
635,281,0.9422599992808909,0.8298094279209411
637,193,0.9432532594443819,0.8290236166668179
656,205,0.9425080540205317,0.8273361935774518
629,199,0.9434175703432962,0.825945981901246
621,145,0.9421453609655578,0.8242727693270564
620,171,0.9380353065894873,0.809431851509187
638,121,0.9317581205773173,0.8058012160572774
641,121,0.9227134878986559,0.7870339631312718
625,99,0.9206382664730826,0.7481038032780938
636,65,0.913760774215633,0.7460281610081604
624,61,0.9103284458559805,0.743970962172818
634,91,0.9093545696359723,0.7149530901823481
646,55,0.8995400391470204,0.714067805321989
626,79,0.9092404353630291,0.7138301571320157
631,43,0.8624453095461924,0.6244296896967718
622,45,0.8830800810840316,0.6232753121022189
643,31,0.7101965176964302,0.24334207128840998
652,37,0.5875907756138442,0.12357766348895358
628,19,0.5534153889531989,0.10385014255867885
632,25,0.5764287333571991,0.07244883458657984
