trial_id,parameters,auc,primary_metric
134,13923,0.9698922212066663,0.8922969937201617
101,15349,0.9694431988185926,0.890841474144421
118,9901,0.968136062686548,0.8882463921920778
088,11035,0.9674854279178717,0.8882215993783655
000,9175,0.9674674365655256,0.8872815889170075
075,10363,0.9669975700998548,0.8865003129336853
009,9599,0.9667285731288698,0.8853114672810447
067,9561,0.9665638915046155,0.8841208075200837
155,9525,0.965952664482582,0.8839112780090767
145,8753,0.9648506388924667,0.8833238092646511
043,8179,0.9662415924096999,0.8822873487109248
130,7913,0.9655268508711128,0.8821095660955249
068,4823,0.9655540828406299,0.8819611115646382
006,7729,0.9647061346234339,0.8812085589630556
140,4855,0.9623830080793777,0.8805104296110854
157,3291,0.9612533587137922,0.8767138032478585
147,3773,0.9634855583948351,0.8765478123365412
005,3261,0.9621488954135118,0.8721138292500779
092,3321,0.9582918344088638,0.8716802573615003
003,2905,0.9590681490443529,0.8708977719726312
039,3225,0.9627965742067282,0.8676877072996695
108,2271,0.9593861849829788,0.8665544943021881
153,1981,0.961219207247932,0.8655515947523893
069,2667,0.961109962351635,0.8635530520860734
127,1897,0.9554192770001677,0.8611227516395004
081,1683,0.9565474709852895,0.8604170635028618
026,1727,0.9571535441814274,0.8601727635823802
021,1599,0.9552511196801576,0.8574945349986847
064,863,0.9489267426866562,0.8503076425360024
079,1523,0.9538420420603093,0.8461663355918981
070,1489,0.9397891504747685,0.8254344033548909
029,819,0.9229526624209876,0.8037542971690841
141,885,0.9375087247232212,0.8027586540525669
048,433,0.9323231280265554,0.7894715200111264
072,363,0.913192935098903,0.7855977940442823
036,419,0.9264344290046672,0.740262320063131
144,391,0.898946046463018,0.7012626193910039
071,363,0.4992863575374677,0.0
