trial_id,parameters,auc,primary_metric
1248,463,0.9476124579048766,0.8436030005351619
1252,415,0.9483657060807519,0.8434823623318548
1240,391,0.9475972966750856,0.8428921724249488
1250,337,0.9470224804011429,0.8420963835750632
1245,325,0.9470105130167542,0.8414523751213185
1256,267,0.9476773113910494,0.8394523206980689
1231,235,0.9464365090137458,0.8388349191663568
1237,193,0.946732123352911,0.8383463193253937
1243,163,0.9448362312545451,0.8311261682101705
1232,155,0.9447221468172311,0.8297256765868156
1255,105,0.9375540576852974,0.8263097106194878
1234,65,0.9182796353638978,0.7450394719735381
1224,61,0.8907899117945108,0.7111207863554865
1253,37,0.8331320924231139,0.6430880961235529
1241,31,0.8332578157126982,0.6404567320048012
1239,25,0.8455442259329304,0.5510465893251819
1228,19,0.8375222662251283,0.4278616802875967
