trial_id,parameters,auc,primary_metric
1257,595,0.9488002316394346,0.8434191708920273
1254,501,0.9474924589524139,0.842449832346156
1235,281,0.946628167711278,0.8394517159952954
1242,265,0.9466370489935878,0.8380351997484436
1258,205,0.943501508996859,0.8371320761562673
1230,121,0.936984275564092,0.8226034873208946
1225,99,0.9060104930497845,0.7401389606973432
1226,79,0.9055471145449536,0.7359689303714991
1259,67,0.8628558197754292,0.7176951149086445
1222,45,0.8622075434848769,0.6053885064143847
1227,31,0.8501718455144682,0.559190726278266
