trial_id,parameters,auc,primary_metric
305,331,0.9454953135029021,0.8362464889445215
306,193,0.9448487680577344,0.833910219779223
201,199,0.9464501212161525,0.8337439265165189
504,151,0.9389712261970269,0.8307046903770623
401,163,0.9402447495432602,0.8304836715133593
304,155,0.9412774063371643,0.8302239516721543
402,85,0.9305068560911389,0.8034782503529951
409,121,0.9382972733817698,0.80093426578501
207,99,0.9306063812022665,0.7983908859197981
206,79,0.9277751519602764,0.7757317659437445
208,61,0.9041612247399379,0.7142682642913941
204,45,0.8628479354936657,0.5413897883842644
309,25,0.7764783674800888,0.5125140215455598
300,43,0.527743551549332,0.022445055194245667
203,19,0.5642175593643303,0.0
407,31,0.5,0.0
