trial_id,parameters,auc,primary_metric
095,57553,0.9758304428435953,0.9131967309768066
055,64177,0.9759690594601769,0.9128493292334485
004,40249,0.9755651587206902,0.9127991389032506
115,59269,0.9763266722839968,0.9126836406735179
114,59083,0.9761426149757282,0.9110718054308355
045,52213,0.9759704410356415,0.9108196443742989
014,36393,0.9750640968651768,0.9106128360257724
016,23979,0.9752124206697532,0.9101532619179358
110,39201,0.9756097614625867,0.9101254455903562
090,16901,0.9737366304611924,0.9070009463598405
101,16095,0.9729113486336183,0.9053981816587602
106,12427,0.973142354176213,0.9046537925446194
010,15103,0.9726912070616507,0.9045597612633449
100,11225,0.9721081390898769,0.9028744546336861
073,9839,0.9704583455078706,0.9018125965634741
074,10115,0.9707501732442358,0.9012357101175844
023,5237,0.9669496793217085,0.8986880973329584
005,5161,0.9677387567279188,0.8939886497289419
096,9803,0.9703412724137479,0.8934489525036207
097,3909,0.9683114812538253,0.8897152152288346
034,5257,0.966319564372226,0.8891755180035134
104,4065,0.9642965689080393,0.8802277310644886
072,3095,0.950998710969605,0.858730245116269
011,3331,0.9573531719311146,0.8392186030761231
108,1211,0.9269994607432324,0.77799516842484
062,1433,0.934985341955708,0.7490610477684956
