trial_id,parameters,auc,primary_metric
118,11269,0.9760756491728376,0.9077084486047996
042,8797,0.9747902206601907,0.9040224828491176
063,8833,0.974853490389904,0.9039441738399533
077,8185,0.9744194298845335,0.9019773780692445
047,8475,0.9739870564406812,0.8998711983092511
092,8379,0.973352147854907,0.8995936397362286
093,6271,0.9738923668345383,0.8994092053903205
065,5141,0.9736754303750393,0.8991458573324747
099,5139,0.9732722176030902,0.8987836403711665
102,7051,0.9731362919048001,0.8983963282447596
013,5143,0.9733342845951659,0.8976945706761483
043,3975,0.971394071358433,0.8939629498610695
006,3261,0.9702735508398045,0.8871065274640881
024,4669,0.9690954696574815,0.885703012326866
087,2637,0.9704038643597062,0.8841150628437358
019,3261,0.9681678822124541,0.8837220060409807
027,2957,0.9688562333788271,0.8830093638224472
089,2107,0.9665700259538165,0.8804544946045395
075,2271,0.9669789417171673,0.8774303760344198
010,1589,0.9610101970485896,0.8712013327649129
025,1863,0.9633127806862503,0.8706069099385922
020,1527,0.9616187773978504,0.868474425607953
046,1729,0.9583496777822259,0.8651080452680495
022,1311,0.9596599832920835,0.8648619312392476
096,1171,0.9574363793726299,0.8640588859560805
088,533,0.9566024276493683,0.8636410363396131
056,1339,0.9585933812996256,0.8632821452435591
033,489,0.9556920642031816,0.8631953703955664
080,1251,0.9580831973253991,0.8630372406203041
066,489,0.9550871538048731,0.8563809748413411
031,377,0.9486937157043482,0.8249001484545309
051,391,0.9091299969712889,0.7969308310732567
