trial_id,parameters,auc,primary_metric
063,8833,0.974853490389904,0.9039441738399533
047,8475,0.9739870564406812,0.8998711983092511
092,8379,0.973352147854907,0.8995936397362286
102,7051,0.9731362919048001,0.8983963282447596
013,5143,0.9733342845951659,0.8976945706761483
024,4669,0.9690954696574815,0.885703012326866
019,3261,0.9681678822124541,0.8837220060409807
027,2957,0.9688562333788271,0.8830093638224472
075,2271,0.9669789417171673,0.8774303760344198
025,1863,0.9633127806862503,0.8706069099385922
046,1729,0.9583496777822259,0.8651080452680495
056,1339,0.9585933812996256,0.8632821452435591
080,1251,0.9580831973253991,0.8630372406203041
066,489,0.9550871538048731,0.8563809748413411
051,391,0.9091299969712889,0.7969308310732567
