trial_id,parameters,auc,primary_metric
133,16805,0.9514512975307595,0.8497467807136098
039,10481,0.9555988011676366,0.849222503409012
146,2553,0.9521679185074553,0.8479674428026764
016,8607,0.9559019122608982,0.8472801981006285
006,1589,0.9464649575019173,0.8447123277730914
051,1897,0.9538385237736711,0.8440535041013966
126,1753,0.9493329807322379,0.8349330745205463
040,1565,0.9502642536598573,0.8329012732016895
025,819,0.9429903824376754,0.827904614184513
053,363,0.9311999462268195,0.8263940666563867
115,1567,0.9390934432760741,0.8240995219824576
087,725,0.9370807240850131,0.820738886318902
145,511,0.9369252867802924,0.8146625304996961
130,391,0.9327860652828948,0.8069196138368089
