trial_id,parameters,auc,primary_metric
118,11269,0.9765802988142777,0.8927892217777657
063,8833,0.9760997011191065,0.8926501401398678
074,8191,0.976262661876072,0.8918761205898271
008,11737,0.9759317570140463,0.891404452426521
112,10525,0.9762241592153953,0.8889040064582256
011,8957,0.9752044684564914,0.8884686204613277
065,5141,0.9750961390219175,0.8866454415993179
102,7051,0.9750532812400918,0.8866212534883792
099,5139,0.9754080311640199,0.8864821718504812
093,6271,0.9752386791692951,0.8850853084437672
013,5143,0.9747940293491832,0.8846801575855427
043,3975,0.9743088946965792,0.8801055811042477
024,4669,0.9726148762010677,0.8712799441254637
087,2637,0.971225250748732,0.8707205940600047
064,2965,0.9717863544405329,0.8698800572048824
081,1563,0.9678845831517813,0.8635427721389244
009,2771,0.9667343493584891,0.8609667383239453
020,1527,0.9651972923481152,0.8555879071539362
089,2107,0.9651759553306453,0.8538040339722018
029,1281,0.9629154776712279,0.8521380778312939
010,1589,0.962604008645182,0.849903701083325
078,1545,0.9623251676633351,0.8475241956697235
056,1339,0.9618201861942168,0.8466110944817848
022,1311,0.9609476386890026,0.8463601428307951
057,711,0.9563345365466742,0.8460910500966012
096,1171,0.9591181869917045,0.8436359568363161
088,533,0.957366978082473,0.8380364091539906
033,489,0.9567331116523565,0.8377098696563172
052,725,0.9573314396658658,0.8347347320108484
066,489,0.95540936037729,0.8234479547440444
051,391,0.9532133768371887,0.8173616213290762
031,377,0.907373374668546,0.781333430085777
015,405,0.9465055282977843,0.7622399400134849
017,391,0.93217189792217,0.7529335643297927
