trial_id,parameters,auc,primary_metric
084,49505,0.980866404724509,0.9252439219812483
033,46735,0.9803456123386637,0.9237738895389443
014,36393,0.980637767441589,0.9232332852594628
075,23473,0.979806643605753,0.9225351559074925
088,15773,0.9787836150572446,0.9194850351181136
056,15217,0.9777427377933388,0.9159517568127326
102,5333,0.9760966569268583,0.9153685209877216
005,5161,0.9720186772700367,0.9087134646143055
051,2373,0.9710363743172905,0.9039508255704615
108,1211,0.9585783634746803,0.8526811009218693
