fpr,tpr,thresholds
0.0,0.0,inf
0.0016659561409078402,0.11408927227044727,0.99609375
0.002068083485264905,0.13196730976806625,0.9921875
0.002588127870448478,0.15331634118539886,0.98828125
0.003217018754856519,0.17870781064337352,0.984375
0.0038126509867237508,0.20701092395560272,0.98046875
0.004586670536764417,0.23813497570606607,0.9765625
0.005548147946580557,0.2704835505728047,0.97265625
0.006636612938825244,0.304609951593543,0.96875
0.007755313069743394,0.33978551192625045,0.96484375
0.008997977269222746,0.37549925772734555,0.9609375
0.010295064718314331,0.4087306986433493,0.95703125
0.01158912865353857,0.4400512787951902,0.953125
0.013010180171191356,0.4699931366235211,0.94921875
0.014337502758956403,0.4979243577300667,0.9453125
0.015734366165670418,0.5238661067118985,0.94140625
0.017064712267302815,0.5487647434094957,0.9375
0.018534140006833143,0.5713503919985728,0.93359375
0.01997635612155735,0.5930047983165074,0.9296875
0.021282514112250975,0.612956966327126,0.92578125
0.022519131283995634,0.6316453055411939,0.921875
0.023776913052811717,0.6489972516258946,0.91796875
0.024956083461076795,0.6647618529302385,0.9140625
0.026095948189066367,0.6793049546321744,0.91015625
0.02719046020904575,0.6931738127416921,0.90625
0.028154961132729237,0.7058725709845468,0.90234375
0.029237379097239228,0.7179666264539323,0.8984375
0.0302986324646778,0.7292110745265933,0.89453125
0.031235921763555167,0.7401561947263872,0.890625
0.032200422687238654,0.7505238237775178,0.88671875
0.03322539388826907,0.7602837265413118,0.8828125
0.03413244804847297,0.7695840551972691,0.87890625
0.035169513304972776,0.7780831526783798,0.875
0.03604935584037056,0.7860198765801639,0.87109375
0.03701990379178874,0.794095682119846,0.8671875
0.03787253470238041,0.801829830592518,0.86328125
0.03871004804363535,0.8090771933325472,0.859375
0.039435691371798476,0.8157259003268419,0.85546875
0.04031855742106361,0.8224199600291466,0.8515625
0.04119537644259405,0.8288539975388597,0.84765625
0.04202986626998165,0.8347135674137769,0.84375
0.04282505041709374,0.8404340556507962,0.83984375
0.04362325807807318,0.8459308038616319,0.8359375
0.04440634816971588,0.850967977964631,0.83203125
0.04520455583069532,0.8562530802047523,0.828125
0.04599369295007272,0.8610755848231698,0.82421875
0.04672840681983788,0.8656531848183322,0.8203125
0.04752359096694997,0.8701854321054844,0.81640625
0.04830365754472533,0.8745181274773917,0.8125
0.048996042220347646,0.8785000952406868,0.80859375
0.049718662034643424,0.8824669454346452,0.8046875
0.05049570509855143,0.8862765729075016,0.80078125
0.051299959787265564,0.88975361385495,0.796875
0.05202257960156134,0.8932760075104085,0.79296875
0.05279357563773466,0.8967923541381323,0.7890625
0.05350107788269371,0.900063796142601,0.78515625
0.05425393283566295,0.903102427579284,0.78125
0.055049116982775044,0.9061864117239774,0.77734375
0.05571429003359124,0.909273419382538,0.7734375
0.05648528606976456,0.9119794642938129,0.76953125
0.057207905884060335,0.9146613210941492,0.765625
0.057954713809294886,0.9172675900478018,0.76171875
0.05867431010972332,0.9199252587371992,0.7578125
0.059372741813080325,0.9224529163303008,0.75390625
0.06004093837776387,0.924829398230035,0.75
0.060739370081120875,0.9273207736567284,0.74609375
0.06140151961806973,0.9295309622937585,0.7421875
0.06209390429369204,0.931804644722003,0.73828125
0.06279838302478374,0.93388179874887,0.734375
0.06343332093692648,0.9359952349421451,0.73046875
0.06410151750161003,0.9378274843457569,0.7265625
0.06484530191297723,0.9396688042909709,0.72265625
0.06548023982511995,0.9414557009865726,0.71875
0.06605470745991576,0.9431881744325621,0.71484375
0.06673802159393603,0.9448299424625312,0.7109375
0.06735179490900735,0.9464505458954288,0.70703125
0.06802603850142559,0.9479139266072244,0.703125
0.06870632912157852,0.9493742838051527,0.69921875
0.06935033757532329,0.9508467350585503,0.6953125
0.07000341657067011,0.9521801046740501,0.69140625
0.07062928394121079,0.9535074272618151,0.6875
0.07117351643733313,0.9547319503780904,0.68359375
0.07178124272466975,0.9560260143133147,0.6796875
0.07234663981786353,0.9572444904018552,0.67578125
0.0729059898833226,0.9583027202554264,0.671875
0.07352883373999596,0.9593911852476711,0.66796875
0.0741516775966693,0.9605733791698036,0.6640625
0.0748047565920161,0.9616890557868544,0.66015625
0.07534898908813845,0.9627624032097624,0.65625
0.07595066834774038,0.9636966689947724,0.65234375
0.07654630057960761,0.9646339582936497,0.6484375
0.07714193281147484,0.9655954357034658,0.64453125
0.07776175315428084,0.9664752782388636,0.640625
0.07833319727520931,0.9673369796910574,0.63671875
0.07888347679906633,0.968259151420598,0.6328125
0.07947003848933153,0.9690301474567713,0.62890625
0.07998705936064776,0.9697860259236079,0.625
