trial_id,parameters,auc,primary_metric
102,17865,0.9427438980391433,0.823410765523476
008,10781,0.9426812296279697,0.8167112634962099
062,7917,0.9379400766532299,0.8084126249845045
101,6721,0.9321860097789814,0.8065951907988426
146,2553,0.932303847804076,0.7891232112136082
148,1829,0.905413810110259,0.7702969997671893
009,1127,0.9205599348191715,0.7677823432837175
105,697,0.8915633938072067,0.761676961731385
019,683,0.5138307215119464,0.06966901593694162
123,405,0.4675750107409784,0.021359916067255014
