trial_id,parameters,auc,primary_metric,bkg_rej_@99%
077,8185,0.97645304169985,0.8930371499148881,0.8930371499148881
063,8833,0.9764015364376287,0.8928648096244494,0.8928648096244494
074,8191,0.976550031172517,0.8918216973402149,0.8918216973402149
118,11269,0.976108620714013,0.8910839599565823,0.8910839599565823
008,11737,0.9758719130347597,0.8894331213850113,0.8894331213850113
011,8957,0.9760755104850762,0.8892486870391031,0.8892486870391031
065,5141,0.9752097482998409,0.8879092703958686,0.8879092703958686
112,10525,0.9763240248341847,0.8876190130646034,0.8876190130646034
092,8379,0.9756768418284609,0.8874043435800218,0.8874043435800218
047,8475,0.975166098783766,0.8864942659059506,0.8864942659059506
117,9515,0.9749393924520741,0.886436819142471,0.886436819142471
099,5139,0.9753158525276328,0.8864065840037976,0.8864065840037976
102,7051,0.975445708261823,0.8857172228420426,0.8857172228420426
013,5143,0.973721446765831,0.88340725824739,0.88340725824739
042,8797,0.9743615999402349,0.8834012112196552,0.8834012112196552
083,9477,0.9741207391699902,0.8824155456989003,0.8824155456989003
043,3975,0.9737060779477675,0.8814963974832271,0.8814963974832271
044,13789,0.973813218663403,0.8805863198091558,0.8805863198091558
026,8607,0.9744749717641602,0.8801448867845232,0.8801448867845232
093,6271,0.9743026196490151,0.8800602283962375,0.8800602283962375
038,5803,0.9728851688801293,0.8789959515149316,0.8789959515149316
104,6513,0.9733168163638042,0.8776746759549012,0.8776746759549012
062,6021,0.9740538454214754,0.8767857628779014,0.8767857628779014
095,6097,0.9741216601441196,0.8767766923362994,0.8767766923362994
050,9593,0.9730789529669186,0.8757668387046057,0.8757668387046057
114,5845,0.9730108761352837,0.870112867772668,0.870112867772668
032,5821,0.9711088693153679,0.8694325771525151,0.8694325771525151
035,5185,0.9730016686474019,0.8692723309175457,0.8692723309175457
003,6161,0.9697685740283497,0.8688339214067805,0.8688339214067805
001,6365,0.9707067455408196,0.8688006627542397,0.8688006627542397
068,11631,0.9706239072888493,0.8683713237850765,0.8683713237850765
039,6645,0.9716252272946544,0.8681143251063521,0.8681143251063521
049,3111,0.9697417748101734,0.8680568783428725,0.8680568783428725
079,5407,0.9727841596335214,0.8677605739838725,0.8677605739838725
027,2957,0.9719683136016197,0.8673463525840461,0.8673463525840461
006,3261,0.9718354271179572,0.8670681893082502,0.8670681893082502
105,8475,0.9685856266571403,0.865616902651924,0.865616902651924
028,8085,0.9719575426060023,0.8649305650040364,0.8649305650040364
087,2637,0.9709529842213148,0.8632132091273836,0.8632132091273836
064,2965,0.96943407061155,0.8630378453230776,0.8630378453230776
106,3061,0.9700296628853258,0.8629592339625266,0.8629592339625266
113,5413,0.9692474987271501,0.8627808466443532,0.8627808466443532
073,8373,0.9705134599840137,0.8611874548362616,0.8611874548362616
024,4669,0.9707556130845005,0.860718810186823,0.860718810186823
000,9175,0.969582948102171,0.8607097396452209,0.8607097396452209
019,3261,0.9693464382662063,0.8602169068848434,0.8602169068848434
048,4927,0.9665612258172394,0.8574624857516909,0.8574624857516909
075,2271,0.9667477536480951,0.8561049280252524,0.8561049280252524
100,3615,0.964808661413631,0.8557935060969157,0.8557935060969157
054,3555,0.9685361586039545,0.8545629359529058,0.8545629359529058
009,2771,0.9657755136346834,0.8541245264421405,0.8541245264421405
010,1589,0.9629025366111776,0.8540368445399875,0.8540368445399875
107,5567,0.9679873706705819,0.8535379647518753,0.8535379647518753
090,10363,0.967730704564579,0.8532356133651406,0.8532356133651406
108,5305,0.9672513543736375,0.8530874611856407,0.8530874611856407
021,7727,0.967035401796437,0.8528123214237122,0.8528123214237122
005,5667,0.9682926803913185,0.8527911568266408,0.8527911568266408
045,7673,0.9650875595032788,0.8522832064969266,0.8522832064969266
109,3917,0.9630927696477046,0.8520594664707429,0.8520594664707429
040,3555,0.9682117749874656,0.8517661856256104,0.8517661856256104
014,14399,0.9676493932309457,0.8509286722843554,0.8509286722843554
089,2107,0.9632853859316189,0.850898437145682,0.850898437145682
012,5671,0.9662541476195735,0.8508470374099371,0.8508470374099371
020,1527,0.961968760333356,0.8503511811356923,0.8503511811356923
070,3325,0.9633465887968291,0.8497676429592944,0.8497676429592944
007,14399,0.9639601574672346,0.8496890315987434,0.8496890315987434
029,1281,0.9660359776425481,0.8494380799477537,0.8494380799477537
111,3701,0.9654027153054583,0.8488908239377639,0.8488908239377639
036,4053,0.9635717938981817,0.8488817533961619,0.8488817533961619
091,6025,0.9666326480306073,0.8484584614547335,0.8484584614547335
098,10621,0.9649787412334266,0.8483617090109784,0.8483617090109784
034,10021,0.9627886636610441,0.8482498389978865,0.8482498389978865
055,7999,0.9631746420995331,0.8481772746650702,0.8481772746650702
067,2713,0.960281475521292,0.8477751473207131,0.8477751473207131
086,7653,0.9636870318819895,0.8470011277706725,0.8470011277706725
101,1853,0.9628096174199912,0.8465990004263154,0.8465990004263154
030,7581,0.962493005336897,0.8464538717606829,0.8464538717606829
078,1545,0.9605574065283918,0.8463843309417338,0.8463843309417338
025,1863,0.9659936913546744,0.8461152382075401,0.8461152382075401
046,1729,0.9616357076896352,0.8458824276397544,0.8458824276397544
059,11125,0.9613364680884062,0.8458673100704176,0.8458673100704176
081,1563,0.9596336593521388,0.8454349475873871,0.8454349475873871
023,11515,0.9629662276286199,0.8441953069017751,0.8441953069017751
069,14381,0.9623821468412695,0.8441922833879077,0.8441922833879077
061,1905,0.9615608032625254,0.8439292376814487,0.8439292376814487
076,7377,0.9617332339500329,0.8439231906537139,0.8439231906537139
018,4187,0.9621945979536524,0.8436934035997956,0.8436934035997956
103,1401,0.9591296358350682,0.8436208392669793,0.8436208392669793
056,1339,0.9605580389284947,0.8427923964673264,0.8427923964673264
088,533,0.957596956187444,0.8422239758602653,0.8422239758602653
022,1311,0.9603732269964488,0.8413562273803369,0.8413562273803369
096,1171,0.9593805857171515,0.8408633946199594,0.8408633946199594
041,3137,0.959128057623011,0.84085130056449,0.84085130056449
116,1523,0.9573483116020167,0.8399654110013576,0.8399654110013576
080,1251,0.9587359908183088,0.8388194992456333,0.8388194992456333
082,1897,0.9578971047232681,0.8371172609383173,0.8371172609383173
033,489,0.956192880317804,0.8363704530130828,0.8363704530130828
094,2355,0.9584946635138073,0.8340756059877669,0.8340756059877669
085,3171,0.9604140824354392,0.8338307013645119,0.8338307013645119
066,489,0.9559858383492817,0.82983361603188,0.82983361603188
051,391,0.9520147470303766,0.8280830015026864,0.8280830015026864
004,739,0.9547591886507658,0.8254858030906359,0.8254858030906359
072,8071,0.9600469454208966,0.8228644165676466,0.8228644165676466
097,2571,0.9580908786674119,0.8160494163106479,0.8160494163106479
002,8453,0.9611228758085152,0.8076863769535679,0.8076863769535679
119,2975,0.9615226424121935,0.8073628609697618,0.8073628609697618
058,2249,0.956877528774172,0.7956981444695396,0.7956981444695396
060,2205,0.9557950293302593,0.7937237899141625,0.7937237899141625
052,725,0.9565378481654545,0.7902558195083161,0.7902558195083161
037,1045,0.9503142542910502,0.7887259214914389,0.7887259214914389
053,1865,0.9534393051425151,0.7883207706332145,0.7883207706332145
115,775,0.9431710461649345,0.781926038803777,0.781926038803777
016,697,0.9056938521522532,0.7816267109309096,0.7816267109309096
057,711,0.9054414745614389,0.7812155130449505,0.7812155130449505
015,405,0.9103427763670152,0.7798428377491753,0.7798428377491753
071,1003,0.9008810255417281,0.7335921461203783,0.7335921461203783
031,377,0.912897693290551,0.7265987585452061,0.7265987585452061
017,391,0.890676500263889,0.7171744658206876,0.7171744658206876
