trial_id,parameters,auc,primary_metric,bkg_rej_@99%
1047,391,0.9480106694019825,0.8216761756177795,0.8216761756177795
1059,415,0.9474568401716839,0.8201311600315655,0.8201311600315655
1046,265,0.9483342619652743,0.8197864794506879,0.8197864794506879
1052,337,0.9484628475742566,0.8191273534276065,0.8191273534276065
1055,501,0.9453516143880404,0.8191001418028003,0.8191001418028003
1054,595,0.9473953238534838,0.8190971182889331,0.8190971182889331
1053,267,0.946192296362065,0.816983682095658,0.816983682095658
1043,463,0.9476553903875817,0.8167629655833417,0.8167629655833417
1044,325,0.9468867140735658,0.8145467299185768,0.8145467299185768
1042,211,0.9452101569303348,0.8128263505280566,0.8128263505280566
1051,205,0.9393380025374589,0.8116985798555365,0.8116985798555365
1038,331,0.9457681403943292,0.811492980912557,0.811492980912557
1048,163,0.9452931797976465,0.809494438246241,0.809494438246241
1037,281,0.9460729542955775,0.807565436398874,0.807565436398874
1036,155,0.9449033654783686,0.7964479759086415,0.7964479759086415
1031,121,0.9418471349615151,0.7960277074810804,0.7960277074810804
1029,199,0.9448325796462859,0.7957495442052844,0.7957495442052844
1030,235,0.9450846418917919,0.7935605201653257,0.7935605201653257
1050,151,0.9367825873353347,0.7926443954635198,0.7926443954635198
1033,193,0.9419616443066463,0.7905218887286427,0.7905218887286427
1034,91,0.9343880440263257,0.7755554950852782,0.7755554950852782
1045,121,0.9335349256562719,0.7699347828058813,0.7699347828058813
1021,145,0.9291563014201683,0.7588959336761998,0.7588959336761998
1020,171,0.9211708996865063,0.7384479093913364,0.7384479093913364
1026,79,0.9044368431625038,0.704530130827445,0.704530130827445
1025,99,0.9050811717472034,0.7024106476064352,0.7024106476064352
1032,65,0.9241991303501219,0.7006600330772417,0.7006600330772417
1040,55,0.9047597470040729,0.6933310354627942,0.6933310354627942
1024,61,0.8907346645635281,0.6870753852712546,0.6870753852712546
1056,67,0.8578372973937148,0.6748452716778386,0.6748452716778386
1023,121,0.8927913743953861,0.6741800986270223,0.6741800986270223
1041,85,0.9053827825974219,0.6710416912327168,0.6710416912327168
1058,105,0.8372813560580531,0.6472889662908439,0.6472889662908439
1022,45,0.8617684506870918,0.5791177991237857,0.5791177991237857
1035,25,0.82340753744996,0.5565563386456471,0.5565563386456471
1039,43,0.8587095367983674,0.5491064004765058,0.5491064004765058
1057,37,0.812378659139346,0.5379738224169366,0.5379738224169366
1028,19,0.8116697974599648,0.5298526641692443,0.5298526641692443
1027,31,0.8368847299720428,0.41599317895271526,0.41599317895271526
1049,31,0.6296069063470358,0.29165117115809647,0.29165117115809647
