trial_id,parameters,auc,primary_metric
063,8833,0.9560008525998472,0.8339395478637363
102,7051,0.9577483385092124,0.829694534393982
093,6271,0.9552455310049158,0.8268494078448091
079,5407,0.9525084438719114,0.8262567991268092
108,5305,0.9529830650670703,0.8262537756129419
013,5143,0.9516586719760161,0.8247873713872789
027,2957,0.9537776969907993,0.8244033851261259
020,1527,0.9467296473087758,0.8177758427289027
084,1489,0.9477816233965118,0.8095156028433125
029,1281,0.9377761780878121,0.8083394559489148
052,725,0.9450461359172722,0.8003966850193959
057,711,0.9399214309182362,0.775038474213962
015,405,0.9162317710614107,0.7469016541644369
031,377,0.8756881225260551,0.7011044896157417
