trial_id,parameters,auc,primary_metric
1458,501,0.948134913296025,0.8421435503913939
1441,391,0.9480235969735489,0.8403787253470237
1435,281,0.9467017548651916,0.8403572583985656
1456,337,0.9472569428534312,0.83978369781793
1457,267,0.9458586598511879,0.8386314366830844
1447,325,0.9473296876330026,0.8385984803819303
1452,105,0.940085686190295,0.8380212915846539
1455,205,0.9427403915132198,0.8373240692868439
1446,163,0.9420134984914054,0.8370625353373183
1421,145,0.9434789686338325,0.8232871038063017
1436,91,0.9425387839685426,0.8231126470561558
1423,121,0.9311142883925999,0.7737613419563949
1451,67,0.9140599139399168,0.7532344039595936
1438,65,0.9069954812895744,0.7476133893288102
1425,99,0.915405386377715,0.739663059614623
1442,55,0.9046836471983424,0.7085919193568382
1422,45,0.9071351753028211,0.6995836621404664
1443,85,0.8804502612600391,0.6303264487922574
1427,31,0.8632693240504697,0.5976501250222984
1449,31,0.8466076840344567,0.5718931127377616
1428,19,0.5092610604655315,0.0204383490404879
1434,25,0.4678728611060517,0.007410330137479148
