trial_id,parameters,auc,primary_metric,bkg_rej_@95%,bkg_rej_@98%,bkg_rej_@99%
1458,501,0.948134913296025,0.8421435503913939,0.869493047429862,0.8453533127129688,0.8172346337466476
1441,391,0.9480235969735489,0.8403787253470237,0.8669139901010157,0.8442890358316628,0.8134250062737913
1435,281,0.9467017548651916,0.8403572583985656,0.864830789046414,0.8433275584218467,0.8177244429931578
1456,337,0.9472569428534312,0.83978369781793,0.8660855473013627,0.8429224075636224,0.8156472889662909
1457,267,0.9458586598511879,0.8386314366830844,0.8648700947266894,0.8432217354364896,0.8094460620243635
1447,325,0.9473296876330026,0.8385984803819303,0.8663062638136789,0.8414922855043675,0.8146162707375257
1452,105,0.940085686190295,0.8380212915846539,0.86466449578371,0.8422904931653469,0.8097574839527002
1455,205,0.9427403915132198,0.8373240692868439,0.8637997708176488,0.8407001248711228,0.812270023976465
1446,163,0.9420134984914054,0.8370625353373183,0.8627415409640776,0.8409873586885206,0.8104861507947306
1444,265,0.9455910608603338,0.8357373292092605,0.8635941718746694,0.8397809766554494,0.8076561418148944
1431,235,0.9463866744038062,0.8336598728310067,0.8645889079370263,0.8396963182671637,0.7970677962514475
1420,171,0.9447494203400553,0.8285867189129863,0.8591677475728743,0.8330143526203283,0.7977994866073453
1421,145,0.9434789686338325,0.8232871038063017,0.8566975367432523,0.8269582543440336,0.7937328604557645
1436,91,0.9425387839685426,0.8231126470561558,0.8576741317224051,0.8308223050665022,0.7788481016868184
1430,193,0.9402282476148307,0.8208673856582643,0.8526762632996816,0.8245122316253504,0.7922059859527546
1429,199,0.9445276103280821,0.8203872516561297,0.8554337079467015,0.8249657587054523,0.7868392488382148
1423,121,0.9311142883925999,0.7737613419563949,0.8174432562034946,0.7753680372255027,0.7462969513909676
1451,67,0.9140599139399168,0.7532344039595936,0.7826970348399502,0.7572118364520879,0.724582074795686
1438,65,0.9069954812895744,0.7476133893288102,0.7815662406535627,0.7530605519122213,0.7115718946244947
1425,99,0.915405386377715,0.739663059614623,0.7901711611200305,0.7426203585282745,0.7040584626641391
1442,55,0.9046836471983424,0.7085919193568382,0.7311975231374399,0.7145319147006268,0.6764991337632771
1422,45,0.9071351753028211,0.6995836621404664,0.750962233288283,0.7024166946341699,0.6639787628385958
1443,85,0.8804502612600391,0.6303264487922574,0.658847859805709,0.6310315322261226,0.6135979512670036
1427,31,0.8632693240504697,0.5976501250222984,0.6489004991821394,0.5984864289580064,0.5690978741673999
1449,31,0.8466076840344567,0.5718931127377616,0.6458830323425279,0.5713806271372464,0.5366918525371817
1450,37,0.8584506441874702,0.5475248003724968,0.6260366873172664,0.5434856881971089,0.5224057495139701
1432,43,0.5549527801817888,0.1180177238382904,0.14737211292219587,0.11908714069317083,0.0995975703042562
1424,61,0.5689710265022827,0.08641898041065367,0.15175620802984813,0.08617316873323844,0.0546107074720098
1454,415,0.5317446495025746,0.06084700717479837,0.08603408709534044,0.06470017324734456,0.03476738596061568
1426,79,0.5474866045060421,0.056660952225457355,0.09727551165413417,0.05574150165839731,0.03957174949582909
1440,463,0.6029680309366457,0.049395146050837356,0.08419881417786124,0.05126670113472476,0.02544286919371952
1445,211,0.6638388474469185,0.04264394193643972,0.09801324903776676,0.039402432719257696,0.026304570645913294
1448,121,0.6758466388362026,0.0408700463504676,0.1192594809836095,0.037751594147686585,0.012589911743630222
1437,331,0.5803869238255405,0.04033095382791974,0.07401864298650607,0.03906379916611491,0.027922150564943515
1453,595,0.5876228428003848,0.02972507188404223,0.06827396663854801,0.03050725492152473,0.007712983875600599
1428,19,0.5092610604655315,0.0204383490404879,0.05504306995504038,0.018488787298822973,0.009959454679038915
1433,155,0.5171280399687015,0.01743146449941194,0.04406469110270572,0.015465273431476634,0.010996519935538629
1434,25,0.4678728611060517,0.007410330137479148,0.02321756298735267,0.005653970931937646,0.005653970931937646
1459,151,0.5022726381654397,0.007205033545886308,0.007205033545886308,0.007205033545886308,0.007205033545886308
